candidate_id,expression,fields,field_families,pattern_id,oi_field,price_field,oi_window,price_window,windows,skeleton_key,production_key,parent_seed_id,source,deterministic_order_key,selected_for_fast_replay,decision,reasons,warnings,label_t1_positive_premay_splits,label_t2_positive_premay_splits,one_bar_lag_positive_premay_splits,timevarying_latent_positive_premay_splits,timevarying_latent_audited,net_2bps_positive_premay_splits,net_5bps_positive_premay_splits,net_10bps_positive_premay_splits,control_ratio_premay_max_by_split,recent_net_mean_spread_10bps,recent_turnover,recent_newey_west_tstat_lag24,selector_score_no_may
a7al2q_d933f0049acb4699,"Mul(ZScore(Delta(open_interest_value_last,336)),ZScore(Delta(trade_close,720)))",open_interest_value_last|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_value_last,trade_close,336,720,336|720,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_last|trade_close::336|720,,local_mutation,004607aa09f817fb,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,7.139759051846315,0.000198842364958402,0.1636279841460042,,2.0590833131120867
a7al2q_c5d66518cfe91753,"Sub(Abs(ZScore(Delta(open_interest_value_last,336))),Abs(ZScore(Delta(trade_close,12))))",open_interest_value_last|trade_close,open_interest|price,abs_delta_gap,open_interest_value_last,trade_close,336,12,336|12,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_last|trade_close::336|12,,local_mutation,0154b05235bfb663,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,10.788494534033893,0.00013230758735180526,0.25484376440224904,,1.8438130533179127
a7al2q_18f61565dad3e1fc,"Mul(Abs(ZScore(Mean(open_interest_mean,24))),Abs(ZScore(Delta(trade_close,72))))",open_interest_mean|trade_close,open_interest|price,oi_abs_x_price_abs_delta,open_interest_mean,trade_close,24,72,24|72,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_mean|trade_close::24|72,,local_mutation,00b9e4267bc4dc59,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,7.793071387279762,0.0002463427099295439,0.14336805235505576,,1.4532713226497815
a7al2q_39631109514d8381,"Add(ZScore(Delta(open_interest_last,4)),Neg(ZScore(Mean(index_close,24))))",index_close|open_interest_last,open_interest|price,oi_delta_plus_neg_price_level,open_interest_last,index_close,4,24,4|24,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_last|index_close::4|24,,local_mutation,015419ce88ed80d7,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,11.465950201650795,0.0001921154268304255,0.49866347128767624,,1.2261652251796304
a7al2q_706253017908e57d,"Sub(Abs(ZScore(Mean(open_interest_last,336))),Abs(ZScore(Mean(mark_close,24))))",mark_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,mark_close,336,24,336|24,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|mark_close::336|24,,local_mutation,0190f2c565fc1ad8,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.1312356904101872,-0.00028084794259221113,0.001142962485021661,,0.5879163669976016
a7al2q_bf78a22567a7afd9,"Mul(ZScore(Delta(open_interest_value_last,168)),ZScore(Delta(index_close,336)))",index_close|open_interest_value_last,open_interest|price,oi_delta_x_price_delta,open_interest_value_last,index_close,168,336,168|336,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_last|index_close::168|336,,local_mutation,00ff4a3009dbc075,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,8.224061263030487,-0.0003218802167680418,0.15112913632592867,,0.4540585202014712
a7al2q_fe342a17a3bf56da,"Sub(Abs(ZScore(Mean(open_interest_last,720))),Abs(ZScore(Mean(mark_close,72))))",mark_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,mark_close,720,72,720|72,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|mark_close::720|72,,local_mutation,003cad54ed5a61f5,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.3821737494618163,-0.0002634992987960888,0.0006820905152548622,,0.35432695174209494
a7al2q_4194a7bf5b871ea7,"Sub(Abs(ZScore(Delta(open_interest_value_last,336))),Abs(ZScore(Delta(index_close,8))))",index_close|open_interest_value_last,open_interest|price,abs_delta_gap,open_interest_value_last,index_close,336,8,336|8,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_last|index_close::336|8,,local_mutation,018b651fa9df2fb9,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,12.25025342263089,5.626389054943716e-05,0.2760807447691031,,0.3060104679185479
a7al2q_65fb8055686e568f,"Sub(Abs(ZScore(Mean(open_interest_last,72))),Abs(ZScore(Mean(index_close,504))))",index_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,index_close,72,504,72|504,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|index_close::72|504,,local_mutation,015375521f6e91bd,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.475512241947205,-0.00026288367379515487,0.0020647064245552585,,0.26160408425764003
a7al2q_ecb245360a346fd3,"Sub(ZScore(Mean(open_interest_last,4)),ZScore(Mean(mark_close,48)))",mark_close|open_interest_last,open_interest|price,level_spread,open_interest_last,mark_close,4,48,4|48,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_last|mark_close::4|48,,local_mutation,00bd27d8254aad3c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.0552462801312108,-0.0007899592511872291,0.0023412296064153374,,0.1547944686815601
a7al2q_8110f9704918d1df,"Sub(Abs(ZScore(Mean(open_interest_last,4))),Abs(ZScore(Mean(mark_close,24))))",mark_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,mark_close,4,24,4|24,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|mark_close::4|24,,local_mutation,008c252de10e52a8,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.6064475901221384,-0.0004898698049756158,0.0058807263342243515,,-0.09631739509775422
a7al2q_10e647a6a770bab4,"Sub(Abs(ZScore(Mean(open_interest_mean,4))),Abs(ZScore(Mean(index_close,24))))",index_close|open_interest_mean,open_interest|price,abs_level_gap,open_interest_mean,index_close,4,24,4|24,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_mean|index_close::4|24,,local_mutation,0073aa1f768b13b8,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.6274476399583753,-0.0004776941410614049,0.005936030970596368,,-0.10514178101978017
a7al2q_be7b3f3711ce725c,"Sub(ZScore(Mean(open_interest_mean,48)),ZScore(Mean(trade_close,4)))",open_interest_mean|trade_close,open_interest|price,level_spread,open_interest_mean,trade_close,48,4,48|4,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_mean|trade_close::48|4,,local_mutation,00d3291c8d590ad4,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.2861237419173837,-0.0008294302614409811,0.0016222693335791317,,-0.11555400335836474
a7al2q_c3ec84f31f7ebaa6,"Sub(Abs(ZScore(Mean(open_interest_last,4))),Abs(ZScore(Mean(index_close,48))))",index_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,index_close,4,48,4|48,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|index_close::4|48,,local_mutation,007bf8861e04f9fb,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.6508378957399568,-0.00047937777858093314,0.005788551940270993,,-0.13021567432088987
a7al2q_0133ba7e904144bd,"Mul(ZScore(Mean(open_interest_last,4)),ZScore(Delta(mark_close,504)))",mark_close|open_interest_last,open_interest|price,oi_level_x_price_delta,open_interest_last,mark_close,4,504,4|504,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_last|mark_close::4|504,,local_mutation,01a86bb660ebe797,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,5.793036721731118,-0.003338465969332615,0.07733431652686884,,-0.13150269106373358
a7al2q_f7bc64abcc3b500d,"Mul(ZScore(Delta(open_interest_value_last,96)),ZScore(Delta(mark_close,24)))",mark_close|open_interest_value_last,open_interest|price,oi_delta_x_price_delta,open_interest_value_last,mark_close,96,24,96|24,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_last|mark_close::96|24,,local_mutation,00b657be4fca4e0c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,1,1,,False,0,0,0,4.082042452759261,-0.000584711657539939,0.3239561249884782,,-0.6667541102991996
a7al2q_fd69cd2051870a73,"Sub(ZScore(Mean(open_interest_value_last,336)),ZScore(Mean(mark_close,24)))",mark_close|open_interest_value_last,open_interest|price,level_spread,open_interest_value_last,mark_close,336,24,336|24,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_value_last|mark_close::336|24,,local_mutation,0198cd8262b67522,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,7.639509346198468,0.0014244810550882881,0.0014194856668817402,,-0.7150282911101804
a7al2q_d1fb9280d2477aa4,"Sub(Abs(ZScore(Delta(open_interest_last,336))),Abs(ZScore(Delta(index_close,4))))",index_close|open_interest_last,open_interest|price,abs_delta_gap,open_interest_last,index_close,336,4,336|4,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_last|index_close::336|4,,local_mutation,01f56d370f96e167,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,1.98939020265638,-0.001069927932418666,0.35428150059913355,,-1.0593181350750458
a7al2q_b6b2f5aba19390f8,"Mul(ZScore(Delta(open_interest_last,504)),ZScore(Delta(trade_close,8)))",open_interest_last|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_last,trade_close,504,8,504|8,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_last|trade_close::504|8,,local_mutation,00721ec9dd49e33d,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,3.1148513816296974,-0.0010714541061508371,0.4440224905521246,,-2.1863054877805346
a7al2q_bacf83c4aa67df04,"Mul(ZScore(Delta(open_interest_value_last,504)),ZScore(Mean(index_close,24)))",index_close|open_interest_value_last,open_interest|price,oi_delta_x_price_level,open_interest_value_last,index_close,504,24,504|24,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|index_close::504|24,,local_mutation,011b248aacd26abd,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,15.237363508657591,0.003899416283576072,0.07351829661719975,,-2.337947225081519
a7al2q_c0e06a1a62f16dc7,"Mul(ZScore(Mean(open_interest_mean,8)),ZScore(Delta(index_close,720)))",index_close|open_interest_mean,open_interest|price,oi_level_x_price_delta,open_interest_mean,index_close,8,720,8|720,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|index_close::8|720,,local_mutation,01b911a8c4edb0bb,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,9.176726018306663,-0.00247620701205893,0.11108857959258917,,-2.652933030365593
a7al2q_929e4e1ec2e59b6a,"Add(ZScore(Delta(open_interest_mean,720)),Neg(ZScore(Mean(index_close,72))))",index_close|open_interest_mean,open_interest|price,oi_delta_plus_neg_price_level,open_interest_mean,index_close,720,72,720|72,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_mean|index_close::720|72,,local_mutation,019f1857df673c9d,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,2.8669011040683956,-0.0019074131759909201,0.051193658401696,,-2.7743142800593157
a7al2q_f864cf9d943df0c8,"Add(ZScore(Mean(open_interest_value_last,12)),Neg(ZScore(Delta(mark_close,72))))",mark_close|open_interest_value_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_value_last,mark_close,12,72,12|72,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_last|mark_close::12|72,,local_mutation,019dbee32831fbcb,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,9.88138616891443,0.0015212108391897776,0.08369434970965065,,-2.8601753297246524
a7al2q_c09e1651a5aa0926,"Mul(ZScore(Delta(open_interest_value_mean,720)),ZScore(Mean(mark_close,4)))",mark_close|open_interest_value_mean,open_interest|price,oi_delta_x_price_level,open_interest_value_mean,mark_close,720,4,720|4,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_mean|mark_close::720|4,,local_mutation,0100fd99be1da320,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,18.952047412806817,0.00268284120311809,0.05622638031154946,,-3.7692062096887264
a7al2q_b14aea393d7309d7,"Add(ZScore(Delta(open_interest_last,168)),Neg(ZScore(Mean(mark_close,12))))",mark_close|open_interest_last,open_interest|price,oi_delta_plus_neg_price_level,open_interest_last,mark_close,168,12,168|12,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_last|mark_close::168|12,,local_mutation,00b47bc38beffc09,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,2.056279140746882,-0.0038997442554800435,0.09276431007466125,,-3.9560233962269256
a7al2q_58ec268c498480a1,"Mul(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Mean(trade_close,504))))",open_interest_last|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_last,trade_close,12,504,12|504,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_last|trade_close::12|504,,local_mutation,0003b930b7fe5a22,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,4.342875555582075,-0.0018342524504313111,0.5003594801364182,,-4.177128006013386
a7al2q_f36ca1ecd3f7a0c6,"Mul(Abs(ZScore(Mean(open_interest_last,336))),Abs(ZScore(Delta(mark_close,4))))",mark_close|open_interest_last,open_interest|price,oi_abs_x_price_abs_delta,open_interest_last,mark_close,336,4,336|4,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_last|mark_close::336|4,,local_mutation,007ad004a2e1d942,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,5.790845698093289,-0.0008651211860075315,0.38598949211908934,,-4.65596688410082
a7al2q_881df3d6813ae28f,"Sub(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Delta(index_close,24))))",index_close|open_interest_last,open_interest|price,abs_delta_gap,open_interest_last,index_close,12,24,12|24,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_last|index_close::12|24,,local_mutation,005df48bde12807f,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,5.17254944666089,-0.001544600087350795,0.564310074661259,,-4.717149534011685
a7al2q_21e726a216c59eff,"Mul(Abs(ZScore(Delta(open_interest_last,4))),Abs(ZScore(Mean(trade_close,8))))",open_interest_last|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_last,trade_close,4,8,4|8,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_last|trade_close::4|8,,local_mutation,018a0a148c457eaf,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,5.235643888941207,-0.001655216303104803,0.7123790211079363,,-4.89086019204601
a7al2q_3ba41c66a0de2fa2,"Sub(Abs(ZScore(Delta(open_interest_mean,8))),Abs(ZScore(Delta(mark_close,12))))",mark_close|open_interest_mean,open_interest|price,abs_delta_gap,open_interest_mean,mark_close,8,12,8|12,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_mean|mark_close::8|12,,local_mutation,0063edc9ff81a40e,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,5.53546922515573,-0.001665248015353146,0.6134021568808184,,-5.200717240508876
a7al2q_de61a31e0f94786b,"Mul(ZScore(Delta(open_interest_value_last,720)),ZScore(Mean(trade_close,96)))",open_interest_value_last|trade_close,open_interest|price,oi_delta_x_price_level,open_interest_value_last,trade_close,720,96,720|96,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|trade_close::720|96,,local_mutation,012a6246111d12be,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,20.624861847801377,0.002791340504194625,0.06553599410083878,,-5.333521343606751
a7al2q_f962751a6f713294,"Sub(ZScore(Delta(open_interest_last,8)),ZScore(Delta(mark_close,24)))",mark_close|open_interest_last,open_interest|price,delta_spread,open_interest_last,mark_close,8,24,8|24,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_last|mark_close::8|24,,local_mutation,00205b3c3f51722d,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,0,8.631318896313052,-0.002385368424685855,0.3949488432113558,,-6.016687320998908
a7al2q_7302f990e738fbea,"Add(ZScore(Delta(open_interest_value_mean,504)),Neg(ZScore(Mean(index_close,336))))",index_close|open_interest_value_mean,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_mean,index_close,504,336,504|336,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_mean|index_close::504|336,,local_mutation,01f92c2c7b0c4a25,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,19.728748968112992,0.004125224248605887,0.061074753433496165,,-6.603524719507105
a7al2q_fbec7059dfeab1ab,"Mul(ZScore(Delta(open_interest_value_last,720)),ZScore(Mean(index_close,504)))",index_close|open_interest_value_last,open_interest|price,oi_delta_x_price_level,open_interest_value_last,index_close,720,504,720|504,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|index_close::720|504,,local_mutation,00f93ec134edb64c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,22.153364798966606,0.0027698991624083326,0.06588625679786156,,-6.883465636558274
a7al2q_5b16140570d34ff8,"Mul(ZScore(Mean(open_interest_value_last,96)),ZScore(Delta(mark_close,504)))",mark_close|open_interest_value_last,open_interest|price,oi_level_x_price_delta,open_interest_value_last,mark_close,96,504,96|504,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_value_last|mark_close::96|504,,local_mutation,00fd215be0a3882f,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,14.871201266857367,0.0023769162972910943,0.06325006913079546,,-6.994284969566273
a7al2q_153d45b2cb3aebdd,"Mul(ZScore(Delta(open_interest_mean,4)),ZScore(Mean(mark_close,72)))",mark_close|open_interest_mean,open_interest|price,oi_delta_x_price_level,open_interest_mean,mark_close,4,72,4|72,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_mean|mark_close::4|72,,local_mutation,004188769dc9629b,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,1,16.387932294952506,0.0003286736943577095,0.5299290257166559,,-7.559258600594797
a7al2q_79c5659c69a1d823,"Mul(Abs(ZScore(Delta(open_interest_value_last,48))),Abs(ZScore(Mean(index_close,12))))",index_close|open_interest_value_last,open_interest|price,oi_abs_delta_x_price_abs,open_interest_value_last,index_close,48,12,48|12,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_value_last|index_close::48|12,,local_mutation,00bc52881bbe5752,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,12.141475116145767,-0.0012286938964142314,0.36637478108581434,,-7.870169012559998
