candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,active_hours__fresh_may_2026,active_hours__recent_oos_2025H2_2026Apr,active_hours__train_2024,active_hours__validation_2025H1,gross_exposure_mean__fresh_may_2026,gross_exposure_mean__recent_oos_2025H2_2026Apr,gross_exposure_mean__train_2024,gross_exposure_mean__validation_2025H1,lag1_net_sum_10bps__fresh_may_2026,lag1_net_sum_10bps__recent_oos_2025H2_2026Apr,lag1_net_sum_10bps__train_2024,lag1_net_sum_10bps__validation_2025H1,lag1_net_sum_20bps__fresh_may_2026,lag1_net_sum_20bps__recent_oos_2025H2_2026Apr,lag1_net_sum_20bps__train_2024,lag1_net_sum_20bps__validation_2025H1,mean_ic__fresh_may_2026,mean_ic__recent_oos_2025H2_2026Apr,mean_ic__train_2024,mean_ic__validation_2025H1,net_sum_10bps__fresh_may_2026,net_sum_10bps__recent_oos_2025H2_2026Apr,net_sum_10bps__train_2024,net_sum_10bps__validation_2025H1,net_sum_20bps__fresh_may_2026,net_sum_20bps__recent_oos_2025H2_2026Apr,net_sum_20bps__train_2024,net_sum_20bps__validation_2025H1,turnover_mean__fresh_may_2026,turnover_mean__recent_oos_2025H2_2026Apr,turnover_mean__train_2024,turnover_mean__validation_2025H1
a7s2m_F0_open_interest_slow_12_21330e4bd612,a7s2m_F0_open_interest_slow_12_21330e4bd612,candidate,original,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,492,7248,8652,4296,0.9742574257425742,0.993421052631579,0.9860952815135628,0.988950276243094,0.4322554373420692,0.6452332450850057,0.9027495134878372,0.8240184293673916,0.3717554373420693,-0.21976675491499442,-0.18508381984549516,0.2898517627007253,0.03378532037068628,0.010796860255267982,0.0013559623591093742,0.0071062981162277805,0.3922730939261528,0.8323272809520912,1.4506319208771379,1.0202695564601494,0.3317730939261528,-0.032506052381242045,0.3624652542104718,0.48626955646015,0.1198019801980198,0.11853527046783624,0.1240217308715143,0.12292817679558012
a7s2m_F0_open_interest_slow_12_21330e4bd612__ctrl_row_shuffle_04907a940640,a7s2m_F0_open_interest_slow_12_21330e4bd612,control,row_shuffle,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,492,7248,8652,4296,0.9742574257425742,0.993421052631579,0.9860952815135628,0.988950276243094,-0.48692103465966774,-5.6306622703840326,-6.6318241034130985,-3.623921112541593,-0.8582543679930011,-11.068828937050696,-13.117324103413099,-6.84658777920826,0.006040707260219505,0.0032379946196296567,0.005073355646846708,-0.0054001995346872715,-0.41329921743800435,-5.397004400676279,-6.603615331273872,-3.731501194298321,-0.7846325507713376,-10.835504400676278,-13.089781997940541,-6.954167860964988,0.7353135313531353,0.7454084429824561,0.7392485373451865,0.741866175567833
a7s2m_F0_open_interest_slow_12_21330e4bd612__ctrl_sign_flip_606f06bfbcc5,a7s2m_F0_open_interest_slow_12_21330e4bd612,control,sign_flip,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,492,7248,8652,4296,0.9742574257425742,0.993421052631579,0.9860952815135628,0.988950276243094,-0.5532554373420693,-2.3752332450850053,-3.0784161801545045,-1.892351762700725,-0.6137554373420693,-3.240233245085005,-4.166249513487838,-2.4265184293673916,-0.03378532037068616,-0.010796860255267904,-0.0013559623591092756,-0.007106298116227695,-0.5132730939261527,-2.5619939476187583,-3.626965254210472,-2.08826955646015,-0.5737730939261527,-3.426827280952091,-4.715131920877138,-2.62226955646015,0.1198019801980198,0.11853527046783624,0.1240217308715143,0.12292817679558012
a7s2m_F0_open_interest_slow_12_21330e4bd612__ctrl_time_shuffle_ca51b46b2e70,a7s2m_F0_open_interest_slow_12_21330e4bd612,control,time_shuffle,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,486,7236,8666,4298,0.9623762376237623,0.9917763157894737,0.9876909049464326,0.9894106813996317,-0.38552525768841805,-4.620856773263322,-7.152046070828322,-3.5871608413581244,-0.7540252576884181,-10.068690106596655,-13.659712737494988,-6.835660841358124,0.010486593111096483,0.006657886112553722,-0.0027313331359071764,0.0026254055051479833,-0.38547947069447075,-4.742036157293064,-7.253990101582349,-3.1466908831535974,-0.7539794706944708,-10.189869490626396,-13.762656768249016,-6.394857549820264,0.7297029702970297,0.7466876827485381,0.7418129321480131,0.7477363413136895
a7s2m_F0_open_interest_slow_12_21330e4bd612__ctrl_wrong_lag_99fde5c7112e,a7s2m_F0_open_interest_slow_12_21330e4bd612,control,wrong_lag,F0_open_interest_slow,"HorizonSpread(open_interest_change_4h,12,48)",12,492,7246,8628,4296,0.9742574257425742,0.9931469298245614,0.9833599270572145,0.988950276243094,-0.6373598498184042,-1.253382056522511,-1.856533380864217,-1.4187579324565602,-0.6991931831517375,-2.117548723189177,-2.9407000475308838,-1.9539245991232266,-0.03850417874808113,-0.005158038834014891,-0.00013986068797711102,-0.0058126979745720675,-0.6741678745064248,-0.8938689924549074,-2.207403907653262,-1.0692123453639057,-0.7358345411730914,-1.7582023257882402,-3.2915705743199286,-1.6043790120305719,0.12211221122112209,0.11846673976608187,0.12356583846212292,0.12319674647022713
a7s2m_F0_open_interest_slow_12_993124521e3f,a7s2m_F0_open_interest_slow_12_993124521e3f,candidate,original,F0_open_interest_slow,"HorizonSpread(open_interest_change_24h,12,48)",12,492,7246,8632,4296,0.9742574257425742,0.9931469298245614,0.9838158194666059,0.988950276243094,-0.3717824057576789,1.7493237495603169,-0.4867861182532156,0.008464278378086831,-0.40278240575767893,1.29315708289365,-1.0477861182532155,-0.27570238828857985,-0.009977827050997687,0.009145574440283442,0.0010394431840566008,-0.004113152052751194,-0.30533241747400514,1.9044286212294712,-0.04992480066566163,0.2233229199857818,-0.33599908414067187,1.4479286212294717,-0.6110914673323278,-0.06067708001421823,0.06072607260726072,0.06256853070175439,0.06395790593419952,0.06537753222836096
a7s2m_F0_open_interest_slow_12_993124521e3f__ctrl_row_shuffle_d70d80af2eba,a7s2m_F0_open_interest_slow_12_993124521e3f,control,row_shuffle,F0_open_interest_slow,"HorizonSpread(open_interest_change_24h,12,48)",12,492,7246,8632,4296,0.9742574257425742,0.9931469298245614,0.9838158194666059,0.988950276243094,-0.4492585274131419,-5.991210665990905,-7.515228830918371,-2.8562721391721695,-0.8222585274131418,-11.425710665990906,-14.00172883091837,-6.075605472505503,0.002828472340667477,0.001986687833717031,-0.003366067110773861,0.006412096791213253,-0.407546239311251,-5.7497200272502855,-6.993621434097255,-2.69692645602018,-0.7803795726445842,-11.184386693916952,-13.480788100763922,-5.916426456020181,0.7382838283828382,0.7448830409356726,0.7393625104475343,0.7411372007366482
a7s2m_F0_open_interest_slow_12_993124521e3f__ctrl_sign_flip_442f312cff37,a7s2m_F0_open_interest_slow_12_993124521e3f,control,sign_flip,F0_open_interest_slow,"HorizonSpread(open_interest_change_24h,12,48)",12,492,7246,8632,4296,0.9742574257425742,0.9931469298245614,0.9838158194666059,0.988950276243094,0.3097824057576789,-2.66165708289365,-0.6352138817467843,-0.5767976117114202,0.278782405757679,-3.1178237495603165,-1.1962138817467842,-0.8609642783780871,0.009977827050997813,-0.009145574440283348,-0.001039443184056474,0.004113152052751331,0.24399908414067187,-2.817428621229472,-1.0724085326676722,-0.7913229199857819,0.21333241747400516,-3.2739286212294716,-1.6335751993343384,-1.0753229199857817,0.06072607260726072,0.06256853070175439,0.06395790593419952,0.06537753222836096
a7s2m_F0_open_interest_slow_12_993124521e3f__ctrl_time_shuffle_399657f6fed6,a7s2m_F0_open_interest_slow_12_993124521e3f,control,time_shuffle,F0_open_interest_slow,"HorizonSpread(open_interest_change_24h,12,48)",12,488,7184,8684,4308,0.9663366336633663,0.9846491228070176,0.9897424207886939,0.9917127071823204,-0.32207514933962217,-6.014383388468271,-5.017090979835992,-3.362972781731272,-0.6939084826729555,-11.433550055134937,-11.53575764650266,-6.590472781731273,0.007212555218204773,-0.0028881467196500894,0.003267238451761669,-0.0038189590062875567,-0.3727125855142037,-5.605050244938081,-5.184974830000824,-3.594452043934038,-0.7447125855142036,-11.024216911604748,-11.704641496667492,-6.8216187106007045,0.7366336633663366,0.7427585891812865,0.7430666362738394,0.742902087170043
a7s2m_F0_open_interest_slow_12_993124521e3f__ctrl_wrong_lag_93e27fed7d4d,a7s2m_F0_open_interest_slow_12_993124521e3f,control,wrong_lag,F0_open_interest_slow,"HorizonSpread(open_interest_change_24h,12,48)",12,492,7244,8608,4296,0.9742574257425742,0.9928728070175439,0.9810804650102576,0.988950276243094,-0.4712821484115122,-2.29325920113068,-1.8040780397160086,-4.786179656586593,-0.5016154817448456,-2.750425867797346,-2.364078039716008,-5.069846323253261,-0.029990334868383536,-0.02420906712842967,-0.008914215896676469,-0.02611747574040273,-0.5521348740798753,-2.171585225470011,-1.4855046953182467,-5.03807935058577,-0.5826348740798755,-2.628751892136678,-2.0455046953182467,-5.321746017252435,0.06039603960396039,0.06265990497076022,0.0638249373147937,0.06530079803560465
a7s2m_F0_open_interest_slow_12_b67d742ca488,a7s2m_F0_open_interest_slow_12_b67d742ca488,candidate,original,F0_open_interest_slow,"Decay(open_interest_change_24h,12)",12,492,7294,8739,4344,0.9742574257425742,0.9997258771929824,0.9960109414178254,1.0,-0.044897223198695324,-1.0449420340642392,1.2274234630453753,-1.3257733386965558,-0.07206388986536197,-1.4709420340642394,0.707090129712043,-1.6009400053632228,0.0695036670646427,0.004530979340093456,-0.007203559559374609,-0.009049645656599438,-0.09553638006534045,-1.0961769700126904,0.6219294647362271,-1.3027228835485842,-0.1227030467320071,-1.5221769700126901,0.10142946473622694,-1.577722883548584,0.05379537953795379,0.05838815789473684,0.0593229997720538,0.06330570902394107
a7s2m_F0_open_interest_slow_12_b67d742ca488__ctrl_row_shuffle_490df31aefb3,a7s2m_F0_open_interest_slow_12_b67d742ca488,control,row_shuffle,F0_open_interest_slow,"Decay(open_interest_change_24h,12)",12,492,7294,8739,4344,0.9742574257425742,0.9997258771929824,0.9960109414178254,1.0,-0.18133444183283676,-5.71798971287714,-5.663241537104279,-3.369734103592265,-0.5481677751661702,-11.20448971287714,-12.22474153710428,-6.638734103592265,-0.002956393200295561,0.0008063693747595005,0.0018885861702509657,-0.000975515575704049,-0.17382212125718577,-5.623285224116001,-5.745841513598647,-3.330673765631472,-0.5404887879238525,-11.109785224116003,-12.308174846931982,-6.599673765631472,0.7260726072607261,0.7519873903508771,0.7479294886406809,0.7525322283609577
a7s2m_F0_open_interest_slow_12_b67d742ca488__ctrl_sign_flip_ff961861ad98,a7s2m_F0_open_interest_slow_12_b67d742ca488,control,sign_flip,F0_open_interest_slow,"Decay(open_interest_change_24h,12)",12,492,7294,8739,4344,0.9742574257425742,0.9997258771929824,0.9960109414178254,1.0,-0.00943611013463802,0.19294203406423938,-2.268090129712041,0.7754400053632224,-0.03660277680130469,-0.23305796593576078,-2.788423463045376,0.5002733386965559,-0.06950366706464264,-0.004530979340093393,0.00720355955937474,0.0090496456565996,0.04120304673200706,0.24417697001269068,-1.6629294647362274,0.7527228835485842,0.014036380065340415,-0.18182302998730993,-2.1834294647362276,0.47772288354858405,0.05379537953795379,0.05838815789473684,0.0593229997720538,0.06330570902394107
a7s2m_F0_open_interest_slow_12_b67d742ca488__ctrl_time_shuffle_b35f95339f1c,a7s2m_F0_open_interest_slow_12_b67d742ca488,control,time_shuffle,F0_open_interest_slow,"Decay(open_interest_change_24h,12)",12,492,7277,8762,4336,0.9742574257425742,0.9973958333333334,0.9986323227718259,0.998158379373849,-0.32049095731733757,-5.02660960695716,-6.353847933876821,-3.7956374404857782,-0.6959909573173375,-10.45910960695716,-12.877181267210155,-7.021804107152445,-0.020467337540508227,-0.0025216460190135115,-0.0020471523329029053,0.006833460667058751,-0.29483504692422974,-4.949091856376802,-6.150840141674999,-3.988223966638808,-0.6708350469242297,-10.381258523043467,-12.675006808341665,-7.214390633305475,0.7445544554455445,0.7445403874269005,0.7435795152344046,0.7426718845917741
a7s2m_F0_open_interest_slow_12_b67d742ca488__ctrl_wrong_lag_5444a600c045,a7s2m_F0_open_interest_slow_12_b67d742ca488,control,wrong_lag,F0_open_interest_slow,"Decay(open_interest_change_24h,12)",12,492,7292,8715,4344,0.9742574257425742,0.9994517543859649,0.9932755869614771,1.0,-0.6290750031064234,2.2608993262509216,0.5820661423128755,1.7315966062543215,-0.6565750031064235,1.8340659929175884,0.06273280897954225,1.456929939587655,0.09970720336574,-0.024463423545530865,-0.007783838039521941,-0.011777577177874829,-0.5841320318624725,2.2829455836163017,0.6960867297300257,1.744604694884871,-0.6116320318624724,1.8561122502829683,0.17658672973002632,1.4701046948848717,0.054455445544554455,0.05850237573099414,0.05920902666970595,0.06319060773480663
a7s2m_F0_open_interest_slow_12_da56fea658c0,a7s2m_F0_open_interest_slow_12_da56fea658c0,candidate,original,F0_open_interest_slow,"Decay(open_interest_zscore_168h,12)",12,492,7294,8740,4344,0.9742574257425742,0.9997258771929824,0.9961249145201733,1.0,-0.5055857101731235,0.5528907765261627,-0.08853270368340194,-1.4990786761274824,-0.5205857101731235,0.3095574431928293,-0.4065327036834029,-1.6787453427941492,0.07122349195519935,-0.0026940093908063715,-0.010312053209235584,-0.0064941470308411825,-0.49970410694733003,0.5875391135675158,-0.12838066376595336,-1.471147789390278,-0.5147041069473302,0.3442057802341827,-0.4465473304326195,-1.6506477893902778,0.0297029702970297,0.0333516081871345,0.03626244206367297,0.04132136279926335
a7s2m_F0_open_interest_slow_12_da56fea658c0__ctrl_row_shuffle_4ebe7dbf8bcb,a7s2m_F0_open_interest_slow_12_da56fea658c0,control,row_shuffle,F0_open_interest_slow,"Decay(open_interest_zscore_168h,12)",12,492,7294,8740,4344,0.9742574257425742,0.9997258771929824,0.9961249145201733,1.0,-0.6183112404813031,-5.105318896595849,-7.014447081663386,-3.3259080418322324,-0.9836445738146365,-10.552485563262515,-13.553947081663386,-6.575241375165566,0.014511910853374319,-0.0005426788277405508,0.0010851315439147507,0.005356539566968909,-0.5968035973397958,-4.992287510475563,-7.078235106861383,-3.169332343068713,-0.9623035973397958,-10.439120843808897,-13.618068440194717,-6.418999009735379,0.7237623762376237,0.7465506213450293,0.7453650938378543,0.7480816451810928
a7s2m_F0_open_interest_slow_12_da56fea658c0__ctrl_sign_flip_b18e73b0ad38,a7s2m_F0_open_interest_slow_12_da56fea658c0,control,sign_flip,F0_open_interest_slow,"Decay(open_interest_zscore_168h,12)",12,492,7294,8740,4344,0.9742574257425742,0.9997258771929824,0.9961249145201733,1.0,0.47558571017312345,-1.0395574431928294,-0.5474672963165969,1.139745342794149,0.46058571017312344,-1.282890776526163,-0.8654672963165972,0.9600786761274825,-0.07122349195519927,0.0026940093908064846,0.010312053209235656,0.006494147030841286,0.4697041069473301,-1.0742057802341818,-0.5079526695673802,1.1121477893902785,0.45470410694733004,-1.3175391135675154,-0.8261193362340471,0.932647789390278,0.0297029702970297,0.0333516081871345,0.03626244206367297,0.04132136279926335
a7s2m_F0_open_interest_slow_12_da56fea658c0__ctrl_time_shuffle_8b64ad7d775b,a7s2m_F0_open_interest_slow_12_da56fea658c0,control,time_shuffle,F0_open_interest_slow,"Decay(open_interest_zscore_168h,12)",12,491,7284,8753,4340,0.9722772277227723,0.9983552631578947,0.9976065648506952,0.9990791896869244,-0.36071107007829994,-5.169637057701201,-7.128967794236836,-3.478579379900502,-0.7268777367449666,-10.63380372436787,-13.65530112757017,-6.734579379900502,6.1955419296801e-17,0.0008638450890378692,0.0010393856675342827,0.004689706126649194,-0.3628338908345081,-4.969860851329976,-7.4377447412322075,-3.522594704349878,-0.7295005575011748,-10.434027517996643,-13.96474474123221,-6.778428037683212,0.7260726072607261,0.7489263523391813,0.7439024390243902,0.749501227747084
a7s2m_F0_open_interest_slow_12_da56fea658c0__ctrl_wrong_lag_cf2e98ad6c72,a7s2m_F0_open_interest_slow_12_da56fea658c0,control,wrong_lag,F0_open_interest_slow,"Decay(open_interest_zscore_168h,12)",12,492,7292,8716,4344,0.9742574257425741,0.9994517543859649,0.993389560063825,1.0,-0.604827471305966,2.7994463246586148,0.5589937815785158,-0.625043384984808,-0.6196608046392992,2.5542796579919482,0.24166044824518257,-0.8037100516514751,0.061430439479220014,-0.008211890650497555,-0.008544766680909194,0.011682209089969923,-0.6006610242104455,2.7599820643651123,0.6846486180010452,-0.6761152200830994,-0.6154943575437789,2.5149820643651126,0.3673152846677121,-0.8549485534164332,0.02937293729372937,0.03358004385964912,0.0361674644783831,0.041167894413750766
a7s2m_F0_open_interest_slow_12_de4b60e16b30,a7s2m_F0_open_interest_slow_12_de4b60e16b30,candidate,original,F0_open_interest_slow,"Decay(open_interest_value_zscore_168h,12)",12,492,7294,8740,4344,0.9742574257425741,0.9997258771929824,0.9961249145201733,1.0,-0.8684392032867889,0.8906390174384458,-1.9184370907586192,0.23553440046879126,-0.8856058699534557,0.6394723507717791,-2.2164370907586184,0.06253440046879111,0.11217238046506342,-0.012506243934826215,-0.016397271286027772,-0.0279207596007771,-0.9225788302834624,0.8816957284994698,-2.3837973181395773,0.11314985357154128,-0.939745496950129,0.6305290618328036,-2.6817973181395764,-0.05985014642845876,0.03399339933993399,0.03442525584795321,0.03396398449965808,0.039825046040515656
a7s2m_F0_open_interest_slow_12_de4b60e16b30__ctrl_row_shuffle_2064c3eef691,a7s2m_F0_open_interest_slow_12_de4b60e16b30,control,row_shuffle,F0_open_interest_slow,"Decay(open_interest_value_zscore_168h,12)",12,492,7294,8740,4344,0.9742574257425742,0.9997258771929824,0.9961249145201733,1.0,-0.3937056844407381,-5.939614221113865,-6.90773772188521,-3.456621635276055,-0.7650390177740716,-11.378114221113865,-13.44073772188521,-6.721454968609388,0.0021320143271363005,0.0003066722547799662,0.0014022320704334234,0.006243011301953199,-0.46257090453536936,-6.0451885737102415,-6.828384769351709,-3.6428494787694916,-0.833737571202036,-11.483855240376908,-13.362051436018376,-6.907849478769492,0.734983498349835,0.7454312865497077,0.7446622597067093,0.7516114180478821
a7s2m_F0_open_interest_slow_12_de4b60e16b30__ctrl_sign_flip_76b1369a6457,a7s2m_F0_open_interest_slow_12_de4b60e16b30,control,sign_flip,F0_open_interest_slow,"Decay(open_interest_value_zscore_168h,12)",12,492,7294,8740,4344,0.9742574257425741,0.9997258771929824,0.9961249145201733,1.0,0.8341058699534557,-1.3929723507717797,1.3224370907586187,-0.5815344004687917,0.8169392032867888,-1.644139017438446,1.0244370907586187,-0.7545344004687912,-0.11217238046506353,0.012506243934826331,0.016397271286027915,0.02792075960077724,0.8882454969501291,-1.3840290618328033,1.787797318139576,-0.45914985357154103,0.8710788302834624,-1.6351957284994696,1.4897973181395772,-0.6321498535715414,0.03399339933993399,0.03442525584795321,0.03396398449965808,0.039825046040515656
