candidate_id,variant,split,n_dates,mean_spread_24h,spread_tstat,positive_spread_rate,avg_one_way_turnover,avg_top_count,avg_bottom_count,net_mean_spread_2bps,net_mean_spread_5bps,net_mean_spread_10bps
a7al2k_0a247ec03472983b,neutral_multiplier_flag,known_may2026_stress,576,-0.0018874140383952276,-4.123233653284438,0.5052083333333334,0.002832602339181286,19.0,19.0,-0.0018879805588630635,-0.0018888303395648179,-0.001890246640734409
a7al2k_0a247ec03472983b,neutral_major_flag,train_2024,8737,0.0016297607318609174,11.33608177886583,0.545038342680554,0.003179326745768316,17.951699668078287,17.951699668078287,0.0016291248665117634,0.0016281710684880328,0.001626581405115149
a7al2k_0a247ec03472983b,neutral_major_flag,validation_2025H1,4320,0.0010564225506099337,5.33711141130336,0.5361111111111111,0.002662037037037037,18.0,18.0,0.0010558901432025265,0.0010550915320914152,0.0010537605135728966
a7al2k_0a247ec03472983b,neutral_major_flag,test_2025H2,4392,0.001107540152629288,5.636522788334783,0.5403005464480874,0.002656344869459623,18.0,18.0,0.0011070088836553965,0.0011062119801945587,0.0011048838077598287
a7al2k_0a247ec03472983b,neutral_major_flag,recent_oos_2026JanApr,2856,0.002291305532506142,9.076978320764542,0.6078431372549019,0.002353719265483972,18.0,18.0,0.0022908347886530455,0.0022901286728733996,0.0022889518132406584
a7al2k_0a247ec03472983b,neutral_major_flag,known_may2026_stress,576,-0.0020399094033796946,-3.9621977368090193,0.4826388888888889,0.0029899691358024694,18.0,18.0,-0.002040507397206855,-0.002041404387947596,-0.0020428993725154967
a7al2k_0a247ec03472983b,neutral_dominant_latent_state,train_2024,8737,0.0022612357220984877,11.094890455544803,0.5244363053679753,0.0039058029071763764,8.0,8.0,0.0022604545615170523,0.0022592828206448993,0.002257329919191311
a7al2k_0a247ec03472983b,neutral_dominant_latent_state,validation_2025H1,4320,-0.0017680878363763404,-6.9706239350903205,0.44837962962962963,0.002025462962962963,8.0,8.0,-0.001768492928968933,-0.0017691005678578218,-0.0017701132993393032
a7al2k_0a247ec03472983b,neutral_dominant_latent_state,test_2025H2,4392,0.0016557750539909287,5.188741727716222,0.5323315118397086,0.0035006830601092896,8.0,8.0,0.001655074917378907,0.0016540247124608744,0.0016522743709308193
a7al2k_0a247ec03472983b,neutral_dominant_latent_state,recent_oos_2026JanApr,2856,-0.00042393128629391994,-1.353178265988895,0.49194677871148457,0.0038077731092436974,8.0,8.0,-0.0004246928409157688,-0.0004258351728485422,-0.00042773905940316387
a7al2k_0a247ec03472983b,neutral_dominant_latent_state,known_may2026_stress,576,-0.0013928519701411407,-2.93141174680621,0.4947916666666667,0.004340277777777778,8.0,8.0,-0.0013937200256966963,-0.0013950221090300292,-0.0013971922479189183
a7al2k_0a247ec03472983b,exclude_meme,train_2024,8737,0.0015536085934589386,11.248838641000948,0.5523635115028042,0.002771624845428614,17.915531647018426,17.915531647018426,0.0015530542684898529,0.0015522227810362244,0.00155083696861351
a7al2k_0a247ec03472983b,exclude_meme,validation_2025H1,4320,0.0012649618771893914,7.243643605140838,0.544212962962963,0.002276234567901234,18.0,18.0,0.0012645066302758115,0.0012638237599054407,0.0012626856426214905
a7al2k_0a247ec03472983b,exclude_meme,test_2025H2,4392,0.001337137836531918,7.1323862710367525,0.5594262295081968,0.002011232544019429,18.0,18.0,0.001336735590023114,0.0013361322202599083,0.0013351266039878982
a7al2k_0a247ec03472983b,exclude_meme,recent_oos_2026JanApr,2856,0.001907978908299404,8.828672286008127,0.586484593837535,0.0017896047307812012,18.0,18.0,0.0019076209873532476,0.0019070841059340136,0.0019061893035686233
a7al2k_0a247ec03472983b,exclude_meme,known_may2026_stress,576,-0.0017477265272133728,-3.5133637086752167,0.4965277777777778,0.003279320987654321,18.0,18.0,-0.0017483823914109038,-0.0017493661877072,-0.0017510058482010276
a7al2k_0a247ec03472983b,exclude_multiplier,train_2024,8737,0.0016140225142466929,11.477573154511344,0.5614055167677693,0.002678863312140315,17.93247109991988,17.93247109991988,0.001613486741584265,0.0016126830825906229,0.0016113436509345525
a7al2k_0a247ec03472983b,exclude_multiplier,validation_2025H1,4320,0.0013300012631789289,7.563577803662764,0.5712962962962963,0.0021604938271604936,18.0,18.0,0.0013295691644134968,0.0013289210162653487,0.0013278407693517685
a7al2k_0a247ec03472983b,exclude_multiplier,test_2025H2,4392,0.0015265842090034427,8.33655154116701,0.5664845173041895,0.0020618295891519935,18.0,18.0,0.0015261718430856128,0.001525553294208867,0.0015245223794142912
a7al2k_0a247ec03472983b,exclude_multiplier,recent_oos_2026JanApr,2856,0.0020889521629765978,9.951464237511825,0.5906862745098039,0.0018090569561157795,18.0,18.0,0.002088590351585375,0.0020880476344985396,0.002087143106020482
a7al2k_0a247ec03472983b,exclude_multiplier,known_may2026_stress,576,-0.0018018502656738527,-3.5826640999988024,0.5208333333333334,0.003279320987654321,18.0,18.0,-0.0018025061298713838,-0.0018034899261676802,-0.0018051295866615075
a7al2k_0a247ec03472983b,exclude_major,train_2024,8737,0.0016297607318609174,11.33608177886583,0.545038342680554,0.003179326745768316,17.951699668078287,17.951699668078287,0.0016291248665117634,0.0016281710684880328,0.001626581405115149
a7al2k_0a247ec03472983b,exclude_major,validation_2025H1,4320,0.0010564225506099337,5.33711141130336,0.5361111111111111,0.002662037037037037,18.0,18.0,0.0010558901432025265,0.0010550915320914152,0.0010537605135728966
a7al2k_0a247ec03472983b,exclude_major,test_2025H2,4392,0.001107540152629288,5.636522788334783,0.5403005464480874,0.002656344869459623,18.0,18.0,0.0011070088836553965,0.0011062119801945587,0.0011048838077598287
a7al2k_0a247ec03472983b,exclude_major,recent_oos_2026JanApr,2856,0.002291305532506142,9.076978320764542,0.6078431372549019,0.002353719265483972,18.0,18.0,0.0022908347886530455,0.0022901286728733996,0.0022889518132406584
a7al2k_0a247ec03472983b,exclude_major,known_may2026_stress,576,-0.0020399094033796946,-3.9621977368090193,0.4826388888888889,0.0029899691358024694,18.0,18.0,-0.002040507397206855,-0.002041404387947596,-0.0020428993725154967
