seed_id,semantic_pair,operator,operator_origin,expression,materialization_status,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std,stale_signal,sign_flip_signal,time_shuffle_signal,symbol_shuffle_signal,stale_signal_corr,sign_flip_signal_corr,time_shuffle_signal_corr,symbol_shuffle_signal_corr,abs_stale_corr,abs_time_shuffle_corr,abs_symbol_shuffle_corr,active_ratio_num,stale_risk_tier
a7ffcore48se_0057,basis_premium_like|volatility_like,CSRank,native,"Mul(CSRank(mark_trade_basis_bps),Sign(Delta(realized_vol_168h,4)))",pass,6949596,6622192,6622192,327404,0,6618317,0.952889,0.952331,0.5755438736,6622192,6622192,6622192,6601820,0.502991699831077,-1.0,0.0792970936328042,0.2218093459439024,0.502991699831077,0.0792970936328042,0.2218093459439024,0.952331,medium
a7ffcore48se_0058,basis_premium_like|volatility_like,Delta,native,"Mul(Delta(mark_trade_basis_bps,4),ZScore(Delta(realized_vol_168h,4)))",pass,6949596,6622178,6622178,327418,0,5897801,0.952887,0.848654,778.6054409707,6622178,6622178,6622178,6601806,0.7477914513465664,-1.0,-0.0004334794430855,1.275750300224787e-06,0.7477914513465664,0.0004334794430855,1.275750300224787e-06,0.848654,medium
a7ffcore48se_0059,basis_premium_like|volatility_like,Identity,native,"Mul(ZScore(index_close),Sign(Delta(realized_vol_168h,4)))",pass,6949596,6615506,6615506,334090,0,6612107,0.951927,0.951438,0.9996396444,6615506,6615506,6615506,6595134,0.6264210511698772,-1.0,0.0961267925786226,-0.0011854473954399,0.6264210511698772,0.0961267925786226,0.0011854473954399,0.951438,medium
a7ffcore48se_0060,basis_premium_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(index_close,4)),Sign(Delta(realized_vol_168h,4)))",pass,6949596,6615412,6615412,334184,0,6612013,0.951913,0.951424,0.5785321934,6615412,6615412,6615412,6595040,0.5881124813629086,-1.0,0.0766367693510726,0.2115569492973799,0.5881124813629086,0.0766367693510726,0.2115569492973799,0.951424,medium
a7ffcore48se_0062,basis_premium_like|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(index_close,4)),-3,3),Sign(Delta(realized_vol_168h,4)))",pass,6949596,6615412,6615412,334184,0,6612013,0.951913,0.951424,0.2422042326,6615412,6615412,6615412,6595040,0.3800428555193659,-1.0,0.0008252683545477,0.0075790029000359,0.3800428555193659,0.0008252683545477,0.0075790029000359,0.951424,medium
a7ffcore48se_0063,funding_like,AbsDelta,repaired_native_proxy,"Abs(Delta(funding_rate,4))",pass,6949596,1024018,1024018,5925578,0,516530,0.147349,0.074325,0.000611489,1024018,1024018,1024018,1023160,0.673715771108816,-1.0,0.2148941692898712,0.0092885366221735,0.673715771108816,0.2148941692898712,0.0092885366221735,0.074325,medium
a7ffcore48se_0064,funding_like,CSRank,native,CSRank(funding_rate),pass,6949596,1367167,1367167,5582429,0,1367167,0.196726,0.196726,0.2663132255,1367167,1367167,1367167,1364117,0.4668827524375004,-0.9999999999999998,0.5386340838149806,0.0072955376898518,0.4668827524375004,0.5386340838149806,0.0072955376898518,0.196726,medium
a7ffcore48se_0065,funding_like,Delta,native,"Delta(funding_rate_abs_168h,4)",pass,6949596,3874619,3874619,3074977,0,2185496,0.557532,0.314478,2.29317e-05,3874619,3874619,3874619,3871706,0.9229479029774588,-1.0,0.2285432813544941,-6.590949718638938e-05,0.9229479029774588,0.2285432813544941,6.590949718638938e-05,0.314478,high
a7ffcore48se_0066,funding_like,Identity,native,ZScore(funding_rate),pass,6949596,1366052,1366052,5583544,0,1366052,0.196566,0.196566,0.9960200467,1366052,1366052,1366052,1363002,0.4685797108806807,-1.0,0.4136954091355803,0.0017971126445871,0.4685797108806807,0.4136954091355803,0.0017971126445871,0.196566,medium
a7ffcore48se_0067,funding_like,SignedRankDelta,repaired_native_proxy,"CSRank(Delta(funding_rate,4))",pass,6949596,1024018,1024018,5925578,0,1024018,0.147349,0.147349,0.2636103736,1024018,1024018,1024018,1023160,0.4173651369347725,-0.9999999999999998,0.0135491848087605,-0.0030321510457003,0.4173651369347725,0.0135491848087605,0.0030321510457003,0.147349,medium
a7ffcore48se_0068,funding_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(funding_rate,16)))",pass,6949596,60508,60508,6889088,0,59313,0.008707,0.008535,0.533275097,60508,60508,60508,60346,0.8837798646815082,-1.0,-0.0062998845256172,-0.1696599187294816,0.8837798646815082,0.0062998845256172,0.1696599187294816,0.008535,high
a7ffcore48se_0069,funding_like,WinsorZ,repaired_native_proxy,"Clip(ZScore(Delta(funding_rate,4)),-3,3)",pass,6949596,1023190,1023190,5926406,0,1023190,0.14723,0.14723,0.612277782,1023190,1023190,1023190,1022332,0.4787273560146151,-1.0,0.0122892686156699,-4.926237038913056e-05,0.4787273560146151,0.0122892686156699,4.926237038913056e-05,0.14723,medium
a7ffcore48se_0070,funding_like|funding_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(funding_rate_abs_168h,4)))",pass,6949596,1015780,1015780,5933816,0,476216,0.146164,0.068524,0.0005946108,1015780,1015780,1015780,1014925,0.5299999898088356,-1.0,0.1186993300503115,0.0025997606862414,0.5299999898088356,0.1186993300503115,0.0025997606862414,0.068524,medium
a7ffcore48se_0071,funding_like|funding_like,CSRank,native,"Mul(CSRank(funding_rate),Sign(Delta(funding_rate_abs_168h,4)))",pass,6949596,1016124,1016124,5933472,0,716606,0.146213,0.103115,0.4363170463,1016124,1016124,1016124,1015269,0.6753317238405507,-1.0,0.1458734966384216,0.0281980838126684,0.6753317238405507,0.1458734966384216,0.0281980838126684,0.103115,medium
a7ffcore48se_0072,funding_like|funding_like,Delta,native,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(funding_rate_mean_168h,4)))",pass,6949596,3874619,3874619,3074977,0,2185438,0.557532,0.31447,0.0002471475,3874619,3874619,3874619,3871706,0.9096011949010072,-1.0,0.1580350844607613,-0.0004633269154914,0.9096011949010072,0.1580350844607613,0.0004633269154914,0.31447,high
a7ffcore48se_0073,funding_like|funding_like,Identity,native,"Mul(ZScore(funding_rate),Sign(Delta(funding_rate_abs_168h,4)))",pass,6949596,1015036,1015036,5934560,0,715638,0.146057,0.102975,0.9969592722,1015036,1015036,1015036,1014181,0.4257986372432407,-1.0,0.2579318134289479,0.006780076353852,0.4257986372432407,0.2579318134289479,0.006780076353852,0.102975,medium
a7ffcore48se_0074,funding_like|funding_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(funding_rate_abs_168h,4)))",pass,6949596,1015780,1015780,5933816,0,716263,0.146164,0.103065,0.4884160193,1015780,1015780,1015780,1014925,0.7178198694647696,-1.0,0.1223783061066228,0.020649642029589,0.7178198694647696,0.1223783061066228,0.020649642029589,0.103065,medium
a7ffcore48se_0075,funding_like|funding_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(funding_rate_abs_168h,16)))",pass,6949596,61572,61572,6888024,0,61572,0.00886,0.00886,3.2295647082,61572,61572,61572,61413,0.9968509892556432,-1.0,0.9382928039664872,-0.0606429889348408,0.9968509892556432,0.9382928039664872,0.0606429889348408,0.00886,high
a7ffcore48se_0076,funding_like|funding_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(funding_rate_abs_168h,4)))",pass,6949596,1014975,1014975,5934621,0,715509,0.146048,0.102957,0.5858104886,1014975,1014975,1014975,1014120,0.3942669818572157,-1.0,0.0302924290712276,0.0096624203831423,0.3942669818572157,0.0302924290712276,0.0096624203831423,0.102957,medium
a7ffcore48se_0079,funding_like|generic_numeric,Delta,native,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(gap_hours_recent_168h,4)))",pass,6949596,16179,16179,6933417,0,8792,0.002328,0.001265,0.0001474359,16179,16179,16179,16167,0.8737378619984355,-1.0,,-0.0003658259395126,0.8737378619984355,,0.0003658259395126,0.001265,high
a7ffcore48se_0082,funding_like|generic_numeric,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(gap_hours_recent_168h,16)))",pass,6949596,8845,8845,6940751,0,8845,0.001273,0.001273,0.9543510794,8845,8845,8845,8824,0.9503858578797538,-1.0,0.3282584416355626,-0.1170937286613853,0.9503858578797538,0.3282584416355626,0.1170937286613853,0.001273,high
a7ffcore48se_0084,funding_like|liquidity_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1024018,1024018,5925578,0,516530,0.147349,0.074325,0.0006233754,1024018,1024018,1024018,1023160,0.4087913204183013,-1.0,0.0351031359908251,0.0076892896987106,0.4087913204183013,0.0351031359908251,0.0076892896987106,0.074325,medium
a7ffcore48se_0085,funding_like|liquidity_like,CSRank,native,"Mul(CSRank(funding_rate),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1366706,1366706,5582890,0,1366338,0.19666,0.196607,0.5699458091,1366706,1366706,1366706,1363657,0.2674203738482629,-1.0,0.0882937199873442,0.1881694232423467,0.2674203738482629,0.0882937199873442,0.1881694232423467,0.196607,medium
a7ffcore48se_0086,funding_like|liquidity_like,Delta,native,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(taker_buy_quote_volume,4)))",pass,6949596,3874619,3874619,3074977,0,2185457,0.557532,0.314473,6.0399e-05,3874619,3874619,3874619,3871706,0.358550865964995,-1.0,0.0051235279610254,9.201604453920926e-05,0.358550865964995,0.0051235279610254,9.201604453920926e-05,0.314473,medium
a7ffcore48se_0087,funding_like|liquidity_like,Identity,native,"Mul(ZScore(funding_rate),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1365591,1365591,5584005,0,1365223,0.196499,0.196446,0.9919979508,1365591,1365591,1365591,1362542,0.186019825657608,-1.0,0.0663313707852068,0.0024245939664583,0.186019825657608,0.0663313707852068,0.0024245939664583,0.196446,low
a7ffcore48se_0088,funding_like|liquidity_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1024018,1024018,5925578,0,1023780,0.147349,0.147315,0.569732168,1024018,1024018,1024018,1023160,0.2957257962759873,-1.0,0.0903579591138664,0.1749800803986612,0.2957257962759873,0.0903579591138664,0.1749800803986612,0.147315,medium
a7ffcore48se_0089,funding_like|liquidity_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(taker_buy_quote_volume,16)))",pass,6949596,62178,62178,6887418,0,62178,0.008947,0.008947,1.2774469472,62178,62178,62178,62004,0.9787165029408708,-1.0,0.5753007767064717,-0.0660356431411855,0.9787165029408708,0.5753007767064717,0.0660356431411855,0.008947,high
a7ffcore48se_0090,funding_like|liquidity_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1023190,1023190,5926406,0,1022952,0.14723,0.147196,0.6119022886,1023190,1023190,1023190,1022332,0.2084257731886725,-1.0,0.0180544886268938,0.0030163513421773,0.2084257731886725,0.0180544886268938,0.0030163513421773,0.147196,low
