candidate_id,semantic_bucket,motif_bucket,clue_rows,best_abs_corr,best_original_score,min_non_sign_control_ratio
a7ffcore5_f03c12ff594022000b,liquidity_like|volatility_like,liquidity_shock,2,0.0290291834068954,0.0290291834068954,0.6748426127972287
a7ffcore5_82535ee08b9fc889ca,liquidity_like|volatility_like,liquidity_shock,2,0.0290291834068954,0.0290291834068954,0.674842612797232
a7ffcore5_c77ef7fab4afe5c763,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0059516644988308,0.0215380473304909,0.6759265580421068
a7ffcore5_cc1b308cbf6d4b3c9e,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0101653012244032,0.0101653012244032,0.6774812616444857
a7ffcore5_348798e4296c247a44,liquidity_like|volatility_like,liquidity_shock,2,0.0088099281847363,0.0088099281847363,0.6778477445454623
a7ffcore5_9767ac5d1ebc90f632,liquidity_like|volatility_like,liquidity_shock,2,0.0088099281847363,0.0088099281847363,0.6778477445454623
a7ffcore5_4af67f1703e1b17e41,liquidity_like|volatility_like,liquidity_shock,2,0.0052776356418091,0.0052776356418091,0.6794253750721061
a7ffcore5_ed8b2cc1994c84e6f8,liquidity_like|volatility_like,liquidity_shock,2,0.0052776356418091,0.0052776356418091,0.6794253750721061
a7ffcore5_65b597049ca5e0b759,open_interest_like,single,2,0.0062602859078799,0.0062602859078799,0.684130131850276
a7ffcore5_2abfa194b8b774c169,liquidity_like|volatility_like,liquidity_shock,2,0.027247736084859,0.027247736084859,0.6848580016547807
a7ffcore5_6e0d0bb3a9572f933e,liquidity_like|volatility_like,liquidity_shock,2,0.027247736084859,0.027247736084859,0.6848580016547807
a7ffcore5_0e02e233d677d4e055,liquidity_like|volatility_like,safe_div_abs,2,0.0177611380398011,0.0882007646379719,0.6850956627473498
a7ffcore5_7d1d12dfd790a42b8d,liquidity_like|volatility_like,safe_div_abs,2,0.0024464613759328,0.1595737646471235,0.6858308619430038
a7ffcore5_89d2049d11221f570d,volatility_like,single,2,0.0071418152825404,0.0071418152825404,0.6864894204018173
a7ffcore5_967151e081e1616b3c,liquidity_like|volatility_like,liquidity_shock,2,0.0111307475989327,0.0111307475989327,0.691773294585157
a7ffcore5_f726148a97e5e5ca1f,liquidity_like|volatility_like,safe_div_abs,2,0.0180302258394549,0.0957704801835186,0.6939695479620118
a7ffcore5_75868cd1c02fb7e13d,liquidity_like|volatility_like,liquidity_shock,2,0.0107226016349551,0.0107226016349551,0.6946992482238189
a7ffcore5_ea9a448d8ec15c16ce,liquidity_like|volatility_like,liquidity_shock,2,0.023985379242427,0.023985379242427,0.6988129570459085
a7ffcore5_1479da223c6a1f7e4c,open_interest_like|price_like,mean_reversion_gate,2,0.0067575867187713,0.0067575867187713,0.6993036651017285
a7ffcore5_ce4a5c18c6bd456ddf,liquidity_like|volatility_like,safe_div_abs,2,0.0173992816364298,0.0895884681577087,0.6999601548378062
a7ffcore5_d7e54ff6ee7e4b7322,liquidity_like|volatility_like,safe_div_abs,2,0.0054299622104686,0.1340750712098941,0.7008463034868787
a7ffcore5_0f2f9e7daf1082d9f5,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0106278120261919,0.0106278120261919,0.7014270927088663
a7ffcore5_467403a65f11ccf144,liquidity_like|volatility_like,safe_div_abs,2,0.0175290166887139,0.0996721312820117,0.7061976866691112
a7ffcore5_b2a272eb4bce332727,liquidity_like|volatility_like,mean_reversion_gate,2,0.0094917757401667,0.0094917757401667,0.7156207447208355
a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0115902652657516,0.0115902652657516,0.7174902586468572
a7ffcore5_63a6cc6f85214e25e8,liquidity_like|volatility_like,liquidity_shock,2,0.0085926353727276,0.0085926353727276,0.7182228365402726
a7ffcore5_d0d35462d1b501ebe4,liquidity_like|volatility_like,liquidity_shock,2,0.0085926353727276,0.0085926353727276,0.7182228365402726
a7ffcore5_2b46573dd56cadfafc,taker_flow_like,single,2,0.0021607887279634,0.0021607887279634,0.719949280402878
a7ffcore5_5868db3efa1fa51de5,liquidity_like,single,2,0.0057201892259636,0.3723178787524177,0.7261935402489217
a7ffcore5_1e7b5c0e3422dce240,open_interest_like|price_like,mean_reversion_gate,2,0.0067232949459507,0.0067232949459507,0.727651015362567
a7ffcore5_c66dcf90e546877e5e,open_interest_like|price_like,mean_reversion_gate,2,0.0067232949459507,0.0067232949459507,0.727651015362567
a7ffcore5_99eac44ab760395acc,open_interest_like|price_like,mean_reversion_gate,2,0.0067069191429543,0.0067069191429543,0.7293551140423843
a7ffcore5_da5f6319cc5c6e88d7,open_interest_like|price_like,mean_reversion_gate,2,0.0067069191429543,0.0067069191429543,0.7293551140423843
a7ffcore5_9f0233c8dcd1196188,open_interest_like|price_like,mean_reversion_gate,2,0.0068943155799821,0.0068943155799821,0.730546541505866
a7ffcore5_3dbad0182a8fc7365b,liquidity_like|volatility_like,safe_div_abs,2,0.0174122389854344,0.099363682877316,0.7326711110281047
a7ffcore5_b7dba6faa771701764,liquidity_like|volatility_like,safe_div_abs,2,0.003668849852203,0.1483300512490734,0.7379548430548024
a7ffcore5_967c942cd5eae8ef93,liquidity_like|volatility_like,safe_div_abs,2,0.0034797145809167,0.0034797145809167,0.7383058145893979
a7ffcore5_b0423b1f29631ed0bd,liquidity_like|volatility_like,mean_reversion_gate,2,0.0094917757401667,0.0094917757401667,0.7414618072301293
a7ffcore5_68a58b715c547dc384,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0051473338318968,0.0051473338318968,0.7463713982824934
a7ffcore5_e5244edd9837f40696,open_interest_like,single,2,0.0060594296330484,0.1628211066819239,0.7509054310309137
a7ffcore5_4c167359612816b0ff,liquidity_like|volatility_like,liquidity_shock,2,0.0039924861982488,0.0039924861982488,0.7536166929983461
a7ffcore5_80ebd086ac70d156c5,open_interest_like|price_like,mean_reversion_gate,2,0.004030072006892,0.004030072006892,0.7538091669648724
a7ffcore5_a9fcffd50c32f8b796,taker_flow_like,single,2,0.0021852501201054,0.0021852501201054,0.7623386873811265
a7ffcore5_7c20b6b4371e3a230b,liquidity_like|volatility_like,safe_div_abs,2,0.0030367406654703,0.1881291319781584,0.7625609131066742
a7ffcore5_1ae56ddba9b17bde37,liquidity_like|volatility_like,liquidity_shock,2,0.0125737953306404,0.0125737953306404,0.7644965382142114
a7ffcore5_ed88593cc0abdf89bb,liquidity_like|volatility_like,liquidity_shock,2,0.0111418057261014,0.0111418057261014,0.7691347616546396
a7ffcore5_58ea869c768e2a1fe1,liquidity_like|volatility_like,liquidity_shock,2,0.0076881237128378,0.0076881237128378,0.7711183097420425
a7ffcore5_ad287ec9770cc3927e,liquidity_like|volatility_like,liquidity_shock,2,0.0076881237128378,0.0076881237128378,0.7711183097420425
a7ffcore5_d7d0eb648a6fae2ee6,liquidity_like|volatility_like,liquidity_shock,2,0.0066687096192848,0.0066687096192848,0.771686694524016
a7ffcore5_736118f153d95df58b,liquidity_like,single,2,0.0043021586178214,0.0043021586178214,0.7770784502150789
a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,2,0.0027683014041992,0.0027683014041992,0.7816039112096673
a7ffcore5_0bdd1da071681996aa,liquidity_like|volatility_like,liquidity_shock,2,0.0071370117962501,0.0071370117962501,0.784107315270044
a7ffcore5_9ca17dcb5d93c417c9,liquidity_like|volatility_like,liquidity_shock,2,0.0071370117962501,0.0071370117962501,0.784107315270044
a7ffcore5_9b9b2b44286abe089c,liquidity_like|volatility_like,safe_div_abs,1,0.0102567032142483,0.0102567032142483,0.15871604525318292
a7ffcore5_f352149b37ba893dc1,liquidity_like|volatility_like,mean_reversion_gate,1,0.0027318795327694,0.0889979459021412,0.21010311957086333
a7ffcore5_0caa5ea314b5ce5744,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0090355279533241,0.0090355279533241,0.21064253385514714
a7ffcore5_55f249416e4c8c9fa4,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0020645140122463,0.12243150355212,0.25729677551427516
a7ffcore5_c992cd2d49c502e06d,liquidity_like|volatility_like,safe_div_abs,1,0.002282845199785,0.080644166882254,0.31942967262538735
a7ffcore5_e150c9b8e60f09f485,taker_flow_like,single,1,0.0012475609635602,0.0498763244903251,0.3602846336966814
a7ffcore5_86d8c558c88b84255a,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0135566557005158,0.0135566557005158,0.37565454110672275
a7ffcore5_7c45af36333864ce92,liquidity_like|volatility_like,safe_div_abs,1,0.0037129176345586,0.0037129176345586,0.37741294013320875
a7ffcore5_358769118683b6f8f5,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0057585113315792,0.0057585113315792,0.377452033918205
a7ffcore5_88402fccd1a0cfd9e3,liquidity_like|volatility_like,liquidity_shock,1,0.0014805927300149,0.1557663807311126,0.40026936171221494
a7ffcore5_ad4e93c812b9f5ee7f,open_interest_like|price_like,mean_reversion_gate,1,0.0019684342423914,0.6051787722542514,0.40045791181389506
a7ffcore5_a3d33c1587debb42a7,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0068481349174775,0.0068481349174775,0.4061230473737433
a7ffcore5_fcd680779552fd2c7d,liquidity_like|volatility_like,safe_div_abs,1,0.003641465842917,0.1460179283797977,0.4107659231457355
a7ffcore5_fdb913bad1db6a314d,liquidity_like|volatility_like,safe_div_abs,1,0.0033658384573475,0.0410945985455773,0.4221783013163799
a7ffcore5_d4ef8284defa1b54df,liquidity_like|volatility_like,safe_div_abs,1,0.0047162257470373,0.2477485315462329,0.4222096807653793
a7ffcore5_bc007db83e84bd23a3,liquidity_like|volatility_like,mean_reversion_gate,1,0.0047753686104131,0.3704406939572792,0.42588199589870984
a7ffcore5_ebee2289048c51a680,liquidity_like|volatility_like,safe_div_abs,1,0.0034445077639214,0.1447720869067666,0.44055294887655483
a7ffcore5_0af6084a63c7d92d6e,liquidity_like|volatility_like,mean_reversion_gate,1,0.0037701595390687,0.0414545292125154,0.4405652073177025
a7ffcore5_c981c92d7030bf4cfd,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0025960442420606,0.302009360078367,0.44811485399882073
a7ffcore5_4676824ec3487f48f7,open_interest_like|price_like,delta_x_divergence,1,0.0019285538948265,0.0336739272629638,0.4774202111637459
a7ffcore5_420f2444c383217135,liquidity_like|volatility_like,safe_div_abs,1,0.00327880382503,0.1978099301463108,0.4784686962839376
a7ffcore5_64df85e5426973cfd0,liquidity_like|volatility_like,mean_reversion_gate,1,0.0017098562686472,0.0704634494265122,0.48015730029414616
a7ffcore5_40b9c5d88616ed602a,liquidity_like|volatility_like,safe_div_abs,1,0.00197472673433,0.2831628484856004,0.4807356152696189
a7ffcore5_12a02074fb0cf1cbee,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0070013015562446,0.0070013015562446,0.4889679509382067
a7ffcore5_3963224eb32d133657,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0047577876135245,0.0390377438812599,0.4915652264988854
a7ffcore5_a3145586c453f5d144,liquidity_like|volatility_like,safe_div_abs,1,0.001015700224539,0.0456384548466045,0.4926406967166432
a7ffcore5_a3344c381b0bfc1278,liquidity_like|volatility_like,safe_div_abs,1,0.0016709693752384,0.2473434797222347,0.5012615417178898
a7ffcore5_f5c4411f95cfec8e85,liquidity_like|volatility_like,safe_div_abs,1,0.0021059783180489,0.1939252837525652,0.5192045613292053
a7ffcore5_967ca271e733e4ccf3,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0138945825395507,0.0138945825395507,0.5230256853390066
a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,1,0.0014643232524397,0.0734053283138081,0.5259493641094749
a7ffcore5_6ce030fa6443644c5c,liquidity_like|volatility_like,safe_div_abs,1,0.0035336080482323,0.0035336080482323,0.5301808601701598
a7ffcore5_6532a7a11bfefafd8a,open_interest_like|price_like,mean_reversion_gate,1,0.0032240520136346,0.0032240520136346,0.5302172360969674
a7ffcore5_54a507236776fc1c94,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0045039889926717,0.0045039889926717,0.5343693209723468
a7ffcore5_2d713bbc5ac99ad105,liquidity_like|volatility_like,safe_div_abs,1,0.0031024268171876,0.0031024268171876,0.5355863621577972
a7ffcore5_b00f46146e92e4a84f,liquidity_like|volatility_like,mean_reversion_gate,1,0.0029093157445765,0.1785914912610842,0.5355953242486515
a7ffcore5_1cf6f374d74ffcd0a5,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018383264654818,0.0354623910073698,0.5402523268799994
a7ffcore5_ab67699a819489e1d2,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018383264654818,0.0354623910073698,0.5402523268799994
a7ffcore5_aabae25ae62ca4fc33,liquidity_like|volatility_like,mean_reversion_gate,1,0.001858883991033,0.0356957095886104,0.5439275212145471
a7ffcore5_cbc8c92d36036f1186,liquidity_like|volatility_like,mean_reversion_gate,1,0.001858883991033,0.0356957095886104,0.5439275212145471
a7ffcore5_1d64577d5049280a8c,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018583712397888,0.0355302742544976,0.5445805155350102
a7ffcore5_b1fea80b491dcf8deb,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018583712397888,0.0355302742544976,0.5445805155350102
a7ffcore5_8fb2c44e248b949db3,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018098663751512,0.0355126345323316,0.5451774059357563
a7ffcore5_9611183ed48815cc41,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018098663751512,0.0355126345323316,0.5451774059357563
a7ffcore5_2a1878c65c0c7500b4,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018398953362964,0.0356444869219615,0.549992764968827
a7ffcore5_5145fc1a84e74b0a87,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018398953362964,0.0356444869219615,0.549992764968827
a7ffcore5_2e5ca67f747446a65c,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0016385713197641,0.1515202610279188,0.5528972256917843
a7ffcore5_34efb5c3a5f75a444d,liquidity_like|volatility_like,liquidity_shock,1,0.0085304479776567,0.0471715979352461,0.5565773967115797
a7ffcore5_f478e18da8849c8f7e,taker_flow_like|basis_premium_like,gated_sign,1,0.0010328890705672,0.1609934351657931,0.5567626594210379
a7ffcore5_1f26cab33a106e1ec3,liquidity_like|volatility_like,safe_div_abs,1,0.0023279945799356,0.1530658434078769,0.5640573892868006
a7ffcore5_eff93097693833b7f5,liquidity_like|volatility_like,safe_div_abs,1,0.0034403283138313,0.02394041547598,0.5687957807564398
a7ffcore5_d495bcdff277541a9d,open_interest_like,single,1,0.0030709005633814,0.0030709005633814,0.5724606971761343
a7ffcore5_386df4a0fe18527967,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0025693254396357,0.2868561751209723,0.5725741236793233
a7ffcore5_7e4afdd331679ec5f9,liquidity_like|volatility_like,safe_div_abs,1,0.0076070089719186,0.0076070089719186,0.5795383369840167
a7ffcore5_11f14f649715d7164f,open_interest_like|price_like,mean_reversion_gate,1,0.0011496310314998,0.3249939978301274,0.5834467404956895
a7ffcore5_1709b168eef5dc5674,open_interest_like|price_like,mean_reversion_gate,1,0.0011496310314998,0.3249939978301274,0.5834467404956895
a7ffcore5_45152b3a12e9faffc8,liquidity_like|volatility_like,safe_div_abs,1,0.0029410956749155,0.0428930109945615,0.5836062122136948
a7ffcore5_b8babc9f3b8af349c6,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018059844190618,0.0352722806969376,0.5852369320875196
a7ffcore5_fc727dd3bb5a5ec29c,liquidity_like|volatility_like,mean_reversion_gate,1,0.0018059844190618,0.0352722806969376,0.5852369320875196
a7ffcore5_aa65b4ff1aa3359ee7,liquidity_like|volatility_like,safe_div_abs,1,0.0010485886502909,0.2322912226489796,0.5869005896711305
a7ffcore5_bd259df71c4111884b,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0033310685689207,0.0033310685689207,0.5876206013842936
a7ffcore5_5c33eaf325818f6f1e,liquidity_like|volatility_like,safe_div_abs,1,0.0016201192987789,0.1380169738794075,0.5899703669368631
a7ffcore5_d5080eef3c1393ffac,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0102441376538243,0.0102441376538243,0.593638438565656
a7ffcore5_6211b94aaa4d84ecdc,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0050283343127458,0.0050283343127458,0.5937512982771779
a7ffcore5_9499a51bb3c288a0ca,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0050283343127458,0.0050283343127458,0.5937512982771779
a7ffcore5_22f94c55c49a93d48b,taker_flow_like,single,1,0.0050523788103818,0.0050523788103818,0.5941528541990209
a7ffcore5_fdcbd0eb693336c969,open_interest_like|price_like,mean_reversion_gate,1,0.0032932208349363,0.0032932208349363,0.5948752046501896
a7ffcore5_939630e121c479c80b,liquidity_like|volatility_like,safe_div_abs,1,0.0064064914027176,0.0064064914027176,0.5952207654672927
a7ffcore5_6f73a33daf9ad06f14,open_interest_like|price_like,mean_reversion_gate,1,0.0029320786993909,0.0029320786993909,0.6009398848554892
a7ffcore5_59818bbd51f8539f61,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0077301150027991,0.0077301150027991,0.6009784576422346
a7ffcore5_132380451378923465,liquidity_like|volatility_like,safe_div_abs,1,0.0048367951919285,0.0048367951919285,0.6022961445907475
a7ffcore5_ff02da2fd4f0d8e0e9,open_interest_like,single,1,0.0041001538373323,0.1537843501774033,0.6041995339758018
a7ffcore5_8315699a72c2d6fd06,liquidity_like|volatility_like,mean_reversion_gate,1,0.0019629304493532,0.0652523542178944,0.6049043102164121
a7ffcore5_57e15c7a136c6130f1,liquidity_like|volatility_like,safe_div_abs,1,0.0012420922485207,0.1481435636931257,0.6081365008356081
a7ffcore5_31b7600af9792ff11a,open_interest_like|price_like,mean_reversion_gate,1,0.0032953408127915,0.0032953408127915,0.6108285371474438
a7ffcore5_41f1fa7223ea289ffd,liquidity_like|volatility_like,safe_div_abs,1,0.0014948189615864,0.146015458959459,0.6112114733330615
a7ffcore5_f730e71757ec872b66,open_interest_like|price_like,mean_reversion_gate,1,0.0031968571162635,0.0031968571162635,0.6119541620504035
a7ffcore5_2a3fc3fb5a307a9493,open_interest_like|price_like,mean_reversion_gate,1,0.0032146150194965,0.0032146150194965,0.6133040354422591
a7ffcore5_9d135e2bf72a85041e,taker_flow_like|open_interest_like,flow_x_leverage,1,0.003774965715361,0.003774965715361,0.6145348484902076
a7ffcore5_38339757ef29d88893,taker_flow_like,single,1,0.0044112376502605,0.2145319528937479,0.6193287201379883
a7ffcore5_302c9575c03572c1fc,liquidity_like|volatility_like,liquidity_shock,1,0.004962543921823,0.004962543921823,0.6264531627822201
a7ffcore5_0ac321a26ee1e7fa6f,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0051478549386137,0.0051478549386137,0.6333045707392544
a7ffcore5_0ac0e2f38efc5d11fa,liquidity_like|volatility_like,mean_reversion_gate,1,0.0028994094946655,0.0736110304937146,0.6351240388856614
a7ffcore5_800c12aa145c892e41,liquidity_like|volatility_like,mean_reversion_gate,1,0.0028994094946655,0.0736110304937146,0.6351240388856614
a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,1,0.0070770788658013,0.0393347221151591,0.6434852031211591
a7ffcore5_84e5d19a2c36ec377b,liquidity_like|volatility_like,safe_div_abs,1,0.0026424090624455,0.0958294648507513,0.6447246499374385
a7ffcore5_dd198bfd6877e76626,liquidity_like|volatility_like,liquidity_shock,1,0.0038374138477916,0.0038374138477916,0.6494816390562398
a7ffcore5_f19eb748b299e379ab,liquidity_like|volatility_like,safe_div_abs,1,0.0037732730473051,0.0483452754342099,0.6512818750567075
a7ffcore5_ebd01f203c8b760631,liquidity_like|volatility_like,mean_reversion_gate,1,0.0029093157445765,0.1785914912610842,0.6579300154936993
a7ffcore5_e47c061c959d628ecb,taker_flow_like,single,1,0.0021851654140821,0.118144249483098,0.6593965768137536
a7ffcore5_d67e3a36090a368ec2,liquidity_like|volatility_like,safe_div_abs,1,0.006537631801987,0.006537631801987,0.6601134566094032
a7ffcore5_a0fb7b49aeb7759eed,liquidity_like|volatility_like,safe_div_abs,1,0.0028307484250494,0.1707028540564861,0.6631191448620425
a7ffcore5_6e2158634f05e30049,liquidity_like|volatility_like,safe_div_abs,1,0.0035751441307177,0.0349547108950249,0.6633806910141999
a7ffcore5_a4937b711959f4a168,liquidity_like|volatility_like,safe_div_abs,1,0.0012154679037529,0.2094644387030966,0.6634424966046181
a7ffcore5_420566662f4208b1ae,liquidity_like|volatility_like,safe_div_abs,1,0.0119544486861506,0.2113333831371275,0.6637822013072284
a7ffcore5_eb3a45d3545c035b5a,liquidity_like|volatility_like,safe_div_abs,1,0.0065048631355524,0.0065048631355524,0.6692602610085202
a7ffcore5_1bb1d45104b58f49a0,liquidity_like|volatility_like,safe_div_abs,1,0.0118387348790137,0.2092924337809363,0.6701424604258485
a7ffcore5_61d21ccf89b03a4c97,open_interest_like|price_like,delta_x_divergence,1,0.0077040078704295,0.0077040078704295,0.670616505059706
a7ffcore5_96999e4e48a339e4cc,liquidity_like|volatility_like,safe_div_abs,1,0.0062715396824874,0.0062715396824874,0.6725160322123456
a7ffcore5_c7d9bbdd7d8e91ac67,liquidity_like|volatility_like,liquidity_shock,1,0.0020485005846992,0.2860672597915467,0.6729300590151516
a7ffcore5_636578f5c6f8790d3d,open_interest_like,single,1,0.0059571021291445,0.1699879714020334,0.6731862749330813
a7ffcore5_ddc15c6567f2003070,liquidity_like|volatility_like,safe_div_abs,1,0.0063632720098576,0.0063632720098576,0.6740941178466126
a7ffcore5_54395dc7f657590937,liquidity_like|volatility_like,safe_div_abs,1,0.0053992040892685,0.0053992040892685,0.6742206978220178
a7ffcore5_c3e61c37ef2e9fe1c3,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0038779523715983,0.0038779523715983,0.6774560016043524
a7ffcore5_adb7bd3faf8dac9169,liquidity_like|volatility_like,safe_div_abs,1,0.0023267176434815,0.1895915082844636,0.6776615527326658
a7ffcore5_413978ad3533cd867d,liquidity_like|volatility_like,mean_reversion_gate,1,0.0067270768159594,0.0067270768159594,0.6778337764951456
a7ffcore5_e2d7f2cfbb54841d13,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0035238479475933,0.0035238479475933,0.6795178520644728
a7ffcore5_383196dc658a234f4f,liquidity_like|volatility_like,safe_div_abs,1,0.0014101281921182,0.2218198494340651,0.6816924165406619
a7ffcore5_fc5a55979418e9088f,liquidity_like|volatility_like,safe_div_abs,1,0.0050209946470753,0.1353209830739605,0.6821639252875528
a7ffcore5_1d3a04de8a4a4c99df,liquidity_like|volatility_like,safe_div_abs,1,0.0023082970735099,0.0867379343689871,0.6914842455105414
a7ffcore5_53dbac68d580b559f1,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0028702112963241,0.0247725846233541,0.6929874168477883
a7ffcore5_3ed5a563c3db0b9455,taker_flow_like|open_interest_like,flow_x_leverage,1,0.003774965715361,0.003774965715361,0.6933725655601332
a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,1,0.0017353630179768,0.0885683825299145,0.6937013068126537
a7ffcore5_954342a64d11fd2b40,liquidity_like|volatility_like,liquidity_shock,1,0.0055303383537537,0.0055303383537537,0.695059407094189
a7ffcore5_264ef3f574eae4e03c,volatility_like,single,1,0.0216476682412965,0.1604186689084786,0.6956444349836617
a7ffcore5_6ae66724b2279ad6d1,liquidity_like|volatility_like,safe_div_abs,1,0.0063683769065757,0.0063683769065757,0.696348277795575
a7ffcore5_53ab7efb383ed98cf8,liquidity_like|volatility_like,safe_div_abs,1,0.0062267475905721,0.0062267475905721,0.6966442542850768
a7ffcore5_781fa33a78503f7967,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0034782859425199,0.0034782859425199,0.696976725001852
a7ffcore5_0699a1ff89ea124b0d,liquidity_like|volatility_like,mean_reversion_gate,1,0.002222167273537,0.2920889595675495,0.7014369784862211
a7ffcore5_7396608d65993fe590,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0038779523715983,0.0038779523715983,0.7025614287193259
a7ffcore5_65657600f03f459432,liquidity_like|volatility_like,safe_div_abs,1,0.0060352964390327,0.0060352964390327,0.7028516244187119
a7ffcore5_650852b0cdf55231b0,open_interest_like|price_like,mean_reversion_gate,1,0.0019446876194252,0.0019446876194252,0.7055999855801925
a7ffcore5_4c24f86083a5577114,open_interest_like|price_like,mean_reversion_gate,1,0.0045384269756156,0.0045384269756156,0.7092249906620125
a7ffcore5_c03dd9a741f55fbd63,liquidity_like|volatility_like,safe_div_abs,1,0.0035820085718045,0.0035820085718045,0.7100882272036959
a7ffcore5_beca42d32b9bb9d475,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0051271826344996,0.0051271826344996,0.710759594013753
a7ffcore5_9a8a70609fc3bec4b1,liquidity_like|volatility_like,mean_reversion_gate,1,0.0011768983323856,0.1671811690147338,0.711247548327406
a7ffcore5_c63cb44023486c15b4,liquidity_like,single,1,0.0054377528699188,0.0285963892061212,0.7113923678540969
a7ffcore5_8701b9717406885c4a,liquidity_like|volatility_like,safe_div_abs,1,0.0169898930692087,0.0169898930692087,0.7139045125404908
a7ffcore5_887c0f1c2cdc82c41a,liquidity_like|volatility_like,mean_reversion_gate,1,0.0042545126825619,0.1833353165370791,0.7149611559450472
a7ffcore5_5261734a3a417a7429,liquidity_like|volatility_like,safe_div_abs,1,0.003044934229705,0.0581464126182848,0.7177856433603013
a7ffcore5_2a431e8273d49d0f4f,open_interest_like|price_like,mean_reversion_gate,1,0.0028589830011501,0.0028589830011501,0.7178130640568494
a7ffcore5_ae9fdd2c3b6be03d93,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0044282540579897,0.0044282540579897,0.7195195369398363
a7ffcore5_f082b243fbdbabf13e,open_interest_like|price_like,mean_reversion_gate,1,0.0020854484570577,0.2428605846469161,0.720114884092202
a7ffcore5_cddfe468eda03ddd93,taker_flow_like,single,1,0.004786361160812,0.004786361160812,0.7235244212192918
a7ffcore5_87c22a7f4183530f5f,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0059077594540355,0.0059077594540355,0.7257268590601686
a7ffcore5_63fc59fb6987d6a9ee,taker_flow_like|basis_premium_like,gated_sign,1,0.0026621064463334,0.0613310234760183,0.7262486623798293
a7ffcore5_53310694708e9fd00a,liquidity_like|volatility_like,safe_div_abs,1,0.0178754683342804,0.0178754683342804,0.7268814094995214
a7ffcore5_7ecbadcb137ddee97d,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0020675581793371,0.0020675581793371,0.7290111988196925
a7ffcore5_6a7df7d38117d63b04,liquidity_like|volatility_like,safe_div_abs,1,0.0013424908455164,0.106199779103041,0.7293704878744375
a7ffcore5_883a046d4167964436,liquidity_like|volatility_like,liquidity_shock,1,0.0016445549748214,0.1143475673789005,0.7306320077297234
a7ffcore5_38591f69ed2cc440ab,liquidity_like|volatility_like,safe_div_abs,1,0.0036550563516018,0.0740001937226584,0.730800955226254
a7ffcore5_6e54a4dde04f28472a,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0069370085613414,0.0069370085613414,0.7325456568167422
a7ffcore5_1c706f80a302fcd7e4,liquidity_like|volatility_like,safe_div_abs,1,0.0031126228472401,0.0031126228472401,0.7331304807357135
a7ffcore5_b3e4f76e4149723f58,liquidity_like,single,1,0.0050020440139659,0.0465860344329805,0.7344093135082241
a7ffcore5_93c72906b3655d3814,liquidity_like|volatility_like,safe_div_abs,1,0.0019531158409731,0.1043722489506178,0.7358261613136181
a7ffcore5_7b3f61a2d4de6da71c,open_interest_like,delta_x_divergence,1,0.0011216113234389,0.1842689996909315,0.736257411482806
