blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,company_numeric_shard,blocker_family,premay_all_positive_bool,lag_ok_bool,robust_ok_bool,deep_followup_score,promotion_lane
a7ls9_1920f31cd91f269e,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,4,1.0,3,True,0.6018625771672911,0.0008033930231436,True,1.4690294816481613,1.1964891367713182,True,0.0004792749291483,-0.0001207250708516,-0.0011207250708516,95.82222222222222,A7LS10S033_NUMERIC_CLUE,1820,0.0007218635005197,2.752797795604069,1.3843372985701334,1.1760947611923205,0.5230769230769231,2156,0.0004628267383399,2.824077632033187,1.4690294816481613,1.1964891367713182,0.525974025974026,2156,0.0009981224710283,4.346005274939538,2.1725094136965613,2.002930931703708,0.5445269016697588,2156,0.0008792749291483,3.848374772486427,1.9388233488571949,1.7487679413400297,0.5287569573283859,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_033\a7ls10_s033_label_response_metrics.csv,s033,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls10_s033,numeric_clue,True,True,True,545.0484049277566,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_29951786081ea561,"Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,8))))",basis_premium_like|age_x_volatility,basis_abs_gate,L0_raw_forward_return,24,-1.0,3,True,0.5934029272071831,0.0068029959928074,True,1.368084312743512,1.852933058924872,True,0.006486316653302,0.005886316653302,0.004886316653302,94.93333333333334,A7LS10S001_NUMERIC_CLUE,2129,-0.0017233438175973,-3.458340311005419,-0.6729672844285672,-1.6862953326787955,0.4325974635979333,2136,-0.0030327079110349,-6.933646544766464,-1.4310907044113008,-1.908324141495498,0.4250936329588015,2136,-0.00326602780957,-6.946116911130402,-1.368084312743512,-1.852933058924872,0.4330524344569288,2136,-0.006886316653302,-13.48495332436729,-2.8255721966189142,-3.2141238402658474,0.3679775280898876,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_001\a7ls10_s001_label_response_metrics.csv,s001,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_d32637a67c107851,prod_453ea4f669301374,a7ls10_s001,numeric_clue,True,True,True,543.4735340270961,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_29951786081ea561,"Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,8))))",basis_premium_like|age_x_volatility,basis_abs_gate,L1_cross_sectional_relative_return,24,-1.0,3,True,0.5934029272071831,0.0068029959928074,True,1.368084312743512,1.8529330589248711,True,0.006486316653302,0.005886316653302,0.004886316653302,94.93333333333334,A7LS10S001_NUMERIC_CLUE,2129,-0.0017233438175973,-3.45834031100542,-0.6729672844285671,-1.686295332678795,0.4325974635979333,2136,-0.0030327079110349,-6.933646544766465,-1.4310907044113008,-1.908324141495498,0.4250936329588015,2136,-0.00326602780957,-6.946116911130402,-1.368084312743512,-1.8529330589248711,0.4330524344569288,2136,-0.006886316653302,-13.48495332436729,-2.8255721966189142,-3.2141238402658474,0.3679775280898876,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_001\a7ls10_s001_label_response_metrics.csv,s001,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_d32637a67c107851,prod_453ea4f669301374,a7ls10_s001,numeric_clue,True,True,True,543.4735340270961,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_4525cb3eb4395f66,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",basis_premium|positioning_flow,raw_abs_state,L3_liquidity_tier_relative_return,24,1.0,3,True,0.6011284309494203,0.0042079395799845,True,1.3992797673556734,0.8004545117249385,True,0.0040000448483266,0.0034000448483266,0.0024000448483266,94.93333333333334,A7LS10S025_NUMERIC_CLUE,2113,0.0005452367623636,1.4151595011057974,0.4133617151647266,-1.3552252275231669,0.518220539517274,2136,0.0026184191359835,6.730667508790961,1.3992797673556734,0.8004545117249385,0.5580524344569289,2136,0.0045274195657026,10.755682959119698,2.303695601325256,0.9861754805297268,0.5786516853932584,2136,0.0044000448483266,8.63757502957846,1.8168400392579485,1.1163093927845904,0.6015917602996255,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_025\a7ls10_s025_label_response_metrics.csv,s025,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_236de345d469127b,prod_b9ea561068bbd504,a7ls10_s025,numeric_clue,True,True,True,538.8416251819469,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_0c00218805a15710,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24))))",basis_premium_like|age_x_volatility,basis_abs_gate,L1_cross_sectional_relative_return,24,-1.0,3,True,0.6042849318225657,0.0062878808492235,True,1.3312630256846676,1.947060661961524,True,0.0059581751746317,0.0053581751746317,0.0043581751746317,94.93333333333334,A7LS10S001_NUMERIC_CLUE,2113,-0.001745967772662,-3.583656525635309,-0.8665580136288504,-1.4076627292364712,0.4396592522479886,2136,-0.0032141862277224,-7.347663980763681,-1.499062572791909,-2.013954241739057,0.4302434456928839,2136,-0.0031465588307461,-6.796390148853658,-1.3312630256846676,-1.947060661961524,0.4269662921348314,2136,-0.0063581751746317,-12.72922912816234,-2.6463704737671634,-3.174569443899269,0.3881086142322097,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_001\a7ls10_s001_label_response_metrics.csv,s001,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_a48d4f61289851a6,prod_8798ec5798472960,a7ls10_s001,numeric_clue,True,True,True,528.9042495543932,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_928252fd2f02bfe9,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.6224729792694469,0.4132392975273903,True,1.457593157572671,2.063883377697533,True,0.4155322813258287,0.4149322813258287,0.4139322813258287,94.93333333333334,A7LS10S016_NUMERIC_CLUE,2113,-0.0293821633434459,-0.7723896585680311,-0.1116743561671764,-0.6943174699803079,0.477520113582584,2136,-0.2894427709195555,-8.766485605402119,-1.67997328579595,-2.38378903103879,0.4260299625468164,2136,-0.3882018651730879,-8.963321218736324,-1.7848433410409603,-2.2421880861383627,0.4756554307116105,2136,-0.4159322813258287,-6.892333909078834,-1.457593157572671,-2.063883377697533,0.476123595505618,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_6ebf7267c6a84582,prod_5ccd817de8d75b57,a7ls10_s016,numeric_clue,True,True,True,527.4187294630941,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_bb1451bca7fc06f0,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.624602557933365,0.4120854287723061,True,1.4518888638066527,2.072565790799004,True,0.4143841650975561,0.4137841650975561,0.4127841650975561,94.93333333333334,A7LS10S020_NUMERIC_CLUE,2113,-0.0313981238254424,-0.8253301481024764,-0.1116743561671764,-0.6943174699803079,0.4761003312825367,2136,-0.2894782094848951,-8.764720424658238,-1.6801863075289862,-2.38378903103879,0.426498127340824,2136,-0.3875028469347351,-8.944873259293391,-1.7848433410409603,-2.2421880861383627,0.4756554307116105,2136,-0.4147841650975561,-6.870991143435985,-1.4518888638066527,-2.072565790799004,0.4765917602996254,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_a5a3a79b9ba27f1b,prod_2203c0efb7edd191,a7ls10_s020,numeric_clue,True,True,True,524.7071827350234,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_a5baef25254e750a,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",basis_premium|basis_premium,raw_typed_mul,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.5806073277581165,0.0017572458325017,True,1.0141532854473232,1.2012053149795916,True,0.0013367504453425,0.0007367504453425,-0.0002632495546574,95.64444444444445,A7LS10S023_NUMERIC_CLUE,2129,-0.0001125744058247,-0.4670103376023818,-0.1665633442363244,-0.2923137026317089,0.5007045561296384,2152,-0.0006507412090171,-2.791925639649422,-1.0141532854473232,-1.2012053149795916,0.483271375464684,2152,-0.0010473846861263,-3.690981759034514,-1.3463880861307551,-1.4273867045251365,0.4758364312267658,2152,-0.0017367504453425,-6.038188009576738,-2.147561154509452,-2.308734682999918,0.4214684014869888,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_8cb0abec7e5d45e7,prod_85dd1a672ca1c4d5,a7ls10_s023,numeric_clue,True,True,True,520.8255732449409,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_b2ee9ae83c7fd639,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.630209595804304,0.3949320464884847,True,1.339335977575921,1.6985057501544223,True,0.4035807273767619,0.4029807273767619,0.4019807273767619,94.93333333333334,A7LS10S016_NUMERIC_CLUE,2113,-0.0094941599405111,-0.2683661416980419,-0.0518929971059839,-0.6692904815681531,0.4912446758163748,2136,-0.2304282360530963,-6.414105969712054,-1.3454390247891654,-1.8408517500467416,0.4279026217228464,2136,-0.2600304291125295,-7.00770521656144,-1.370712354509394,-2.014806306251037,0.4850187265917603,2136,-0.4039807273767619,-6.563576717375966,-1.339335977575921,-1.6985057501544223,0.5088951310861424,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_7b9e68ecdcae7d8d,prod_5ed6e8aa893e995c,a7ls10_s016,numeric_clue,True,True,True,507.673322418173,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_a5baef25254e750a,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",basis_premium|basis_premium,raw_typed_mul,L0_raw_forward_return,4,-1.0,3,True,0.6380327558178437,0.0008810170341803,True,1.4280025431763148,1.5737998658390666,True,0.0004543391235991,-0.0001456608764008,-0.0011456608764008,95.82222222222222,A7LS10S023_NUMERIC_CLUE,2133,-6.349233996676666e-05,-0.3395579300594014,-0.1596193575976237,-0.2387874895391695,0.4950773558368495,2156,-0.0005275201521287,-3.0698053470724127,-1.5280776303934365,-1.5782920038303636,0.4744897959183674,2156,-0.0007373534811612,-2.86489382753996,-1.4280025431763148,-1.5737998658390666,0.475417439703154,2156,-0.0008543391235991,-3.993282299645727,-2.0076888680476825,-2.0578392241166936,0.4457328385899815,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_8cb0abec7e5d45e7,prod_85dd1a672ca1c4d5,a7ls10_s023,numeric_clue,True,True,True,504.7763086701296,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_b0eee4793300a610,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.6344293641112724,0.3935800880061877,True,1.335607091078614,1.6709334639650084,True,0.4028028834480464,0.4022028834480464,0.4012028834480464,94.93333333333334,A7LS10S020_NUMERIC_CLUE,2113,-0.0094745371601276,-0.2678593562739568,-0.0593579599829728,-0.6602895710994701,0.4912446758163748,2136,-0.2306378402584486,-6.418484350963158,-1.335607091078614,-1.8408517500467416,0.4279026217228464,2136,-0.2586431182926678,-6.968851031907248,-1.3436900264338156,-2.014806306251037,0.4850187265917603,2136,-0.4032028834480464,-6.548183945715993,-1.336130308355759,-1.6709334639650084,0.5093632958801498,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_2adc66d652e998b2,prod_b3a8d9aee2d51ffc,a7ls10_s020,numeric_clue,True,True,True,503.0671458766509,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_0c00218805a15710,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24))))",basis_premium_like|age_x_volatility,basis_abs_gate,L1_cross_sectional_relative_return,4,-1.0,3,True,0.6303882646966334,0.0010987138787884,True,1.1954196840963722,1.3639606955758394,True,0.0007186847259426,0.0001186847259426,-0.0008813152740573,95.82222222222222,A7LS10S001_NUMERIC_CLUE,2133,-0.0001724470987204,-0.7921660933016902,-0.309186507309781,-0.7700885746162875,0.4875761837787154,2156,-0.0004311878807656,-2.4385162304613552,-1.1954196840963722,-1.3639606955758394,0.4758812615955473,2156,-0.0005298587994915,-2.6944543850647844,-1.3451520792951706,-1.5532877466084023,0.4661410018552875,2156,-0.0011186847259426,-4.847019640477825,-2.41682980096577,-2.6396883949804466,0.449443413729128,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_001\a7ls10_s001_label_response_metrics.csv,s001,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_a48d4f61289851a6,prod_8798ec5798472960,a7ls10_s001,numeric_clue,True,True,True,489.16469085179165,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_1d98ff9117e75a6f,"Mul(Abs(ZScore(Mean(trade_return_24h,504))),ZScore(Mean(volume_volatility_ratio_168h,504)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L0_raw_forward_return,24,1.0,3,True,0.6302438314235251,0.0055702135645539,True,1.1934691919077076,0.897135004565627,True,0.0052666250735787,0.0046666250735787,0.0036666250735787,94.93333333333334,A7LS10S039_NUMERIC_CLUE,2113,0.005364783167485,8.704884111975757,1.770454410057514,1.4636674444682891,0.6138192143871273,2136,0.0050457637568621,9.336606702508016,1.9084179000298545,1.6576017192013348,0.5510299625468165,2136,0.0042188049538702,5.774073898913566,1.1934691919077076,0.897135004565627,0.5931647940074907,2136,0.0056666250735787,9.51318336881503,1.8292451127378395,1.5864438035070083,0.5978464419475655,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_039\a7ls10_s039_label_response_metrics.csv,s039,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_0b7da1bf94010641,prod_e3e6c03018bf0a66,a7ls10_s039,numeric_clue,True,True,True,489.15878990289116,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_1d98ff9117e75a6f,"Mul(Abs(ZScore(Mean(trade_return_24h,504))),ZScore(Mean(volume_volatility_ratio_168h,504)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L1_cross_sectional_relative_return,24,1.0,3,True,0.6302438314235251,0.0055702135645539,True,1.1934691919077074,0.8971350045656272,True,0.0052666250735787,0.0046666250735787,0.0036666250735787,94.93333333333334,A7LS10S039_NUMERIC_CLUE,2113,0.005364783167485,8.704884111975757,1.770454410057514,1.4636674444682898,0.6138192143871273,2136,0.0050457637568621,9.336606702508016,1.908417900029854,1.6576017192013353,0.5510299625468165,2136,0.0042188049538702,5.774073898913566,1.1934691919077074,0.8971350045656272,0.5931647940074907,2136,0.0056666250735787,9.51318336881503,1.8292451127378395,1.586443803507008,0.5978464419475655,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_039\a7ls10_s039_label_response_metrics.csv,s039,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_0b7da1bf94010641,prod_e3e6c03018bf0a66,a7ls10_s039,numeric_clue,True,True,True,489.15878990289116,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_f9f9a6dc7ac394de,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,168))),Sign(ZScore(Mean(age_x_volatility,168))))",basis_premium_like|age_x_volatility,basis_abs_gate,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.6168758865373903,0.0008249164244683,True,1.036228364739776,1.1653822312009114,True,0.0004289619420476,-0.0001710380579523,-0.0011710380579523,95.82222222222222,A7LS10S003_NUMERIC_CLUE,2133,-0.0003843520875993,-1.878550566869984,-0.9442897514975852,-1.0476448936532914,0.4730426629160806,2156,-0.0003693545317368,-1.9983717341385088,-1.036228364739776,-1.1653822312009114,0.4809833024118738,2156,-0.0005692811059335,-3.0746641309718576,-1.47076383064729,-1.9466265585158864,0.4689239332096475,2156,-0.0008289619420476,-3.727559788016553,-1.864747557839568,-1.9141745809321955,0.4619666048237477,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_003\a7ls10_s003_label_response_metrics.csv,s003,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_f3587e34559c7444,prod_f8301a4fc2088c1b,a7ls10_s003,numeric_clue,True,True,True,486.75519910083193,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_182f6de86cb48a7c,"Mul(ZScore(Mean(basis_abs_168h,12)),ZScore(Mean(top_long_short_account_ratio_last,12)))",basis_premium|positioning_flow,raw_typed_mul,L0_raw_forward_return,24,1.0,3,True,0.6395436525423845,0.0032819604553744,True,1.1774579205959264,0.6130732724747295,True,0.002986498827673,0.002386498827673,0.001386498827673,94.93333333333334,A7LS10S024_NUMERIC_CLUE,2125,0.0002417751953705,0.5838301493588662,-0.0815934849130403,-0.6553151430434434,0.5143529411764706,2136,0.0029084183212443,6.798393463361837,1.2957719540209007,0.9751641666883292,0.5491573033707865,2136,0.0028517834142406,6.952791492209043,1.498466111470495,0.7025989274091332,0.5552434456928839,2136,0.003386498827673,5.784176145895662,1.1774579205959264,0.6130732724747295,0.5716292134831461,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_024\a7ls10_s024_label_response_metrics.csv,s024,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_160c44d034b03d96,prod_c337c64d366e01ef,a7ls10_s024,numeric_clue,True,True,True,478.23495912176185,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_982bcce5eed1ffc6,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8)))",open_interest_like|age_x_liquidity,positioning_abs_state,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.6301591665944158,0.0005931505207562,True,1.0648353507292656,1.6390851228267298,True,0.000211231582919,-0.0003887684170809,-0.0013887684170809,95.64444444444445,A7LS10S016_NUMERIC_CLUE,2145,-0.0003919760479666,-2.1811889634403294,-0.6673789321038055,-2.1490455825021493,0.4848484848484848,2152,-0.0011000155885906,-7.615367588004064,-2.7592102212765512,-3.247548972544251,0.4530669144981412,2152,-0.0005501820617878,-2.894295663258858,-1.2280379275665771,-2.235845239111813,0.4804832713754647,2152,-0.000611231582919,-3.0622483378660865,-1.0648353507292656,-1.6390851228267298,0.4986059479553903,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_35c4090d2366a15a,prod_ea6f629f3ac7f8ed,a7ls10_s016,numeric_clue,True,True,True,476.33029998371825,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_9060064e491093b0,"Mul(Abs(ZScore(Mean(basis_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",basis_premium|positioning_flow,raw_abs_state,L3_liquidity_tier_relative_return,4,1.0,3,True,0.634475244873358,0.0008261736283881,True,1.0776663628468126,0.6475319271711378,True,0.0004198036118582,-0.0001801963881417,-0.0011801963881417,95.82222222222222,A7LS10S026_NUMERIC_CLUE,2133,0.0003075776942525,2.04948814338368,1.0780759145576253,0.506620489430825,0.5283638068448195,2156,0.0002914639237977,2.022815241504996,1.0776663628468126,0.6475319271711378,0.5236549165120594,2156,0.0007878976003436,4.442756359653206,2.138192073027815,2.0780910521418465,0.5459183673469388,2156,0.0008198036118582,3.9220553426495672,1.9632856511421213,1.7342459981517464,0.5538033395176253,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_026\a7ls10_s026_label_response_metrics.csv,s026,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_236de345d469127b,prod_40f14544127b4340,a7ls10_s026,numeric_clue,True,True,True,473.29965314760705,A7LS11_PRIORITY_DEEP_AUDIT
a7ls9_f18ef44caeca8ec8,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,72))),Sign(ZScore(Mean(age_x_volatility,72))))",basis_premium_like|age_x_volatility,basis_abs_gate,L0_raw_forward_return,24,-1.0,3,True,0.4444101945058213,0.0056654933634249,True,0.7543587627982555,1.4127943435888737,True,0.0051784069278841,0.0045784069278841,0.0035784069278841,94.93333333333334,A7LS10S003_NUMERIC_CLUE,2113,-0.0034461632033507,-7.34904237176315,-1.4719957206716865,-2.756756096716872,0.396119261713204,2136,-0.003379509473058,-7.757446951715272,-1.4574189067233578,-2.2309363986622825,0.4213483146067415,2136,-0.0020709910960004,-3.964047184671045,-0.7543587627982555,-1.4127943435888737,0.4789325842696629,2136,-0.0055784069278841,-8.480928164506324,-1.818008038188408,-2.157225527663486,0.4147940074906367,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_003\a7ls10_s003_label_response_metrics.csv,s003,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_41cd869d874d56cf,prod_7d716b19eaf52c77,a7ls10_s003,numeric_clue,True,True,True,631.0823367076384,A7LS11_DEEP_AUDIT_CANDIDATE
a7ls9_d10a723f937bbda2,"Mul(ZScore(Mean(premium_close_bps,72)),ZScore(Mean(basis_abs_168h,72)))",basis_premium|basis_premium,raw_typed_mul,L1_cross_sectional_relative_return,24,1.0,3,True,0.4760772474644864,0.0041847599041259,True,0.964568806374584,0.4121885026343154,True,0.0039742447181096,0.0033742447181096,0.0023742447181096,94.93333333333334,A7LS10S024_NUMERIC_CLUE,2113,0.0008237183047298,1.9478649581189107,0.2810639654328859,-0.3264388725667619,0.5073355418835779,2136,0.0019767003787713,4.498691116481427,0.964568806374584,0.4121885026343154,0.5421348314606742,2136,0.0071544135534073,14.612692307792862,2.884787594584165,2.3389208095888905,0.6254681647940075,2136,0.0043742447181096,7.339122741650682,1.4031263282649018,1.120843554192669,0.5636704119850188,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_024\a7ls10_s024_label_response_metrics.csv,s024,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_a35964dc7d03cf37,prod_47355ea7778f1240,a7ls10_s024,numeric_clue,True,True,True,620.4214807720134,A7LS11_DEEP_AUDIT_CANDIDATE
a7ls9_792122f1bd4995b5,"Mul(Delta(age_percentile_active_universe,12),ZScore(Mean(mark_index_basis_bps,12)))",listing_lifecycle|basis_premium,raw_delta_state,L5_vol_adjusted_return,8,-1.0,3,True,0.490777773373848,1.778201559835765,True,0.7691325470979096,1.2720161935170715,True,1.5721684919290544,1.5715684919290545,1.5705684919290543,95.64444444444445,A7LS10S029_NUMERIC_CLUE,318,-0.0602911988820255,-1.0759972636167838,-0.2276243351015004,-1.2310285206920977,0.5125786163522013,501,-0.0925476980606001,-2.3499120303652017,-0.7691325470979096,-1.413141918538715,0.4650698602794411,441,-0.5225408958226693,-3.2565449773080464,-1.144575301019816,-1.2720161935170715,0.473922902494331,12,-1.5725684919290543,-3.5328391343868364,,,0.3333333333333333,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_029\a7ls10_s029_label_response_metrics.csv,s029,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_9fc7867b7a34875e,prod_fbbc1eabbf0c484d,a7ls10_s029,numeric_clue,True,True,True,603.9174969343006,A7LS11_DEEP_AUDIT_CANDIDATE
