control_id,base_candidate_id,control_mode,control_class,expression,production_family,horizon,availability_mask,uses_same_mask_as_candidate,feature_available_lag_bars,promotable,allowed_in_a7v5_replay,expected_behavior,decision
a7v3_rolling_self_reproduction_12_a9bdd181706b__ctrl_sign_flip_b1c31425,a7v3_rolling_self_reproduction_12_a9bdd181706b,sign_flip,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_b34b2844e9ca__ctrl_row_shuffle_52a2fe91,a7v3_rolling_self_reproduction_12_b34b2844e9ca,row_shuffle,replay_negative_control,"RollingMax(agg_large_trade_count_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_b34b2844e9ca__ctrl_time_shuffle_d16a33a6,a7v3_rolling_self_reproduction_12_b34b2844e9ca,time_shuffle,replay_negative_control,"RollingMax(agg_large_trade_count_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_b34b2844e9ca__ctrl_wrong_lag_2c0deb2e,a7v3_rolling_self_reproduction_12_b34b2844e9ca,wrong_lag,replay_negative_control,"RollingMax(agg_large_trade_count_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_b34b2844e9ca__ctrl_sign_flip_988ab521,a7v3_rolling_self_reproduction_12_b34b2844e9ca,sign_flip,replay_negative_control,"RollingMax(agg_large_trade_count_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_014349afe049__ctrl_row_shuffle_bcf26ba7,a7v3_rolling_self_reproduction_12_014349afe049,row_shuffle,replay_negative_control,"RollingMax(agg_large_trade_count_ratio_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_014349afe049__ctrl_time_shuffle_3a59b451,a7v3_rolling_self_reproduction_12_014349afe049,time_shuffle,replay_negative_control,"RollingMax(agg_large_trade_count_ratio_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_014349afe049__ctrl_wrong_lag_eac005b5,a7v3_rolling_self_reproduction_12_014349afe049,wrong_lag,replay_negative_control,"RollingMax(agg_large_trade_count_ratio_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_014349afe049__ctrl_sign_flip_e6f533d3,a7v3_rolling_self_reproduction_12_014349afe049,sign_flip,replay_negative_control,"RollingMax(agg_large_trade_count_ratio_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_78975ad3b352__ctrl_row_shuffle_5eb74d0e,a7v3_rolling_self_reproduction_12_78975ad3b352,row_shuffle,replay_negative_control,"RollingMax(agg_large_count_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_78975ad3b352__ctrl_time_shuffle_04dd69c6,a7v3_rolling_self_reproduction_12_78975ad3b352,time_shuffle,replay_negative_control,"RollingMax(agg_large_count_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_78975ad3b352__ctrl_wrong_lag_7aa261a2,a7v3_rolling_self_reproduction_12_78975ad3b352,wrong_lag,replay_negative_control,"RollingMax(agg_large_count_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_78975ad3b352__ctrl_sign_flip_b7a1fe41,a7v3_rolling_self_reproduction_12_78975ad3b352,sign_flip,replay_negative_control,"RollingMax(agg_large_count_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_2f6feea2d461__ctrl_row_shuffle_c3cd735b,a7v3_rolling_self_reproduction_12_2f6feea2d461,row_shuffle,replay_negative_control,"RollingMax(agg_large_notional_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_2f6feea2d461__ctrl_time_shuffle_05375ba5,a7v3_rolling_self_reproduction_12_2f6feea2d461,time_shuffle,replay_negative_control,"RollingMax(agg_large_notional_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_2f6feea2d461__ctrl_wrong_lag_4eae58c5,a7v3_rolling_self_reproduction_12_2f6feea2d461,wrong_lag,replay_negative_control,"RollingMax(agg_large_notional_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_2f6feea2d461__ctrl_sign_flip_1b92c9bb,a7v3_rolling_self_reproduction_12_2f6feea2d461,sign_flip,replay_negative_control,"RollingMax(agg_large_notional_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_85771f4d66db__ctrl_row_shuffle_52cc8586,a7v3_rolling_self_reproduction_12_85771f4d66db,row_shuffle,replay_negative_control,"RollingMax(agg_large_notional_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_85771f4d66db__ctrl_time_shuffle_dba269a8,a7v3_rolling_self_reproduction_12_85771f4d66db,time_shuffle,replay_negative_control,"RollingMax(agg_large_notional_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_85771f4d66db__ctrl_wrong_lag_4d27d06c,a7v3_rolling_self_reproduction_12_85771f4d66db,wrong_lag,replay_negative_control,"RollingMax(agg_large_notional_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_85771f4d66db__ctrl_sign_flip_1940a52e,a7v3_rolling_self_reproduction_12_85771f4d66db,sign_flip,replay_negative_control,"RollingMax(agg_large_notional_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_baa5ab1d371e__ctrl_row_shuffle_d0b60feb,a7v3_rolling_self_reproduction_12_baa5ab1d371e,row_shuffle,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_baa5ab1d371e__ctrl_time_shuffle_8b9d80ed,a7v3_rolling_self_reproduction_12_baa5ab1d371e,time_shuffle,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_baa5ab1d371e__ctrl_wrong_lag_2cf3565e,a7v3_rolling_self_reproduction_12_baa5ab1d371e,wrong_lag,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_baa5ab1d371e__ctrl_sign_flip_696c4288,a7v3_rolling_self_reproduction_12_baa5ab1d371e,sign_flip,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_81f2afe4e8d0__ctrl_row_shuffle_1a47d6a1,a7v3_rolling_self_reproduction_12_81f2afe4e8d0,row_shuffle,replay_negative_control,"RollingMax(agg_large_trade_count_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_81f2afe4e8d0__ctrl_time_shuffle_82e2f689,a7v3_rolling_self_reproduction_12_81f2afe4e8d0,time_shuffle,replay_negative_control,"RollingMax(agg_large_trade_count_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_81f2afe4e8d0__ctrl_wrong_lag_ecc13282,a7v3_rolling_self_reproduction_12_81f2afe4e8d0,wrong_lag,replay_negative_control,"RollingMax(agg_large_trade_count_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_81f2afe4e8d0__ctrl_sign_flip_780e98cf,a7v3_rolling_self_reproduction_12_81f2afe4e8d0,sign_flip,replay_negative_control,"RollingMax(agg_large_trade_count_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_1370a29769ef__ctrl_row_shuffle_e9f6ff87,a7v3_rolling_self_reproduction_12_1370a29769ef,row_shuffle,replay_negative_control,"RollingMax(agg_large_trade_count_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_1370a29769ef__ctrl_time_shuffle_a4513cae,a7v3_rolling_self_reproduction_12_1370a29769ef,time_shuffle,replay_negative_control,"RollingMax(agg_large_trade_count_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_1370a29769ef__ctrl_wrong_lag_2f398429,a7v3_rolling_self_reproduction_12_1370a29769ef,wrong_lag,replay_negative_control,"RollingMax(agg_large_trade_count_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_1370a29769ef__ctrl_sign_flip_4f1b0d91,a7v3_rolling_self_reproduction_12_1370a29769ef,sign_flip,replay_negative_control,"RollingMax(agg_large_trade_count_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_d71b91422b0d__ctrl_row_shuffle_98114a6a,a7v3_rolling_self_reproduction_24_d71b91422b0d,row_shuffle,replay_negative_control,"RollingMax(agg_large_count_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_d71b91422b0d__ctrl_time_shuffle_0b3d14aa,a7v3_rolling_self_reproduction_24_d71b91422b0d,time_shuffle,replay_negative_control,"RollingMax(agg_large_count_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_d71b91422b0d__ctrl_wrong_lag_a564747d,a7v3_rolling_self_reproduction_24_d71b91422b0d,wrong_lag,replay_negative_control,"RollingMax(agg_large_count_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_d71b91422b0d__ctrl_sign_flip_178b7c2b,a7v3_rolling_self_reproduction_24_d71b91422b0d,sign_flip,replay_negative_control,"RollingMax(agg_large_count_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_62cb2b6ce84c__ctrl_row_shuffle_ce19f248,a7v3_rolling_self_reproduction_24_62cb2b6ce84c,row_shuffle,replay_negative_control,"RollingMax(agg_large_notional_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_62cb2b6ce84c__ctrl_time_shuffle_1b8aa636,a7v3_rolling_self_reproduction_24_62cb2b6ce84c,time_shuffle,replay_negative_control,"RollingMax(agg_large_notional_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_62cb2b6ce84c__ctrl_wrong_lag_13f34ec4,a7v3_rolling_self_reproduction_24_62cb2b6ce84c,wrong_lag,replay_negative_control,"RollingMax(agg_large_notional_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_62cb2b6ce84c__ctrl_sign_flip_49e44d7e,a7v3_rolling_self_reproduction_24_62cb2b6ce84c,sign_flip,replay_negative_control,"RollingMax(agg_large_notional_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_cae43d1c9242__ctrl_row_shuffle_5f63d653,a7v3_rolling_self_reproduction_24_cae43d1c9242,row_shuffle,replay_negative_control,"RollingMax(agg_large_notional_ratio_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_cae43d1c9242__ctrl_time_shuffle_1556e879,a7v3_rolling_self_reproduction_24_cae43d1c9242,time_shuffle,replay_negative_control,"RollingMax(agg_large_notional_ratio_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_cae43d1c9242__ctrl_wrong_lag_ef49e153,a7v3_rolling_self_reproduction_24_cae43d1c9242,wrong_lag,replay_negative_control,"RollingMax(agg_large_notional_ratio_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_cae43d1c9242__ctrl_sign_flip_71d7d98e,a7v3_rolling_self_reproduction_24_cae43d1c9242,sign_flip,replay_negative_control,"RollingMax(agg_large_notional_ratio_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_dbb31c1c9d45__ctrl_row_shuffle_b85e6470,a7v3_rolling_self_reproduction_24_dbb31c1c9d45,row_shuffle,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_dbb31c1c9d45__ctrl_time_shuffle_267a3764,a7v3_rolling_self_reproduction_24_dbb31c1c9d45,time_shuffle,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_dbb31c1c9d45__ctrl_wrong_lag_d9492f95,a7v3_rolling_self_reproduction_24_dbb31c1c9d45,wrong_lag,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_dbb31c1c9d45__ctrl_sign_flip_94a55a73,a7v3_rolling_self_reproduction_24_dbb31c1c9d45,sign_flip,replay_negative_control,"RollingMax(agg_large_notional_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_8435013059a4__ctrl_row_shuffle_7185f860,a7v3_rolling_self_reproduction_12_8435013059a4,row_shuffle,replay_negative_control,"RollingMax(agg_avg_underlying_trades_per_agg,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_8435013059a4__ctrl_time_shuffle_825420d6,a7v3_rolling_self_reproduction_12_8435013059a4,time_shuffle,replay_negative_control,"RollingMax(agg_avg_underlying_trades_per_agg,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_8435013059a4__ctrl_wrong_lag_c9395c80,a7v3_rolling_self_reproduction_12_8435013059a4,wrong_lag,replay_negative_control,"RollingMax(agg_avg_underlying_trades_per_agg,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_8435013059a4__ctrl_sign_flip_f83edf00,a7v3_rolling_self_reproduction_12_8435013059a4,sign_flip,replay_negative_control,"RollingMax(agg_avg_underlying_trades_per_agg,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_8db3de90a1bf__ctrl_row_shuffle_63521a1f,a7v3_rolling_self_reproduction_12_8db3de90a1bf,row_shuffle,replay_negative_control,"RollingMax(agg_first_agg_trade_id,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_8db3de90a1bf__ctrl_time_shuffle_553c8d93,a7v3_rolling_self_reproduction_12_8db3de90a1bf,time_shuffle,replay_negative_control,"RollingMax(agg_first_agg_trade_id,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_8db3de90a1bf__ctrl_wrong_lag_77184871,a7v3_rolling_self_reproduction_12_8db3de90a1bf,wrong_lag,replay_negative_control,"RollingMax(agg_first_agg_trade_id,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_8db3de90a1bf__ctrl_sign_flip_b0a4df3d,a7v3_rolling_self_reproduction_12_8db3de90a1bf,sign_flip,replay_negative_control,"RollingMax(agg_first_agg_trade_id,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_44d6da587319__ctrl_row_shuffle_43df30e5,a7v3_rolling_self_reproduction_12_44d6da587319,row_shuffle,replay_negative_control,"RollingMax(agg_first_transact_time_ms,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_44d6da587319__ctrl_time_shuffle_099b3e92,a7v3_rolling_self_reproduction_12_44d6da587319,time_shuffle,replay_negative_control,"RollingMax(agg_first_transact_time_ms,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_44d6da587319__ctrl_wrong_lag_f243e122,a7v3_rolling_self_reproduction_12_44d6da587319,wrong_lag,replay_negative_control,"RollingMax(agg_first_transact_time_ms,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_44d6da587319__ctrl_sign_flip_0113d9c5,a7v3_rolling_self_reproduction_12_44d6da587319,sign_flip,replay_negative_control,"RollingMax(agg_first_transact_time_ms,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_11bc513f24d2__ctrl_row_shuffle_ee33f909,a7v3_rolling_self_reproduction_12_11bc513f24d2,row_shuffle,replay_negative_control,"RollingMax(agg_last_agg_trade_id,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_11bc513f24d2__ctrl_time_shuffle_fa35cac0,a7v3_rolling_self_reproduction_12_11bc513f24d2,time_shuffle,replay_negative_control,"RollingMax(agg_last_agg_trade_id,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_11bc513f24d2__ctrl_wrong_lag_469b9db1,a7v3_rolling_self_reproduction_12_11bc513f24d2,wrong_lag,replay_negative_control,"RollingMax(agg_last_agg_trade_id,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_11bc513f24d2__ctrl_sign_flip_fc41c1bf,a7v3_rolling_self_reproduction_12_11bc513f24d2,sign_flip,replay_negative_control,"RollingMax(agg_last_agg_trade_id,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_a402ed8a84e6__ctrl_row_shuffle_3bdc5be6,a7v3_rolling_self_reproduction_12_a402ed8a84e6,row_shuffle,replay_negative_control,"RollingMax(agg_last_transact_time_ms,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_a402ed8a84e6__ctrl_time_shuffle_55614ee0,a7v3_rolling_self_reproduction_12_a402ed8a84e6,time_shuffle,replay_negative_control,"RollingMax(agg_last_transact_time_ms,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_a402ed8a84e6__ctrl_wrong_lag_8f2acd77,a7v3_rolling_self_reproduction_12_a402ed8a84e6,wrong_lag,replay_negative_control,"RollingMax(agg_last_transact_time_ms,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_a402ed8a84e6__ctrl_sign_flip_5d8a9333,a7v3_rolling_self_reproduction_12_a402ed8a84e6,sign_flip,replay_negative_control,"RollingMax(agg_last_transact_time_ms,4)",rolling_self_reproduction,12,agg_features_available,True,4,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_1de9a21b929b__ctrl_row_shuffle_10dc9ac2,a7v3_rolling_self_reproduction_12_1de9a21b929b,row_shuffle,replay_negative_control,"RollingMax(agg_avg_underlying_trades_per_agg,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_1de9a21b929b__ctrl_time_shuffle_37d1b7cc,a7v3_rolling_self_reproduction_12_1de9a21b929b,time_shuffle,replay_negative_control,"RollingMax(agg_avg_underlying_trades_per_agg,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_1de9a21b929b__ctrl_wrong_lag_23312531,a7v3_rolling_self_reproduction_12_1de9a21b929b,wrong_lag,replay_negative_control,"RollingMax(agg_avg_underlying_trades_per_agg,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_1de9a21b929b__ctrl_sign_flip_5736f16f,a7v3_rolling_self_reproduction_12_1de9a21b929b,sign_flip,replay_negative_control,"RollingMax(agg_avg_underlying_trades_per_agg,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_6b4feb65e8d7__ctrl_row_shuffle_32f83f8c,a7v3_rolling_self_reproduction_12_6b4feb65e8d7,row_shuffle,replay_negative_control,"RollingMax(agg_first_agg_trade_id,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_6b4feb65e8d7__ctrl_time_shuffle_b2a4807b,a7v3_rolling_self_reproduction_12_6b4feb65e8d7,time_shuffle,replay_negative_control,"RollingMax(agg_first_agg_trade_id,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_6b4feb65e8d7__ctrl_wrong_lag_05d18ece,a7v3_rolling_self_reproduction_12_6b4feb65e8d7,wrong_lag,replay_negative_control,"RollingMax(agg_first_agg_trade_id,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_12_6b4feb65e8d7__ctrl_sign_flip_fb54a5af,a7v3_rolling_self_reproduction_12_6b4feb65e8d7,sign_flip,replay_negative_control,"RollingMax(agg_first_agg_trade_id,8)",rolling_self_reproduction,12,agg_features_available,True,8,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
