parent_row_id,parent_proposal_id,child_proposal_id,panel_id,lane_id,operator,parent_blocker,target_blocker,syntax_changed_fields,syntax_change_count,exact_identity_changed,signal_identity_distance,behaviour_distance,turnover_delta,cost_delta,gross_lcb_proxy_delta,net_lcb_delta,stability_delta,concentration_delta,target_gate_distance_before,target_gate_distance_after,target_gate_distance_delta,target_gate_improved,target_gate_crossed,non_target_collateral_damage_count,non_target_collateral_damage,gross_lcb_method
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:6fa73c5c4bed5b069888e13c,main,evolutionary_repair,improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,interaction|primitive,2,True,1.0,1.0,0.010874108074238102,5.437054037119054e-06,-9.305429929807932e-05,-9.849135333519837e-05,-0.07159669430565718,0.00011008297958550739,-1.843022366820163e-05,-0.0001169215770034,-9.849135333519837e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:92d182fd95ab98b9dda2ba3f,main,evolutionary_repair,improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,field_b|interaction,2,True,1.0,1.0,0.0388192724643097,1.940963623215482e-05,-2.0523747205930183e-05,-3.9933383438085006e-05,-0.030311407332139773,0.01641526277317301,-1.843022366820163e-05,-5.836360710628663e-05,-3.9933383438085006e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0b596ef4cb1dbedd80b40231,main,evolutionary_repair,improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,field_a,1,True,1.0,1.0,0.000641525320141903,3.207626600709509e-07,-7.735152833501258e-05,-7.767229099508352e-05,-0.1705578731734192,0.0,-1.843022366820163e-05,-9.610251466328516e-05,-7.767229099508352e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:e8cdf64fda174fa03291aedd,main,local_mcts_repair,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|interaction|mechanism_id|primitive,6,True,1.0,1.0,0.036955040943335606,1.847752047166779e-05,-0.00010019209229363059,-0.00011866961276529837,-0.1753775485187573,2.00716374988974e-05,-1.843022366820163e-05,-0.0001370998364335,-0.00011866961276529837,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:6994cb4dda02c5be7bd7836b,main,evolutionary_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|mechanism_id|primitive,5,True,1.0,1.0,0.0006671742377575979,3.3358711887877777e-07,-7.378667414364724e-05,-7.4120261262526e-05,-0.2982413409939998,0.0,-1.843022366820163e-05,-9.255048493072764e-05,-7.4120261262526e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:053778f5ae16973ee5634643,main,evolutionary_repair,improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b,3,True,1.0,0.0,0.00011500705804100286,5.7503529020501025e-08,-8.230572998597787e-05,-8.236323351499836e-05,-0.14732409944651492,0.0,-1.843022366820163e-05,-0.0001007934571832,-8.236323351499836e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0e4fe23d733823936afdeffb,main,local_mcts_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,primitive,1,True,1.0,1.0,0.007325029278492198,3.662514639246071e-06,-8.439675460965231e-05,-8.805926924889837e-05,-0.13001511767657592,4.8560054978497025e-05,-1.843022366820163e-05,-0.0001064894929171,-8.805926924889837e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:05e8a7942d4ccaa375ce6586,main,local_mcts_repair,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,interaction|primitive,2,True,1.0,1.0,0.0042121444061919006,2.106072203095936e-06,-5.3432075782338276e-05,-5.5538147985434205e-05,0.007825568051411769,6.16082533397011e-05,-1.843022366820163e-05,-7.396837165363584e-05,-5.5538147985434205e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:90ac7e286ea9d534922296e1,main,evolutionary_repair,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|interaction|mechanism_id|primitive,6,True,1.0,1.0,-0.0008312721706610973,-4.156360853305718e-07,-7.331690718505913e-05,-7.290127109972855e-05,-0.2929262279198186,1.0076360490995917e-06,-1.843022366820163e-05,-9.133149476793018e-05,-7.290127109972855e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:e4c80cdccd98b62950e8291c,main,evolutionary_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,field_b,1,True,1.0,0.0,-0.002022653721682796,-1.0113268608414268e-06,-1.708175665714214e-05,-1.6070429796300712e-05,-0.04497169146713731,0.0,-1.843022366820163e-05,-3.450065346450234e-05,-1.6070429796300712e-05,False,False,1,IC_LCB,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0ad23f615f2c6a5f9d8dec75,main,evolutionary_repair,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,interaction|primitive,2,True,1.0,1.0,0.003564445261168704,1.782222630584355e-06,-8.501099258811402e-05,-8.679321521869837e-05,-0.09384087529794571,6.231395191599876e-05,-1.843022366820163e-05,-0.0001052234388869,-8.679321521869837e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:e4ccb8de095e10d390555e78,main,local_mcts_repair,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|mechanism_id|primitive,5,True,1.0,1.0,0.1402769881841241,7.013849409206202e-05,-8.082209807733635e-05,-0.00015096059216939837,-0.029944151059485224,0.0,-1.843022366820163e-05,-0.0001693908158376,-0.00015096059216939837,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:2cf9d57e96e5b52090e82406,main,evolutionary_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,field_b,1,True,1.0,1.0,6.33514973199037e-05,3.167574865995022e-08,-6.411645634529119e-06,-6.4433213831890696e-06,-0.033447702551624214,0.0,-1.843022366820163e-05,-2.48735450513907e-05,-6.4433213831890696e-06,False,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:382a7b4280dd5e2fbb412fc7,main,evolutionary_repair,improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|mechanism_id|primitive,5,True,1.0,1.0,0.031964654076198494,1.598232703809927e-05,-7.96183821606991e-05,-9.560070919879837e-05,-0.09362628348793856,0.0,-1.843022366820163e-05,-0.000114030932867,-9.560070919879837e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:1914ab19ff9ba2113409152e,main,evolutionary_repair,improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,field_a|interaction,2,True,1.0,0.0,0.006549961040855201,3.2749805204275734e-06,-2.823317321418546e-05,-3.1508153734613036e-05,-0.06254141361283383,5.897558727230301e-05,-1.843022366820163e-05,-4.993837740281466e-05,-3.1508153734613036e-05,False,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0aceb057baa31a06fac1c2e9,epoch-candidate:0d46bd7ee3e8b6cf293bbc13,main,evolutionary_repair,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|interaction|mechanism_id|primitive,6,True,1.0,1.0,0.030397363268288104,1.5198681634144039e-05,-8.025792320945433e-05,-9.545660484359837e-05,-0.07634397803218829,1.6559100936508475e-05,-1.843022366820163e-05,-0.0001138868285118,-9.545660484359837e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dc5170b8ff9724172e8031a,epoch-candidate:0dc5170b8ff9724172e8031a,epoch-candidate:6f843ab7e07027d57403f4e7,main,local_mcts_repair,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|interaction|mechanism_id|primitive|threshold,7,True,1.0,1.0,0.09516559528141569,4.7582797640707844e-05,-4.667646541368852e-05,-9.425926305439636e-05,-0.12120530148373354,0.0,-2.487316540590365e-05,-0.0001191324284603,-9.425926305439636e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dc5170b8ff9724172e8031a,epoch-candidate:0dc5170b8ff9724172e8031a,epoch-candidate:f4645a313b5851026ff7bcba,main,evolutionary_repair,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|interaction|mechanism_id|primitive,6,True,1.0,1.0,-0.0018607664052354977,-9.30383202617766e-07,-8.459223656321412e-05,-8.366185336059635e-05,-0.1656713178816578,0.0,-2.487316540590365e-05,-0.0001085350187665,-8.366185336059635e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dc5170b8ff9724172e8031a,epoch-candidate:0dc5170b8ff9724172e8031a,epoch-candidate:6b4739a0750c984ce2fd6511,main,local_mcts_repair,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|interaction|mechanism_id|primitive,6,True,1.0,1.0,0.0350708193105234,1.753540965526168e-05,-4.257060531377684e-05,-6.0106014969038524e-05,-0.13554749128110677,0.0,-2.487316540590365e-05,-8.497918037494217e-05,-6.0106014969038524e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:2d17741a336124f3ad4f2dcf,main,evolutionary_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,field_a,1,True,1.0,1.0,-0.0004017719737940961,-2.0088598689706617e-07,-2.2356779588463917e-05,-2.2155893601566848e-05,0.10786255872964168,-6.965284189999754e-05,-3.523426222840887e-05,-5.739015582997572e-05,-2.2155893601566848e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:124228c1c700bf84990c5646,main,local_mcts_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|mechanism_id|primitive,5,True,1.0,1.0,0.2333378258111962,0.00011666891290554452,-4.4662902713246615e-05,-0.00016133181561879114,0.06154712241555005,0.0004284586955173031,-3.523426222840887e-05,-0.0001965660778472,-0.00016133181561879114,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:01fcf0c14a24b47916bcedb6,main,evolutionary_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,window,1,True,1.0,1.0,0.0487837386573381,2.439186932866905e-05,-3.165786940376748e-05,-5.6049738732436535e-05,0.12198943347598201,1.3168160883203495e-05,-3.523426222840887e-05,-9.12840009608454e-05,-5.6049738732436535e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:8facbffbf501396dfe8603eb,main,evolutionary_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,interaction,1,True,1.0,1.0,0.022436848700699202,1.1218424350349564e-05,-2.7907821066638723e-05,-3.9126245416988284e-05,0.010708065897095387,-9.837046930180615e-05,-3.523426222840887e-05,-7.436050764539715e-05,-3.9126245416988284e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0e30a8bbc57f52c9c3974e5f,main,evolutionary_repair,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|mechanism_id|primitive,5,True,1.0,1.0,0.13761615820149092,6.880807910074541e-05,-5.96985878914572e-06,-7.477793788989112e-05,0.2068020283502764,-4.7260683088884425e-05,-3.523426222840887e-05,-0.0001100122001183,-7.477793788989112e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:6f42fb40238c1f1bc368bd91,main,local_mcts_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|mechanism_id|primitive,5,True,1.0,1.0,0.0692162799658427,3.460813998292131e-05,1.2206406840911296e-05,-2.2401733142010016e-05,0.07421260048293588,-5.781576999588922e-05,-3.523426222840887e-05,-5.763599537041889e-05,-2.2401733142010016e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:31f046c7f69460d3b8aebcb5,main,local_mcts_random_control,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,field_a,1,True,1.0,1.0,-0.0003759398496239949,-1.8796992481202963e-07,-1.2579469098007237e-05,-1.2391499173195207e-05,0.13840121628597069,-9.685901522810125e-05,-3.523426222840887e-05,-4.762576140160408e-05,-1.2391499173195207e-05,False,False,1,IC_LCB,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0daefb10ff80894c2c2a8f63,main,evolutionary_repair,improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,interaction|primitive,2,True,1.0,1.0,0.010534620918095906,5.267310459047924e-06,-3.659328666181316e-05,-4.186059712086109e-05,0.2014424789863275,-9.837046930180615e-05,-3.523426222840887e-05,-7.709485934926996e-05,-4.186059712086109e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:10befee3536988fb980a2b5a,main,llm_typed_repair,llm_typed_improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,economic_hypothesis|field_a|field_b|mechanism_id|primitive,5,True,1.0,1.0,0.07758940006621912,3.8794700033109545e-05,-7.11408060330816e-05,-0.00010993550606619115,-0.00037852985657005345,-6.5427277443075305e-06,-3.523426222840887e-05,-0.0001451697682946,-0.00010993550606619115,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:0dcff8bdbb4dafd7e1dda681,epoch-candidate:1c9050b2f06e5d42a56d7475,main,evolutionary_repair,improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,interaction|threshold,2,True,1.0,0.0,0.001379087338228703,6.895436691143086e-07,-7.403469457362307e-06,-8.093013126476616e-06,0.07280556141615058,-9.837046930180615e-05,-3.523426222840887e-05,-4.3327275354885486e-05,-8.093013126476616e-06,False,False,1,IC_LCB,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
