candidate_id,label_family,horizon_h,orientation_from_train,premay_all_positive,one_bar_lag_ok,control_ratio_premay_max,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,decision
a7ab3_3ed79f238f5c8699,L0_raw_forward_return,4,-1.0,True,True,2.5980647860376846,0.00024494872451027186,0.0004822253260952822,0.0015934929504642457,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_209db83affacfa08,L0_raw_forward_return,4,-1.0,True,True,2.600129528998135,0.00023963265499111377,0.0005563048700923262,0.0014066997197824482,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_209db83affacfa08,L1_cross_sectional_relative_return,4,-1.0,True,True,2.600129528998135,0.00023963265499111377,0.0005563048700923262,0.001406699719782448,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0b7b3deaa9bdd1bc,L7_ranked_future_return,4,-1.0,True,True,2.6461726712999463,0.007237290120713656,0.02034819505577187,0.027538390186784042,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_9e4c76ac7a668ba0,L7_ranked_future_return,1,-1.0,True,True,2.751290906100972,0.010760991346005255,0.013505366893318906,0.0024472164271364537,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2039549c89431ccf,L0_raw_forward_return,4,1.0,True,True,2.8486330470132644,0.0001879915739423656,0.0005569267455630808,0.0012467631783749046,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2039549c89431ccf,L1_cross_sectional_relative_return,4,1.0,True,True,2.848633047013265,0.00018799157394236557,0.0005569267455630808,0.001246763178374905,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_177d9ba31efe9ca9,L0_raw_forward_return,4,1.0,True,True,2.8641901251397353,0.00018966128866523878,0.0004916770997343413,0.0015624221416696484,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_177d9ba31efe9ca9,L1_cross_sectional_relative_return,4,1.0,True,True,2.8641901251397357,0.00018966128866523875,0.0004916770997343415,0.0015624221416696484,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_d772ca7c25367e24,L1_cross_sectional_relative_return,1,-1.0,True,True,2.8689284737156067,9.79819997119156e-05,0.00019045143453734722,0.0008112687053820846,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_d772ca7c25367e24,L0_raw_forward_return,1,-1.0,True,True,2.868928473715608,9.798199971191553e-05,0.0001904514345373472,0.0008112687053820846,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_22607517db3e6a3f,L7_ranked_future_return,4,1.0,True,True,2.985654521718489,0.007470935495551417,0.015020270794537553,0.010896441133871304,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ced6188c184ada50,L7_ranked_future_return,1,-1.0,True,True,3.0199090983384993,0.016320812728583937,0.012803356642456085,0.02068757082882605,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_4092255ee6888704,L7_ranked_future_return,1,-1.0,True,True,3.1429789653212055,0.019147446298871888,0.012458790501210527,0.019859919899036727,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_b32904f3e48a1c9f,L7_ranked_future_return,4,-1.0,True,True,3.283809693068397,0.0671436930995241,0.055393987300848324,0.05366418050382785,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_6dd06b876d2a31a0,L7_ranked_future_return,1,-1.0,True,True,3.328208092951997,0.008057146120537113,0.00799393562671553,0.004533726918332272,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1f806f028de41c42,L7_ranked_future_return,4,1.0,True,True,3.340175095243734,0.04157056628905442,0.04727112106869438,0.03481411972377405,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3f4762f1af1b5e34,L7_ranked_future_return,4,1.0,True,True,3.3601872087337528,0.012279194705434229,0.0014726084165679117,0.007834732380276202,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ac1d320447cdc0e1,L7_ranked_future_return,4,1.0,True,True,3.7388929634583024,0.021780435288640595,0.00936716001965653,0.01823021738568177,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0f1670a944d03193,L7_ranked_future_return,1,1.0,True,True,4.080995919210703,0.0015581536856745484,0.014046161077628396,0.0072462718281563875,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_6007cdfe504c7891,L7_ranked_future_return,4,1.0,True,True,4.129101704816458,0.018313162512244855,0.01050282883077956,0.0037501236384473308,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_53755de12a280dc9,L7_ranked_future_return,4,-1.0,True,True,4.21208176094811,0.07244246909269605,0.0452750929335252,0.05186036047156857,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_db425196e6b15b0a,L7_ranked_future_return,4,1.0,True,True,4.341527259336713,0.002115071660506369,0.016600903045233532,0.01458570847264545,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_5d4caf4e15cc5120,L0_raw_forward_return,4,-1.0,True,True,4.7919475119330075,0.00012620060485216025,0.0004725868595222594,0.0026289440864098496,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_5d4caf4e15cc5120,L1_cross_sectional_relative_return,4,-1.0,True,True,4.791947511933009,0.00012620060485216017,0.00047258685952225956,0.0026289440864098496,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_165c7d8966b27a17,L7_ranked_future_return,1,-1.0,True,True,4.875398272648941,0.004016557847833924,0.02465543385875444,0.01735080873641374,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ab7fdd25b4c75562,L7_ranked_future_return,1,-1.0,True,True,4.89256500479825,0.0017613036367382662,0.020357653376603304,0.01520630505331479,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1615f89091205d2b,L7_ranked_future_return,4,-1.0,True,True,4.896518119255019,0.006717812435340367,0.026970825574177532,0.01615868443513346,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ac1d320447cdc0e1,L7_ranked_future_return,1,1.0,True,True,5.344175317185698,0.020998493277700512,0.0073271615669911905,0.02036208017823108,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_9e4c76ac7a668ba0,L1_cross_sectional_relative_return,4,-1.0,True,True,5.542768031543373,5.5965103744170044e-05,0.0007167412015826053,0.00023020580495140025,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_9e4c76ac7a668ba0,L0_raw_forward_return,4,-1.0,True,True,5.542768031543375,5.596510374417e-05,0.0007167412015826054,0.00023020580495140017,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0f1670a944d03193,L7_ranked_future_return,4,1.0,True,True,5.548959336345458,0.0021824242189116484,0.022033658571280774,0.013759892923649906,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_f7a2b05233f70b11,L7_ranked_future_return,1,1.0,True,True,5.66530239211635,0.0020255434502652854,0.016589237881831764,0.00890632243857209,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_f7a2b05233f70b11,L7_ranked_future_return,4,1.0,True,True,5.71258357620436,0.0009428990792468435,0.024527823039519975,0.017775902648458516,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_6dd06b876d2a31a0,L7_ranked_future_return,4,-1.0,True,True,5.712591474084473,0.004008017017575327,0.0014681604427152612,0.009997126425199052,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_bf0a7b983ea3592f,L7_ranked_future_return,1,1.0,True,True,6.40731880287082,0.022585716007121864,0.03902127453448492,0.03848828589184255,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_09c000b24485330c,L7_ranked_future_return,4,-1.0,True,True,6.681107071306669,0.027231808012621563,0.039645627010326735,0.03778805865921788,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_fada04e06f8f9be7,L0_raw_forward_return,4,1.0,True,True,6.716132899253421,0.00011675564898114285,0.0005881203135513751,0.0005354316553626717,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_fada04e06f8f9be7,L1_cross_sectional_relative_return,4,1.0,True,True,6.716132899253424,0.00011675564898114281,0.0005881203135513751,0.0005354316553626718,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_24767370869504a1,L7_ranked_future_return,1,1.0,True,True,6.737806838889492,0.005192155385566373,0.014465821871941481,0.001501732086745993,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3ce43ff8d3208a0f,L1_cross_sectional_relative_return,4,-1.0,True,True,7.571562810935334,4.61327182570151e-05,0.00029805209262447855,0.0009703239772956743,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3ce43ff8d3208a0f,L0_raw_forward_return,4,-1.0,True,True,7.571562810935334,4.61327182570151e-05,0.00029805209262447866,0.0009703239772956743,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ab7fdd25b4c75562,L7_ranked_future_return,4,-1.0,True,True,7.676558955178116,0.0013181674167183955,0.02485031295261742,0.021363542313262984,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_e5d6e69d28752387,L1_cross_sectional_relative_return,1,1.0,True,True,8.006039373861423,2.3421366246070457e-05,0.00033432242794797617,0.0002297453583137253,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_e5d6e69d28752387,L0_raw_forward_return,1,1.0,True,True,8.00603937386145,2.342136624607039e-05,0.0003343224279479761,0.00022974535831372527,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_92f58128176f656c,L7_ranked_future_return,4,1.0,True,True,8.903555426924836,0.05110543722842954,0.0631491018777157,0.059315432314297534,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_dc44afc5259ccc05,L7_ranked_future_return,4,1.0,True,True,8.94530373215234,0.05084461643906475,0.06297565241568384,0.05973919537554315,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_b32904f3e48a1c9f,L7_ranked_future_return,1,-1.0,True,True,8.953141367187976,0.04617934824602071,0.05372519381342399,0.059255476356050066,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_7fa990b397bb88bd,L7_ranked_future_return,4,-1.0,True,True,9.162589159335019,0.034946267846058345,0.04037732421985215,0.03794275682805711,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1bbac777d8c7cece,L7_ranked_future_return,4,-1.0,True,True,9.190745818806281,0.04961885167727085,0.05845430431400666,0.05493701807096535,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2f3b0f69f16a25fb,L7_ranked_future_return,4,-1.0,True,True,9.190745818806281,0.04961885167727085,0.05845430431400666,0.05493701807096535,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3b8e498a22c42cbc,L7_ranked_future_return,4,-1.0,True,True,9.190745818806281,0.04961885167727085,0.05845430431400666,0.05493701807096535,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_711cade90871327e,L7_ranked_future_return,4,-1.0,True,True,9.190745818806281,0.04961885167727085,0.05845430431400666,0.05493701807096535,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_afb013eb6fa30150,L7_ranked_future_return,4,1.0,True,True,9.526722987539149,0.02571849703331732,0.014116045273442563,0.022523054671055715,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_a40bddb7136ef900,L0_raw_forward_return,1,-1.0,True,True,10.442106177219967,1.970887271064593e-05,0.0002979560952384242,0.00022617106935970467,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_a40bddb7136ef900,L1_cross_sectional_relative_return,1,-1.0,True,True,10.44210617721998,1.970887271064591e-05,0.0002979560952384241,0.00022617106935970467,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1f806f028de41c42,L7_ranked_future_return,1,1.0,True,True,11.230905475820459,0.028174419203626434,0.052116172152681196,0.03786855135733787,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2851ccb20396dab9,L1_cross_sectional_relative_return,1,-1.0,True,True,11.541918569283714,0.000356512535806204,0.0002729507261786873,0.0002152026145521664,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2851ccb20396dab9,L0_raw_forward_return,1,-1.0,True,True,11.54191856928372,0.00035651253580620406,0.0002729507261786873,0.00021520261455216632,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_53755de12a280dc9,L7_ranked_future_return,1,-1.0,True,True,11.587599357264628,0.04529677570793705,0.04034104811443128,0.056793069779856986,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3edc6f38cc9be3f3,L0_raw_forward_return,1,-1.0,True,True,12.569866898250842,1.1057064176476214e-05,0.00030834357952380756,0.000465203217158267,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3edc6f38cc9be3f3,L1_cross_sectional_relative_return,1,-1.0,True,True,12.569866898250883,1.1057064176476175e-05,0.00030834357952380756,0.0004652032171582669,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_497b2029c8417016,L0_raw_forward_return,1,-1.0,True,True,12.642017054245528,0.00037295698528861,0.00027105990482839324,0.00019117342082456256,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_497b2029c8417016,L1_cross_sectional_relative_return,1,-1.0,True,True,12.642017054245533,0.00037295698528860995,0.0002710599048283933,0.00019117342082456247,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2af478d1ff284e21,L0_raw_forward_return,1,-1.0,True,True,13.650295319089935,1.1057064176476214e-05,0.00030834357952380756,0.000465203217158267,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2af478d1ff284e21,L1_cross_sectional_relative_return,1,-1.0,True,True,13.650295319089983,1.1057064176476175e-05,0.00030834357952380756,0.0004652032171582669,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_b5f0e01f7f103d7f,L7_ranked_future_return,4,-1.0,True,True,13.932578780229639,0.000992606171115248,0.02411949746534244,0.013885817556383196,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_bf0a7b983ea3592f,L7_ranked_future_return,4,1.0,True,True,13.935167674242956,0.0053917787146136546,0.027448622621385803,0.04465492833358424,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_6763ebe3d24de902,L0_raw_forward_return,4,-1.0,True,True,14.291451016268645,2.8591590332139266e-05,0.0004197994405689988,0.0006967453827841122,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_6763ebe3d24de902,L1_cross_sectional_relative_return,4,-1.0,True,True,14.291451016268669,2.8591590332139225e-05,0.0004197994405689988,0.0006967453827841122,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_be42b4f4a3005c27,L7_ranked_future_return,1,1.0,True,True,14.57429082262732,0.02247559624993561,0.025773080538814195,0.01746671045175913,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_09c000b24485330c,L7_ranked_future_return,1,-1.0,True,True,14.713219237214972,0.02535800752073353,0.03319300006321912,0.03870149249799806,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1586b50c1584aab2,L7_ranked_future_return,4,1.0,True,True,15.022910359986886,0.020959015492447757,0.05239838738878544,0.04216583902338092,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_6007cdfe504c7891,L0_raw_forward_return,1,1.0,True,True,15.409001719265948,0.0003920820748386351,0.0003817622461210551,0.00014349626491751074,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_6007cdfe504c7891,L1_cross_sectional_relative_return,1,1.0,True,True,15.409001719265952,0.000392082074838635,0.000381762246121055,0.0001434962649175107,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_87c3ee594944936f,L0_raw_forward_return,4,1.0,True,True,15.429300406679909,0.00023311293791008784,0.0006043967984775873,0.0001331843854595321,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_87c3ee594944936f,L1_cross_sectional_relative_return,4,1.0,True,True,15.429300406679927,0.00023311293791008776,0.0006043967984775873,0.00013318438545953195,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_b5f0e01f7f103d7f,L7_ranked_future_return,1,-1.0,True,True,17.178125388988043,0.0005542355637974541,0.017461076340596505,0.0067032239993818545,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_03c8dd1e0f1406bb,L7_ranked_future_return,4,-1.0,True,True,17.337189545517848,0.026115621120422098,0.050303819444444446,0.04406933775605214,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_f8fa28b226b1b1e4,L7_ranked_future_return,1,1.0,True,True,17.63848788451073,0.002514503811878639,0.012214833487868953,0.0064484816875289746,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_27293c9fb29d33c4,L1_cross_sectional_relative_return,1,-1.0,True,True,18.404740768196227,7.0097466402675055e-06,0.0002645658578206352,0.00029020968241132313,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_27293c9fb29d33c4,L0_raw_forward_return,1,-1.0,True,True,18.404740768196323,7.0097466402674665e-06,0.0002645658578206352,0.0002902096824113231,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_dc44afc5259ccc05,L7_ranked_future_return,1,1.0,True,True,20.113803388855942,0.04479359836192243,0.06362054422294339,0.07259970767011796,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_da7270f10c2caee8,L0_raw_forward_return,1,-1.0,True,True,20.137194040990643,1.1057064176476214e-05,0.00030834357952380756,0.000465203217158267,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_da7270f10c2caee8,L1_cross_sectional_relative_return,1,-1.0,True,True,20.13719404099072,1.1057064176476175e-05,0.00030834357952380756,0.0004652032171582669,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_92f58128176f656c,L7_ranked_future_return,1,1.0,True,True,20.252993454024377,0.04448581491783856,0.06361796862926905,0.07283440864369238,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ced6188c184ada50,L0_raw_forward_return,4,-1.0,True,True,20.501766941946936,0.00022767723263120162,0.00010576677854014787,0.0014410617700822746,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ced6188c184ada50,L1_cross_sectional_relative_return,4,-1.0,True,True,20.50176694194695,0.0002276772326312018,0.00010576677854014777,0.0014410617700822746,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_7fa990b397bb88bd,L7_ranked_future_return,1,-1.0,True,True,20.61183896685775,0.03053889468397465,0.04123725959174499,0.0492505022407665,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1bbac777d8c7cece,L7_ranked_future_return,1,-1.0,True,True,21.768732425827114,0.04138855925680073,0.061590888040383866,0.07081091170972952,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2f3b0f69f16a25fb,L7_ranked_future_return,1,-1.0,True,True,21.768732425827114,0.04138855925680073,0.061590888040383866,0.07081091170972952,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3b8e498a22c42cbc,L7_ranked_future_return,1,-1.0,True,True,21.768732425827114,0.04138855925680073,0.061590888040383866,0.07081091170972952,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_711cade90871327e,L7_ranked_future_return,1,-1.0,True,True,21.768732425827114,0.04138855925680073,0.061590888040383866,0.07081091170972952,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1615f89091205d2b,L7_ranked_future_return,1,-1.0,True,True,21.83441360938059,0.011114974501622622,0.014090268119301499,0.003837071163653219,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_e142ac349de3313f,L0_raw_forward_return,1,1.0,True,True,23.88894897446884,7.071078861416248e-06,0.00020836790481678044,0.00033521151386457884,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_e142ac349de3313f,L1_cross_sectional_relative_return,1,1.0,True,True,23.888948974469002,7.0710788614162e-06,0.00020836790481678036,0.0003352115138645788,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_259e51a3d817578c,L1_cross_sectional_relative_return,1,1.0,True,True,24.32585408360625,6.599726235007082e-06,0.00024408674842325042,0.0007554777197884079,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_259e51a3d817578c,L0_raw_forward_return,1,1.0,True,True,24.325854083606416,6.599726235007039e-06,0.00024408674842325034,0.0007554777197884079,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1586b50c1584aab2,L7_ranked_future_return,1,1.0,True,True,24.34121384792494,0.025029780301859574,0.05599091137382167,0.05825131677226601,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_468df1ab66c1556f,L7_ranked_future_return,1,-1.0,True,True,24.4823381820821,0.02328924238912069,0.042343323417297685,0.042580439009941795,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_b34ecf60d22e6849,L7_ranked_future_return,4,-1.0,True,True,25.27590446083607,0.00046021492861576476,0.021823514768259878,0.013775087937099112,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_a40bddb7136ef900,L0_raw_forward_return,4,-1.0,True,True,25.48714144565619,2.6526409635825518e-05,0.0009433550858600759,0.0009578797226083858,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_a40bddb7136ef900,L1_cross_sectional_relative_return,4,-1.0,True,True,25.48714144565627,2.652640963582544e-05,0.0009433550858600759,0.000957879722608386,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_fb7800c317573c85,L7_ranked_future_return,1,-1.0,True,True,26.074241487957647,0.021100390202441664,0.042543663629807583,0.04731462164528923,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0b7b3deaa9bdd1bc,L1_cross_sectional_relative_return,4,-1.0,True,True,26.32201140684738,5.875677313207049e-05,1.7845565042790063e-05,0.0009054768575495278,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,4,-1.0,True,True,26.322011406847444,5.875677313207053e-05,1.7845565042790026e-05,0.0009054768575495278,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_6e1f02f64d66b106,L7_ranked_future_return,1,-1.0,True,True,26.384220727793135,0.023171006542007933,0.055815046618245504,0.054366999562149076,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_742a4e43e745fd41,L7_ranked_future_return,1,-1.0,True,True,26.451046991844052,0.023270005923865446,0.054371426363776856,0.055255820841704016,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_92f58128176f656c,L1_cross_sectional_relative_return,4,1.0,True,True,26.63048208680848,0.0007741227989501323,0.0015312973795372957,0.0010265298845966507,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_92f58128176f656c,L0_raw_forward_return,4,1.0,True,True,26.630482086808488,0.0007741227989501321,0.0015312973795372962,0.0010265298845966505,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_dc44afc5259ccc05,L1_cross_sectional_relative_return,4,1.0,True,True,27.011426501331766,0.0007731642992968322,0.0015111698180176433,0.0010139833470305965,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_dc44afc5259ccc05,L0_raw_forward_return,4,1.0,True,True,27.011426501331766,0.0007731642992968322,0.0015111698180176431,0.0010139833470305965,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_4092255ee6888704,L1_cross_sectional_relative_return,4,-1.0,True,True,27.79865575055471,0.00028304857558263195,7.828865913642347e-05,0.001474957877219052,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_4092255ee6888704,L0_raw_forward_return,4,-1.0,True,True,27.798655750554712,0.00028304857558263195,7.828865913642345e-05,0.001474957877219052,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_03c8dd1e0f1406bb,L7_ranked_future_return,1,-1.0,True,True,27.93200296215457,0.03097594073558956,0.055238194122495234,0.06351623267913253,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_39d7d82ced61179e,L7_ranked_future_return,1,-1.0,True,True,28.630307339582668,0.02218680780920002,0.04623694788637417,0.04558995070664924,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0492fc2dc251a963,L7_ranked_future_return,1,-1.0,True,True,29.356369982547996,0.02767153453871117,0.052852872430845306,0.05623108548395405,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_bf0a7b983ea3592f,L0_raw_forward_return,1,1.0,True,True,33.45550814158861,9.540077920659317e-05,0.00047709432972653835,0.0010749321831612813,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_bf0a7b983ea3592f,L1_cross_sectional_relative_return,1,1.0,True,True,33.455508141588616,9.540077920659314e-05,0.00047709432972653835,0.0010749321831612813,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0492fc2dc251a963,L1_cross_sectional_relative_return,4,-1.0,True,True,36.8927495400958,0.0003905836279337188,0.001228597041467657,0.0014206814188149487,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0492fc2dc251a963,L0_raw_forward_return,4,-1.0,True,True,36.89274954009581,0.00039058362793371876,0.0012285970414676569,0.0014206814188149482,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_09c000b24485330c,L0_raw_forward_return,1,-1.0,True,True,61.10047741129016,0.00011673328979605637,0.00032075857824002187,0.0006258250073105751,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_09c000b24485330c,L1_cross_sectional_relative_return,1,-1.0,True,True,61.10047741129016,0.00011673328979605637,0.00032075857824002187,0.0006258250073105749,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_dc44afc5259ccc05,L1_cross_sectional_relative_return,1,1.0,True,True,67.96130604885566,0.0002451991827031781,0.0007044243951824506,0.00088530424646628,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_dc44afc5259ccc05,L0_raw_forward_return,1,1.0,True,True,67.96130604885566,0.0002451991827031781,0.0007044243951824506,0.00088530424646628,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_92f58128176f656c,L0_raw_forward_return,1,1.0,True,True,68.90849123634729,0.00024182913967769654,0.0007131503229517833,0.0008858154993299403,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_92f58128176f656c,L1_cross_sectional_relative_return,1,1.0,True,True,68.90849123634729,0.0002418291396776965,0.0007131503229517833,0.0008858154993299401,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1bbac777d8c7cece,L0_raw_forward_return,1,-1.0,True,True,75.65665157909356,0.00021927797767041783,0.0006485066100570735,0.0008754738809387903,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2f3b0f69f16a25fb,L0_raw_forward_return,1,-1.0,True,True,75.65665157909356,0.00021927797767041783,0.0006485066100570735,0.0008754738809387903,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3b8e498a22c42cbc,L0_raw_forward_return,1,-1.0,True,True,75.65665157909356,0.00021927797767041783,0.0006485066100570735,0.0008754738809387903,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_711cade90871327e,L0_raw_forward_return,1,-1.0,True,True,75.65665157909356,0.00021927797767041783,0.0006485066100570735,0.0008754738809387903,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_1bbac777d8c7cece,L1_cross_sectional_relative_return,1,-1.0,True,True,75.65665157909356,0.00021927797767041783,0.0006485066100570735,0.0008754738809387902,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_2f3b0f69f16a25fb,L1_cross_sectional_relative_return,1,-1.0,True,True,75.65665157909356,0.00021927797767041783,0.0006485066100570735,0.0008754738809387902,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_3b8e498a22c42cbc,L1_cross_sectional_relative_return,1,-1.0,True,True,75.65665157909356,0.00021927797767041783,0.0006485066100570735,0.0008754738809387902,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_711cade90871327e,L1_cross_sectional_relative_return,1,-1.0,True,True,75.65665157909356,0.00021927797767041783,0.0006485066100570735,0.0008754738809387902,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_7fa990b397bb88bd,L1_cross_sectional_relative_return,1,-1.0,True,True,90.39259112396793,0.00013381186935495205,0.0004762194282826231,0.0007640473134102764,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_7fa990b397bb88bd,L0_raw_forward_return,1,-1.0,True,True,90.39259112396797,0.000133811869354952,0.0004762194282826232,0.0007640473134102765,HOLD_A7AB6_CONTROL_DOMINATED
