candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0128_0387,C0128,387,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;taker_buy_ratio,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Clip(Rank(TSMean(quote_volume_mean_12,48)),-4.0,4.0)),60))",908f9b3a8ecd71e4,24,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_0484,C0128,484,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;taker_buy_ratio,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(SafeDiv(Sub(Rank(TSMean(taker_buy_ratio,60)),Rank(TSMean(taker_buy_ratio,36))),Clip(Abs(TSRank(quote_volume_mean_12,72)),0.05,2.25))),12))",2823d9b44d324608,72,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_0775,C0128,775,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;taker_buy_ratio,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(SafeDiv(Rank(TSMean(quote_volume_mean_24,3)),Clip(Abs(ZScore(TSStd(taker_buy_ratio,10))),0.05,6.0))),24))",07129eb291b179e1,6,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_0949,C0128,949,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;taker_buy_ratio,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(TSMean(quote_volume_mean_12,48)),ZScore(TSMean(taker_buy_ratio,60))))),36))",73091284605e6103,72,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_0969,C0128,969,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;taker_imbalance,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Rank(Delta(Rank(TSMean(taker_imbalance,96)),72))),36))",0b9bc25673416d73,72,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_1066,C0128,1066,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;taker_imbalance,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Rank(SmoothInteraction(Rank(TSMean(quote_volume_mean_12,4)),TSStd(quote_volume_mean_12,12)))),20))",3f1b18ee70e22593,12,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_1357,C0128,1357,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;taker_buy_ratio,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Mul(ZScore(TSMean(taker_buy_ratio,8)),Rank(TSMean(taker_buy_ratio,48)))),16))",83c5ae30c1184663,24,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_1454,C0128,1454,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;taker_imbalance,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Mul(SafeDiv(ZScore(TSMean(quote_volume_mean_24,24)),Clip(Abs(ZScore(TSMean(taker_imbalance,48))),0.05,3.0)),Rank(TSMean(quote_volume_mean_24,36)))),12))",aade31b2bc0c48c4,72,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_1745,C0128,1745,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;taker_buy_ratio,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(SmoothInteraction(Rank(TSMean(quote_volume_mean_24,3)),TSMean(taker_buy_ratio,10))),6))",5fc460acfc447e3c,6,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_1842,C0128,1842,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;taker_buy_ratio,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(CrossSymbolRank(Add(Rank(TSMean(taker_buy_ratio,16)),TSMean(taker_buy_ratio,24)))),60))",530766d21a0eb22f,24,generated_candidate,original,0.2828,False,False,selected_for_strict_replay
a7o_l1_C0128_0289,C0128,289,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;taker_imbalance,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Add(Abs(ZScore(TSStd(taker_imbalance,72))),Rank(TSMean(taker_imbalance,96)))),36))",0626a7262db960e9,72,generated_candidate,original,0.2818,False,False,selected_for_strict_replay
a7o_l1_C0128_0386,C0128,386,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;taker_imbalance,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(ZScore(Decay(Rank(TSMean(quote_volume_mean_12,6)),16))),24))",1f84f7e7caaa980d,12,generated_candidate,original,0.2818,False,False,selected_for_strict_replay
a7o_l1_C0128_0677,C0128,677,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;taker_buy_ratio,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(RollingMax(Sub(Rank(TSMean(taker_buy_ratio,48)),ZScore(TSMean(taker_buy_ratio,8))),10)),16))",207e38efedaeabde,24,generated_candidate,original,0.2818,False,False,selected_for_strict_replay
a7o_l1_C0128_0774,C0128,774,H03_basis_premium_residual,P12_liquidity_flow,Rank,mixed_6_24,same_symbol_rank,Core4,low_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;taker_imbalance,flow;liquidity,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(quote_volume_mean_24,36)),Rank(TSStd(quote_volume_mean_24,24)))),16))",9c6e6459034109e4,72,generated_candidate,original,0.2818,False,False,selected_for_strict_replay
a7o_l1_C0129_2036,C0129,2036,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(WinsorZScore(TSMean(taker_imbalance,10),2.0),Rank(TSMean(taker_imbalance,3)))))),-4.0,4.0),HorizonSpread(taker_imbalance,16,24))",d07a1dfe6c81031b,24,generated_candidate,original,0.22580000000000003,False,False,selected_for_strict_replay
a7o_l1_C0129_0181,C0129,181,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(WinsorZScore(TSMean(cs_z_taker_imbalance,30),2.0),ZScore(TSMean(cs_z_taker_imbalance,10)))))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,10,12))",34d69fe499e3af9d,24,generated_candidate,original,0.21380000000000002,False,False,selected_for_strict_replay
a7o_l1_C0129_0180,C0129,180,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(WinsorZScore(TSMean(cs_z_taker_imbalance,6),1.5),Rank(TSMean(cs_z_taker_imbalance,4)))))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,4,8))",77030049c7512255,24,generated_candidate,original,0.21280000000000002,False,False,selected_for_strict_replay
a7o_l1_C0129_0373,C0129,373,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_buy_ratio,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(WinsorZScore(TSMean(taker_buy_ratio,8),3.0),ZScore(TSMean(cs_z_taker_imbalance,60)))))),-4.0,4.0),HorizonSpread(taker_buy_ratio,24,30))",ce176a84afd68234,24,generated_candidate,original,0.21180000000000002,False,False,selected_for_strict_replay
a7o_l1_C0129_0372,C0129,372,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_buy_ratio;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(WinsorZScore(TSMean(taker_buy_ratio,16),2.5),Rank(TSMean(taker_buy_ratio,24)))))),-4.0,4.0),HorizonSpread(taker_buy_ratio,10,16))",0827de089a9aa488,24,generated_candidate,original,0.21080000000000002,False,False,selected_for_strict_replay
a7o_l1_C0129_0565,C0129,565,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(WinsorZScore(TSMean(taker_imbalance,20),1.5),ZScore(TSMean(cs_z_taker_imbalance,10)))))),-4.0,4.0),HorizonSpread(taker_imbalance,6,8))",f840c21462c05f0b,24,generated_candidate,original,0.20980000000000001,False,False,selected_for_strict_replay
a7o_l1_C0129_0564,C0129,564,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(WinsorZScore(TSMean(taker_imbalance,36),4.0),Rank(TSMean(taker_imbalance,36)))))),-4.0,4.0),HorizonSpread(taker_imbalance,20,3))",fef52ad58f4bddbf,24,generated_candidate,original,0.2088,False,False,selected_for_strict_replay
a7o_l1_C0129_0757,C0129,757,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_buy_ratio;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(WinsorZScore(TSMean(taker_buy_ratio,48),2.5),ZScore(TSMean(taker_imbalance,10)))))),-4.0,4.0),HorizonSpread(taker_buy_ratio,16,20))",9aa3f9b59b84ae63,24,generated_candidate,original,0.2078,False,False,selected_for_strict_replay
a7o_l1_C0129_0756,C0129,756,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_buy_ratio,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(WinsorZScore(TSMean(taker_buy_ratio,10),2.0),Rank(TSMean(taker_buy_ratio,10)))))),-4.0,4.0),HorizonSpread(taker_buy_ratio,4,8))",e1cc2a5363114d1d,24,generated_candidate,original,0.2068,False,False,selected_for_strict_replay
a7o_l1_C0129_0096,C0129,96,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_buy_ratio,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Mul(Neg(Rank(TSMean(taker_buy_ratio,4))),WinsorZScore(TSMean(taker_buy_ratio,10),2.0)))),-4.0,4.0),HorizonSpread(taker_buy_ratio,20,3))",e7cecb0b217a1256,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0193,C0129,193,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(WinsorZScore(TSMean(taker_imbalance,8),3.0),36)))),-4.0,4.0),HorizonSpread(taker_imbalance,24,30))",99c14f5466a8aa87,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0290,C0129,290,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_buy_ratio,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Sub(WinsorZScore(TSMean(cs_z_taker_imbalance,6),1.5),Abs(ZScore(TSMean(taker_buy_ratio,10)))))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,48,72))",55caa1eae48b06f9,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0387,C0129,387,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Clip(WinsorZScore(TSMean(taker_imbalance,48),2.5),-4.0,4.0))),-4.0,4.0),HorizonSpread(taker_imbalance,60,96))",98c68af38a8883fc,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0484,C0129,484,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(SafeDiv(Sub(WinsorZScore(TSMean(taker_imbalance,36),4.0),Rank(TSMean(taker_imbalance,36))),Clip(Abs(TSRank(cs_z_taker_imbalance,72)),0.05,2.25)))),-4.0,4.0),HorizonSpread(taker_imbalance,12,20))",0430673535892697,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0581,C0129,581,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Add(WinsorZScore(TSMean(cs_z_taker_imbalance,30),2.0),ZScore(TSMean(taker_imbalance,12))))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,10,12))",3d71487be5b2bc68,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0678,C0129,678,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_buy_ratio;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RollingMin(Add(WinsorZScore(TSMean(taker_imbalance,24),3.0),Rank(TSMean(taker_buy_ratio,12))),60))),-4.0,4.0),HorizonSpread(taker_imbalance,30,48))",2798e195c9604c69,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0775,C0129,775,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(SafeDiv(WinsorZScore(TSMean(cs_z_taker_imbalance,20),1.5),Clip(Abs(ZScore(TSStd(cs_z_taker_imbalance,10))),0.05,6.0)))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,24,48))",09ec7b7512973078,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0872,C0129,872,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSRank(Sub(TSMean(WinsorZScore(TSMean(cs_z_taker_imbalance,16),2.5),24),TSMean(cs_z_taker_imbalance,30)),36))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,8,12))",1c932b8a4af7d89e,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0949,C0129,949,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(WinsorZScore(TSMean(taker_imbalance,12),4.0),ZScore(TSMean(taker_imbalance,60)))))),-4.0,4.0),HorizonSpread(taker_imbalance,36,48))",552174515740f73b,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_0969,C0129,969,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(Delta(WinsorZScore(TSMean(taker_imbalance,12),4.0),72)))),-4.0,4.0),HorizonSpread(taker_imbalance,36,48))",652875760abfa6df,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_1066,C0129,1066,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_buy_ratio,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(SmoothInteraction(WinsorZScore(TSMean(cs_z_taker_imbalance,10),2.0),TSStd(cs_z_taker_imbalance,12))))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,20,30))",ab93189fc3ffce2c,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_1163,C0129,1163,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_buy_ratio,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(WinsorZScore(WinsorZScore(TSMean(taker_buy_ratio,8),3.0),3.0))),-4.0,4.0),HorizonSpread(taker_buy_ratio,60,96))",bd24191e6288c572,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_1260,C0129,1260,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Sub(WinsorZScore(TSMean(cs_z_taker_imbalance,4),1.25),WinsorZScore(TSMean(taker_imbalance,10),1.25)))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,4,8))",850e8aff0afd35e0,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0129_1357,C0129,1357,H12_horizon_ensemble_stability,P4_taker_flow,WinsorZScore,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F4_basis_dislocation,cs_z_taker_imbalance;taker_imbalance,flow,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Mul(ZScore(TSMean(cs_z_taker_imbalance,8)),WinsorZScore(TSMean(cs_z_taker_imbalance,48),2.5)))),-4.0,4.0),HorizonSpread(cs_z_taker_imbalance,16,20))",5d0eb7980fb27a22,24,generated_candidate,original,0.2058,False,False,selected_for_strict_replay
a7o_l1_C0130_1648,C0130,1648,H09_trend_reversal_horizon_mix,P0_price_return,DecayZScore,H6,cross_symbol_rank,none,lag_stable,F7_trend_reversal,ret_12;ret_24,price,"Add(Decay(cross_symbol_rank(ResidualizeVsFundingCore(Add(ZScore(Decay(ret_24,3)),Rank(TSMean(ret_24,20))))),24),Neg(Rank(Delta(ret_24,24))))",1fc2edd1126ede6f,6,generated_candidate,original,0.20270000000000002,False,False,selected_for_strict_replay
