arm,proposal_id,panel_id,lane_id,proposal_sketch_identity,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,mechanism_id,algorithm,proxy_score,coordinate_coverage,observations,ic_mean,ic_lcb,gross_mean,net_mean,net_lcb,return_risk,worst_horizon_net_mean,time_block_positive_fraction,time_block_stability,turnover_mean,cost_drag_mean,max_weight_mean,concentration_hhi_mean,complexity,behaviour_novelty,benchmark_incremental_mean,benchmark_incremental_lcb,placebo_ic_abs,wrong_lag_ic_abs,hard_gate_pass,hard_gate_reasons,lane_scalar,development_survivor,candidate_promotion,feedback_persisted,pack_status
STRATIFIED_ADMISSION,epoch-candidate:21c1e7cb89170025ff618384,main,cem,exact-signal:fe41dca63b92cc1acc02b0e5,exact-signal:3cb167fa240f5aa276e3ff9b,activation:8a8f4597c71927f28835ed17,behaviour-cluster:8e36d21867a277135e7f997d,basis_convergence,basis_dislocation_convergence,cem,-0.20654286301326705,0.9784836065573771,8595,-7.871140845769651e-06,-0.006767286056324729,3.205593864021267e-05,7.068944474381333e-06,-4.005416373958869e-05,0.2940198916182687,-2.380852338405314e-05,0.75,0.8321034407520448,0.04997398833166268,2.498699416583133e-05,0.15409772951602657,0.11146585975097756,4,6.677083461247136,9.017732907909722e-05,2.008853510948621e-05,0.00040914392662498117,0.0007232460017387349,True,,7.4470061418765665,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:8498cee82b90f83997b0f79e,main,cem,exact-signal:8b00cd6b06250eca84ac2695,exact-signal:15db0c593f685cfb0bb4eb54,activation:846bc22a826034d8420ddeab,behaviour-cluster:191147f4ea336700b01fde86,aggressive_flow_exhaustion,taker_imbalance,cem,3.2059900035718805,0.995787795992714,8747,0.003484258078934676,-0.002792859466590982,1.97491262312197e-05,-0.00016690852147021448,-0.00020928851440949294,-7.719225025599781,-0.0001831189991189489,0.0,0.8566225704003686,0.37331529540286834,0.00018665764770143422,0.1527777777777778,0.11033950617283952,3,4.489884030530295,-8.845145610640737e-05,-0.00015078636139239596,0.005166964309852045,0.0029774243479720086,True,,3.5373379639414133,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:985b88bffade2555dd42e7f8,main,cem,exact-signal:8e4dc73c6a64561af3004c07,exact-signal:bbc065dde4e4de5ec0b000ce,activation:846bc22a826034d8420ddeab,behaviour-cluster:28c29e8d802c83b1f517f467,mark_index_convergence,mark_index_deviation,cem,0.07808371192716687,0.995787795992714,8747,-0.0040285954801350865,-0.010711931878432135,-8.171541456071218e-06,-0.0005907284180994919,-0.0006386873101238662,-24.142086078355536,-0.0006323364357435441,0.0,0.803418294352633,1.1651137532868414,0.0005825568766434207,0.1527777777777778,0.11033893278400922,2,6.677083461247136,-0.0005122713527356848,-0.0005827501581792607,0.0007812626066078818,0.005368551538238446,True,,3.5790212800542514,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:b482c028d82ab01ee349f39e,main,cem,exact-signal:7d1a60e6afe7d2ed28112db1,exact-signal:175eeb74b6f854e2e21b9601,activation:9f59e4393340579fa10f7d17,behaviour-cluster:68c77a944fd0c4238243eb1e,new_mechanism_exile,orthogonal_exile,cem,-0.43828158499669323,0.986908014571949,8669,-0.00016817331793163081,-0.006949081548995353,-2.3758805100887872e-05,-0.00027307950081101724,-0.00032049504837551346,-11.288192356347846,-0.00028891868262084113,0.0,0.9133156822848305,0.4986413914202587,0.00024932069571012946,0.1527777777777778,0.11033950617283952,3,6.677083461247136,-0.0001915252819443195,-0.0002599509538267662,0.003117784568082536,0.00029912093423520113,True,,5.235584876018591,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:43e9112e8f8dca202d4ad2a7,main,cem,exact-signal:6ae97743383384a079486c1b,exact-signal:f7ea073b5074fd4e0ad8ae5c,activation:e4671034fe315d694271a42a,behaviour-cluster:fb82ee3a4776ad15c9862d77,aggressive_flow_continuation,taker_imbalance,cem,-1.1251701529972127,0.9941939890710383,8733,-0.0037875002390107253,-0.011063851238196733,1.7123762544600223e-05,-0.0001339348020316559,-0.0001874838934334065,-4.902272010790152,-0.0001857614623560341,0.0,0.6610356624187491,0.3021171291525123,0.00015105856457625616,0.1527777777777778,0.11033950617283952,2,5.072670685015709,-5.5351960999110325e-05,-0.00013633068570857569,0.0005153595413610359,0.0014070086709744775,True,,4.386751536817705,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:26ca7e0688422ebc608dcf45,main,cem,exact-signal:a40db53cdcb040c3a1bba1dc,exact-signal:4db9e0c14b5215fbe22f78ac,activation:dc9fde14202b2614815d42d4,behaviour-cluster:3837d366a1928f371b31a515,state_transition,temporal_state_path,cem,-0.7176972753289594,0.9969262295081968,8757,0.008526465734267706,0.0017038280772005941,2.0762503242375596e-05,-0.000606899766035173,-0.0006567967353866923,-23.83959500724104,-0.0006262798156002932,0.0,0.892014702038481,1.255324538555097,0.0006276622692775485,0.15277827624521698,0.11034018985725648,2,6.677083461247136,-0.0005290319187344561,-0.0005972481403343003,0.0011949781188191444,0.0034121441519884394,True,,3.6399249055697798,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:bf082838acb52e4f261b79d5,main,cem,exact-signal:2e670f52f3ac30ca54396d9f,exact-signal:eccbde6c6519a938970f60c9,activation:4c0f7a5dbe33821ae070c4bb,behaviour-cluster:1f9274aa4a6e9cefd1f54833,market_decoupling,cross_asset_confirmation,cem,-0.7998326411697992,0.9978369763205829,8765,-0.0028720645250521763,-0.00957996732303799,-3.0141127837163074e-05,-0.00014591091930575665,-0.00019274688046344379,-6.106107246874433,-0.00019240921258601966,0.0,0.7654589139921415,0.23153958293718713,0.00011576979146859355,0.1528335551752551,0.11038460813748079,2,6.677083461247136,-6.761497512581132e-05,-0.00013950098134583722,0.0003830394050027343,0.003229249267280823,True,,5.877074906774844,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:da8e3a50f913ca1cd5ec1f6a,main,cem,exact-signal:e7ba5bd6124aa5957247d7ae,exact-signal:307bb657af7ef23ab82f477c,activation:30a6e7e981d33678b8caa851,behaviour-cluster:2fafe54935c55f834a674acc,market_confirmation,cross_asset_confirmation,cem,0.37970572465637253,0.9969262295081968,8757,0.009732008274303013,0.0023314685686347605,-7.79679893664091e-06,-0.000177378593818196,-0.00023193002328370494,-6.373106026552052,-0.00022091241276311647,0.0,0.7952792967729075,0.3391635897631103,0.00016958179488155514,0.1527777777777778,0.11033950617283952,3,4.891601476538219,-9.901112199711337e-05,-0.0001632250758891508,0.0009925358284059466,0.009107960288086348,True,,4.083433492780246,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:1b0b417f1e56a35facf73cf0,main,cem,exact-signal:98b90a297f251eac4ca6091f,exact-signal:65a9fc4a521b21cdbe2d9725,activation:add8a7152076f412a54ae2e2,behaviour-cluster:b61ff67bdb263b50b112c667,aggressive_flow_continuation,taker_imbalance,cem,2.013097444903683,0.8546220400728597,7507,-0.003858395806601418,-0.010786876876549247,-3.146493282287946e-05,-0.0007008993745781551,-0.0007574395690207784,-24.297100279116872,-0.0007128481337164024,0.0,0.9103865223591451,1.3388688835105516,0.0006694344417552757,0.180942760302025,0.11008023561069288,3,6.677083461247136,-0.0006292425136077453,-0.0007090375528229381,0.0007040547191882107,0.002005940658544446,True,,3.4282449288307864,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:6766b6fb2636a21395461d83,main,cem,exact-signal:10ababe41dffa2f5e245a4d4,exact-signal:68d8b4d7408dcf45bfce9061,activation:713e43a043907ba7ef3ec580,behaviour-cluster:ab32ba2d4b84a759c654552f,mark_index_dislocation,mark_index_deviation,cem,-0.05778116313702158,0.9997723132969034,8782,0.004170819381381917,-0.002379929901871995,-2.576360021047207e-05,-0.000479765156423939,-0.0005264251128973565,-20.15303437170242,-0.0005082705320401243,0.0,0.7813955298576991,0.9080031124269339,0.000454001556213467,0.1527777777777778,0.11033889113815859,2,6.677083461247136,-0.000401620775788865,-0.00046771782036821215,0.001578478644479049,0.00021748483612165154,True,,4.139142328479847,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:7d0590373e0662a5b0f3a992,main,cem,exact-signal:f2a202afd2ce8a92dd39322b,exact-signal:10316f8e0923ae92a8c84ab6,activation:6b4ad6858271a8732609da72,behaviour-cluster:1883b99e2b7bb7f807ed2b38,orthogonal_session,orthogonal_exile,cem,-1.554445608132284,0.9739298724954463,8555,0.007386645995431537,0.00030678973349632967,-8.521295440314003e-06,-3.6815340508175576e-05,-8.964316892954186e-05,-1.365910156678704,-9.472320850992262e-05,0.25,0.6735358199026957,0.05658809013572316,2.8294045067861573e-05,0.1527777777777778,0.11033950617283952,3,6.677083461247136,4.731336308964033e-05,-8.16417898389596e-06,0.005278220977864262,0.007183479718117799,True,,6.780726021022569,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:cee4b859e2655b96224b92d8,main,cem,exact-signal:42b5f3eb405d1e6d2a8feccb,exact-signal:514ed748f1ac13ae216a25c1,activation:e0e2555d37aa94ce0dc8f63c,behaviour-cluster:1e6207be435e9f2a354619ad,aggressive_flow_exhaustion,taker_imbalance,cem,0.5898845819629738,0.8158014571948998,7166,-0.002405692210696177,-0.009516100662645967,2.4137825558610317e-05,-0.0006286670865262347,-0.0006765365362746569,-25.74058185475661,-0.0006675338386403262,0.0,0.7681120051563597,1.3056098241696903,0.0006528049120848451,0.15277777777777782,0.11033950617283952,2,6.677083461247136,-0.0005447007340953355,-0.0006181080811477115,0.00038304312101919435,0.001888413043179235,True,,3.381572300764695,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:b1fd94bc146bf6e2f56686e3,main,cem,exact-signal:86e352851da27aaa369afb6e,exact-signal:0a20f7c74b05520955737835,activation:d6ec40726db714efad046683,behaviour-cluster:b3cf37a2784eee771022bdd9,path_shape_reversal,temporal_state_path,cem,-0.8674514848607742,0.9834927140255009,8639,-0.0019386498751648947,-0.008735971793934455,7.226140984468056e-06,-9.974675968561985e-05,-0.00014849986622185349,-4.010075723862134,-0.0001320876176410518,0.0,0.8171146052035305,0.2139458013401758,0.00010697290067008787,0.1527777777777778,0.11033950617283952,3,5.580986897176273,-1.774685233032293e-05,-0.00010578961198803097,0.00035380572875147323,0.0023526643794171145,True,,5.028548535559282,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:119a3502bc465efadf847cb4,main,cem,exact-signal:b85d446923444c663318478e,exact-signal:e82bd497d94974b99a447655,activation:8ded333c090420aadf4b4895,behaviour-cluster:0278371c422c9ee14ac9be1b,relative_strength,cross_asset_confirmation,cem,-0.23873208763130643,0.9863387978142076,8664,0.0024140482493007053,-0.004090732582992803,1.8847734499313836e-05,2.4837250605121363e-06,-4.2200871123171294e-05,0.10894360773884253,-3.825232070862771e-05,0.25,0.6447458860041679,0.03272801887760341,1.63640094388017e-05,0.1527777777777778,0.11033950617283952,2,6.677083461247136,8.283564590325986e-05,1.8530978708695576e-05,0.0018387625111454687,0.002431694939588951,True,,6.938509469453864,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:e5ab26c5899dbe34b6db94f0,main,cem,exact-signal:bfedb83ea52326b08e4eceb0,exact-signal:cb1484622efcc2e20a07fa8d,activation:fab5318aab2165a23379af12,behaviour-cluster:bcdff554729d8f90930f9de1,oi_price_divergence,oi_inventory,cem,-1.8278789651102385,0.9848588342440802,8651,0.0033290274390032986,-0.0036482354717014905,-9.147541318743646e-07,-2.348761019218855e-05,-7.455584968411427e-05,-0.9014549245224748,-7.989129442905989e-05,0.25,0.6926581951029984,0.04514571212062838,2.257285606031418e-05,0.1527777777777778,0.11033950617283952,3,6.677083461247136,5.766634299834572e-05,-3.1876557943762566e-06,0.001866318723326111,0.0029397303325167587,True,,6.816900085507675,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:f39037cbda23085f67a77ddc,main,cem,exact-signal:4e183bcdccef53f55559a83f,exact-signal:6296263f3429ff9f34d0c5e9,activation:15803232c05e635ed4641766,behaviour-cluster:31228eb114dbef1b073326a1,session_transition,session_time,cem,-0.10560558206255626,0.9970400728597449,8758,0.0019522306104766418,-0.004520055509443824,-1.629032939659112e-05,-0.0001943719563535321,-0.0002403576151532612,-8.284518356300406,-0.00022297165853961173,0.0,0.7573531229466204,0.356163253913882,0.00017808162695694097,0.1527777777777778,0.11033950617283952,3,3.8638209036102684,-0.00011601343263382205,-0.0001836215340613486,0.0005167605657588209,0.0065355183789067945,True,,2.81585914918541,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:f49fb9d2759f45449a2b3a28,main,cem,exact-signal:620c44991312af0bc52cb352,exact-signal:efa90749f245269e79367ec2,activation:fd1ddccd65990a70432fef9a,behaviour-cluster:85dff23f9e2af88da98d0202,aggressive_flow_exhaustion,taker_imbalance,cem,-0.5651974477303598,0.9968123861566485,8756,0.0026912246098331318,-0.0037054725041597006,-1.830167322889695e-06,-0.0006596647950067637,-0.0007016279543144945,-30.81138359320475,-0.0006833647291472463,0.0,0.8634172126552283,1.3156692553677478,0.0006578346276838739,0.1527777777777778,0.11033950617283952,1,6.677083461247136,-0.0005814335257682582,-0.0006457657807423765,4.964640787023995e-05,0.00022308797349625072,True,,2.869573968399259,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:a4617ed697b23ccc37fe4565,main,cem,exact-signal:887eab9421bea9e0533cebde,exact-signal:0f5c231e5d3ff0af9bb7438f,activation:ddaf12305bb9efe400c5376a,behaviour-cluster:360196d225be037931d90bb7,path_shape_reversal,temporal_state_path,cem,-0.09977667454351927,0.8358378870673953,7342,0.0009501592892472773,-0.006370734788560768,8.164829812737215e-06,-0.0005216926173400086,-0.0005832183190703116,-16.61935583390187,-0.000587031436429673,0.0,0.6440621720246884,1.0597148943054915,0.0005298574471527458,0.18892623458000968,0.11226572346656526,1,6.677083461247136,-0.00044346942217537755,-0.0005229730020517415,0.000898345541678174,6.267367583859276e-05,True,,4.41370619193569,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:29246b1be915356f9f8c9396,main,cem,exact-signal:17ea5d0e65c28ed69960af91,exact-signal:502af590dff0a0e06bfeaad0,activation:024a1e9c3b6d69b762848fe3,behaviour-cluster:6b99984989b3a2f04679967d,basis_funding_divergence,basis_dislocation_convergence,cem,0.40301060543567246,0.995787795992714,8747,-0.0003181727891154135,-0.0067859458529125226,9.928051996355213e-06,-5.765710985505508e-05,-9.98762279563446e-05,-2.676700518584643,-8.006035988704062e-05,0.0,0.7659702381314487,0.13517032370282062,6.75851618514103e-05,0.15441594809803305,0.1112393453229051,3,6.677083461247136,2.079995550875201e-05,-4.6515816169669295e-05,0.00046033251250926293,0.0008935776390451354,True,,6.328995293622211,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:0650a889c467009eb22a0503,main,cem,exact-signal:bc39215f1122c94fd694ec4c,exact-signal:93243658c1a3313c4e3069e2,activation:d2cf8dbd9c56d7b69b0434ba,behaviour-cluster:82a55d439c077e31c807555c,oi_expansion_confirmation,oi_inventory,cem,1.8633978382325547,0.9713114754098361,8532,0.00508391276493605,-0.0015794903130140273,1.8099637330161493e-05,-0.0006450307857642208,-0.0006951896502977733,-25.20512280042099,-0.0007271873871058218,0.0,0.5653928313196467,1.3262608461887648,0.0006631304230943824,0.174383413703034,0.11024887537627392,2,6.677083461247136,-0.0005572636751724872,-0.0006278958222720042,0.004183204864136407,0.006657731914087046,True,,3.4560443553715383,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:4cbf76443aebbfb4116a87a3,main,cem,exact-signal:5b120f1054a43eb66fb3cae9,exact-signal:c9704897236980b53ec1263b,activation:c27016d19a09e2320534072f,behaviour-cluster:3185400cdebae06f8cb0a860,orthogonal_flow,orthogonal_exile,cem,0.03999179065914815,0.9900956284153005,8697,0.0031332067363360667,-0.0032356227354689887,2.0728617594282514e-05,-0.0002458817463803728,-0.0002889681912783314,-11.185147069963163,-0.00026292736410596856,0.0,0.8704289047132372,0.5332207279493106,0.00026661036397465534,0.15849671152317882,0.11348096959993483,3,6.677083461247136,-0.00016620271472608746,-0.00023321200572860049,0.0006600647929839134,0.0016641718597749857,True,,5.285753221182878,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:d082624081f5a1d37b386ae1,main,cem,exact-signal:61f2606399e862f1beb4b443,exact-signal:7bd7b8092007fd376f7700bd,activation:b362ad262bf6eeb9d9c723db,behaviour-cluster:cefa98e20a438e1999aba960,volatility_mean_reversion,volatility_regime,cem,2.00610090816963,0.9780282331511839,8591,0.00017059331395821468,-0.006669955630903188,5.7839984496089885e-06,-3.412533819468287e-05,-8.224237871944523e-05,-1.3900618602500547,-5.558799098433668e-05,0.0,0.8597312155735894,0.07981867328858373,3.990933664429187e-05,0.1527777777777778,0.11033950617283952,2,5.985194934094387,4.9026483060796185e-05,-2.7934820016476522e-05,0.0008156523479180962,9.970372580271367e-05,True,,5.7875831718648625,False,False,False,FROZEN_DEVELOPMENT_CANDIDATE_NO_PROMOTION
