admission_policy,exact_identity,activation_identity,full_behaviour_cluster,panel_id,lane_id,seed,ordinal,parent_row_id,repair_action,mechanism_id,primitive,hypothesis,canonical,legal,sketch_exact,behaviour_cluster,quality,near_score,early_gate_pass,gate_reasons,sketch_net_lcb,sketch_worst_block,sketch_positive_block_fraction,sketch_turnover_mean,sketch_benchmark_increment_lcb,coordinate_coverage,observations,ic_mean,ic_lcb,gross_mean,net_mean,net_lcb,return_risk,worst_horizon_net_mean,time_block_positive_fraction,time_block_stability,turnover_mean,cost_drag_mean,max_weight_mean,concentration_hhi_mean,complexity,behaviour_novelty,benchmark_incremental_mean,benchmark_incremental_lcb,placebo_ic_abs,wrong_lag_ic_abs,hard_gate_pass,hard_gate_reasons,lane_scalar,development_scalar,feedback_stability_lcb,feedback_positive_block_fraction,survivor,near_miss,failed_gates
GLOBAL_QUALITY,exact-signal:3615636c2aa932bf82ab1ddb,activation:6e2517292bb72b511e7555dd,behaviour-cluster:16354f19d1bc9bf42f05e657,main,evolutionary_repair,5201,2247,STRATIFIED_ADMISSION|epoch-candidate:49c875a4fb5053f7a0739520,reduce_turnover:window=168,temporal_state_path,PathShape,path_shape_reversal,"{""direction"":-1,""economic_hypothesis"":""path_shape_reversal"",""field_a"":""basis"",""field_b"":""oi_change"",""interaction"":""residual"",""long_window"":336,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""temporal_state_path"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""PathShape"",""secondary_primitive"":""PathShape"",""threshold"":-0.5,""window"":168}",True,exact-signal:77c1390e61be3b8e9aab9657,behaviour-cluster:c9cd173a8e5b34fb9bad3a5f,-0.13154809197418615,1.0,True,,-6.78316424400942e-05,-0.0001543864431676934,0.5454545454545454,0.01948478871555798,-8.83804823564527e-05,0.9616347905282332,8447,-0.0015030331827583334,-0.008286607409159482,-1.1135609951249606e-05,-2.02414068811261e-05,-6.689117433748986e-05,-0.850447057943375,-0.00013893129193432005,0.5,0.5663141059641144,0.018211593859753,9.105796929876497e-06,0.15277777777777776,0.11033950617283952,3,0.0,6.53737892346732e-05,-2.6272392168037555e-06,0.004012144267846369,0.001186484369928807,True,,0.37827104565923314,-0.03796240215697091,-0.000124540765459234,0.5,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:2b1c19dfa5c2177e8864b0d5,activation:8ded333c090420aadf4b4895,behaviour-cluster:2cc1c82b9d6e6d8056247f64,main,llm_random_repair_control,5201,1385,STRATIFIED_ADMISSION|epoch-candidate:690f8b4279f69cab92be8d11,random_mutation_control,volatility_regime,Persistence,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""volatility_burst"",""field_b"":""asset_return"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""PathShape"",""threshold"":0.0,""window"":72}",True,exact-signal:0b223b287308496a10f70341,behaviour-cluster:5b473f8b220d8ba51b394e29,-0.13293577844062024,1.0,True,,-4.473574096296918e-05,-0.0003222505363676833,0.6666666666666666,0.03857876162977227,-5.137734096391725e-05,0.9863387978142076,8664,0.0067679190825451815,2.246199487377764e-05,2.011695144844195e-05,2.4288166377309446e-06,-4.634043002729415e-05,0.09761234662184423,-2.5712555858784562e-05,0.5,0.8099429766795357,0.03537626962142203,1.768813481071101e-05,0.1527777777777778,0.11033950617283952,3,0.0,8.278073748047868e-05,1.761189408298841e-05,0.004557180595659807,0.00610789827472118,True,,0.5256941632435969,0.3720118843144932,-6.617654438262825e-05,0.5833333333333334,False,True,NET_LCB
GLOBAL_QUALITY,exact-signal:0912e6dd0ebbf9190a8026d6,activation:6b4a436b15dbfa816d985909,behaviour-cluster:1f0b83bd31c9d94090f364d4,main,local_mcts_repair,5209,815,GLOBAL_TOP_K_CONTROL|epoch-candidate:a8dee4cb58ed6e6f1c2ac3a6,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,cross_asset_confirmation,MultiScaleRelation,market_decoupling,"{""direction"":-1,""economic_hypothesis"":""market_decoupling"",""field_a"":""cross_confirmation"",""field_b"":""cross_confirmation"",""interaction"":""none"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""cross_asset_confirmation"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":48}",True,exact-signal:12d656b662c74b479cc5a701,behaviour-cluster:03c947658909b98252e0db77,-0.13524954847165385,1.0,True,,-3.7713694904967495e-05,-0.00021916781935273031,0.5,0.08279974522955345,-3.199297514589177e-05,0.9930555555555556,8723,0.0001355467146975028,-0.006359858024184229,2.0419371760209025e-05,-2.1683362709328764e-05,-6.47497927471754e-05,-0.9868333844466806,-6.91262947060456e-05,0.5,0.7509603224325966,0.08420546893907559,4.2102734469537785e-05,0.15326899358355803,0.11041160363670134,2,0.0,5.6989565266966176e-05,-1.0078724955507593e-05,0.001469230920602319,0.0007919756955193181,True,,0.36158823105613364,-0.09636803459988137,-7.277099871613437e-05,0.3333333333333333,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:198e556244d39ed9ec4e3715,activation:e2fa70e324e7fef942376d43,behaviour-cluster:2165beab79ec0008573f55ef,main,local_mcts_random_control,5201,575,STRATIFIED_ADMISSION|epoch-candidate:ea150559c8067dbd8fd313e2,random_mutation_control,volatility_regime,Slope,volatility_mean_reversion,"{""direction"":1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""volatility"",""field_b"":""volatility"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Slope"",""secondary_primitive"":""Persistence"",""threshold"":-0.5,""window"":72}",True,exact-signal:bcf7a83091a7dcc65e408266,behaviour-cluster:8b2d87e824ebfb8244ba6f5f,-0.135339753587226,1.0,True,,-7.207819131669473e-05,-0.0001990841558681291,0.5833333333333334,0.06670423762346107,-6.332482419122637e-05,0.9830373406193078,8635,0.007263529220322504,0.0004787670209380141,1.377434028237838e-05,-1.068722996309224e-05,-6.0509408010918074e-05,-0.4204346648103812,-7.33051384205762e-05,0.25,0.6798152620735212,0.04892314049094125,2.4461570245470623e-05,0.1588061935257638,0.11200950177044935,3,0.0,6.741778080761538e-05,1.2894183969804176e-05,0.0005013825649579712,0.006755859413109817,True,,0.22031962854797105,-0.21769597979073949,-0.00011102003932244766,0.3333333333333333,False,True,NET_LCB
GLOBAL_QUALITY,exact-signal:01273ec57148ae2904626013,activation:e0f53b64d6994a006bef5e55,behaviour-cluster:5f76f8f01a43096aa2d39ccb,main,local_mcts_repair,5209,794,STRATIFIED_ADMISSION|epoch-candidate:47c3a618524fa7b2cb106d09,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,volatility_regime,MultiScaleRelation,volatility_mean_reversion,"{""direction"":-1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""liquidity"",""field_b"":""basis"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":0.0,""window"":72}",True,exact-signal:1a3a9f72d8507840714dc071,behaviour-cluster:d701dd4d64b85a5412bf3093,-0.1354529312274825,1.0,True,,-4.588073529880038e-05,-0.0002648142809961189,0.5833333333333334,0.04846941503582511,-4.5146118944325436e-05,0.9863387978142076,8664,0.007378828361672842,0.0005277814530755673,2.2160713029027902e-05,-7.466948321392629e-07,-5.035984486453144e-05,-0.029498668599704497,-3.4921533332541535e-05,0.5,0.7770238592316604,0.045814815722334326,2.290740786116716e-05,0.15405811493153987,0.11012161328800678,3,0.0,7.960522601060848e-05,1.8538355598313793e-05,0.0023174094613354706,0.007448830264504074,True,,0.5154088737645289,0.11626599175363544,-8.486026922484619e-05,0.5,False,True,NET_LCB
GLOBAL_QUALITY,exact-signal:2ba3578de3bd534dbc82e268,activation:d222f0851250d6b1179d5eba,behaviour-cluster:a5c1f1a62138d5144f9425cb,main,llm_typed_repair,5201,23,GLOBAL_TOP_K_CONTROL|epoch-candidate:d1678e9f8148f5dd526c110c,llm_typed_reduce_turnover:window=168,taker_imbalance,Transition,aggressive_flow_exhaustion,"{""direction"":-1,""economic_hypothesis"":""aggressive_flow_exhaustion"",""field_a"":""liquidity"",""field_b"":""liquidity"",""interaction"":""residual"",""long_window"":336,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""taker_imbalance"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Transition"",""secondary_primitive"":""Persistence"",""threshold"":1.0,""window"":168}",True,exact-signal:5109d522702bd9d8d37cf333,behaviour-cluster:42b6b3024fe12138120f9620,-0.13577729907805264,1.0,True,,-6.113402043671386e-05,-0.0002262210179022108,0.5833333333333334,0.031770186742586685,-5.730781530478706e-05,0.9870218579234973,8670,0.010142774874072164,0.0036260461625940727,4.099522134499966e-05,2.2221041181668325e-05,-2.605695721152351e-05,0.9021343503381821,-7.693482857549858e-05,0.5,0.5583140336168294,0.03754836032666266,1.8774180163331333e-05,0.15870209286828563,0.1127705286639914,3,0.0,0.00010281890555925028,3.6991384497626404e-05,0.0023029716565687018,0.009924516854074883,True,,0.6398315861654877,0.37759092917480686,-9.113444243617315e-05,0.5833333333333334,False,True,NET_LCB
GLOBAL_QUALITY,exact-signal:375a7e1373ee87b9dec0c3b5,activation:c49e0ce7555aca2019349bfc,behaviour-cluster:3d0fb2119548bda62d0658d3,main,local_mcts_repair,5209,639,GLOBAL_TOP_K_CONTROL|epoch-candidate:6af3a9d62e20d1f07bd9ff39,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,volatility_regime,Persistence,volatility_compression_breakout,"{""direction"":1,""economic_hypothesis"":""volatility_compression_breakout"",""field_a"":""liquidity"",""field_b"":""volatility"",""interaction"":""residual"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""PathShape"",""threshold"":1.0,""window"":48}",True,exact-signal:ca407b574852bf6f9ca7b64a,behaviour-cluster:97305ea41d967e65bf83ab0e,-0.13610932336354978,1.0,True,,-5.6476264227592476e-05,-0.0001737775726552838,0.5,0.07147712418300661,-5.572048507509527e-05,0.9916894353369763,8711,0.001819890575331631,-0.004494581602702543,1.6819287108672922e-05,-1.832784487005133e-05,-6.362915871086332e-05,-0.7929698478841453,-9.578664771158762e-05,0.5,0.5866200982381429,0.07029426395744852,3.5147131978724255e-05,0.1527777777777778,0.11033950617283952,3,0.0,6.0453460460820086e-05,-9.906050664828306e-06,0.000557147486458644,0.00216780796618869,True,,0.38930392493807453,-0.30653418721622666,-0.0001275159213413266,0.5,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:c2ed8d73d2ccfb6eadfb6177,activation:c62c90684f77541a70ef0225,behaviour-cluster:3f26959f98a269e6417fbf3e,main,llm_random_repair_control,5209,677,GLOBAL_TOP_K_CONTROL|epoch-candidate:9884bf4deb968b28644f8227,random_mutation_control,volatility_regime,MultiScaleRelation,volatility_mean_reversion,"{""direction"":-1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""volatility"",""field_b"":""asset_return"",""interaction"":""none"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:4185b998c56c6d0f5ed28ca2,behaviour-cluster:aca393241fbb26906ffa6de1,-0.13729500719602444,1.0,True,,-4.516172326049094e-05,-0.00023183438619788123,0.5833333333333334,0.0400717974778138,-5.015490993459933e-05,0.9582194899817851,8417,0.0060265049977842895,-0.0008457045409155269,2.4831468499638678e-05,5.341809268673034e-06,-4.644505047104071e-05,0.20217379889845047,-3.070964431364626e-05,0.5,0.7522412780479844,0.03897931846193127,1.9489659230965636e-05,0.16562873707314035,0.11017656389472741,2,0.0,8.71182713485598e-05,2.1324796472840766e-05,0.0010929953809986352,0.005317493313263832,True,,0.5362103922759272,0.042384995359516314,-0.00010484929559737142,0.4166666666666667,False,False,IC_LCB|NET_LCB
GLOBAL_QUALITY,exact-signal:757aed3fef0508a205e4758d,activation:9aebf08a30d1fd1524715894,behaviour-cluster:8170db664b346f3829e9783c,main,evolutionary_repair,5209,2956,GLOBAL_TOP_K_CONTROL|epoch-candidate:59ad487bcbf0fefb79b4a7b2,improve_net_lcb:interaction=residual,volatility_regime,MultiScaleRelation,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""taker"",""field_b"":""basis_abs"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:94a851efdeba0ff870b27408,behaviour-cluster:108caa2a48cdfcbf3dcb7901,-0.13772775231219897,1.0,True,,-4.690231181919355e-05,-0.0002653145220376829,0.5833333333333334,0.051913947324197636,-5.385823449398327e-05,0.9863387978142076,8664,0.005526259714771838,-0.0008774442452630172,2.835086814190376e-06,-2.21785371300972e-05,-6.376497265602452e-05,-1.0452911442215072,-6.45099016222494e-05,0.25,0.6454521699039967,0.050027247888575176,2.5013623944287586e-05,0.1534799567823911,0.10985270001369013,3,0.0,5.817338371265052e-05,-2.0156276929400447e-06,0.002296457142365152,0.005154812908232254,True,,0.13744411850942842,-0.3646731178748357,-0.00010659517648108614,0.25,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:df1c376800bdd66cb6356ede,activation:e197e9ec6731fcffce108e21,behaviour-cluster:0c89aae1902c9c6d1d8fc926,main,llm_typed_repair,5209,1629,GLOBAL_TOP_K_CONTROL|epoch-candidate:60a4386c97982e9b60b1458b,llm_typed_improve_net_lcb:interaction=none,temporal_state_path,EventWindow,state_transition,"{""direction"":-1,""economic_hypothesis"":""state_transition"",""field_a"":""volatility_burst"",""field_b"":""basis"",""interaction"":""none"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""temporal_state_path"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""EventWindow"",""secondary_primitive"":""Persistence"",""threshold"":1.0,""window"":72}",True,exact-signal:8975bbfb72fa6c21c218e450,behaviour-cluster:3ff54d29e169aad86f8aab44,-0.1382054745011461,1.0,True,,-3.689956593330447e-05,-0.00029928080480299044,0.5833333333333334,0.04431404823623315,-3.920876548997476e-05,0.9627732240437158,8457,0.002188311299005436,-0.004567370504871817,7.5780799467634615e-06,-1.1953553692670915e-05,-5.978502614589216e-05,-0.4898232071059137,-7.424698206035553e-05,0.25,0.704168848067193,0.039063267278868746,1.953163363943437e-05,0.161897751986891,0.1077009950260042,2,0.0,6.980302867577236e-05,6.019944094829452e-06,0.0017860495673630453,0.0024238108137481654,True,,0.18681497800080737,0.1264958820514021,-9.788163056865393e-05,0.5833333333333334,False,False,IC_LCB|NET_LCB
GLOBAL_QUALITY,exact-signal:f7e93b077592a64fe849e2a9,activation:73f5413c783c8f75ec50d3bb,behaviour-cluster:c9fe9ad4c287d93d1d2b5d8d,main,local_mcts_random_control,5201,482,GLOBAL_TOP_K_CONTROL|epoch-candidate:a5e031146ce0b25b3bceb20e,random_mutation_control,session_time,Persistence,session_cross_section,"{""direction"":1,""economic_hypothesis"":""session_cross_section"",""field_a"":""asset_return"",""field_b"":""basis"",""interaction"":""product"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""session_time"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""Persistence"",""threshold"":1.0,""window"":48}",True,exact-signal:08a08f545a57d93cbfb7aec3,behaviour-cluster:dc49dc234063bcc50f5e2af9,-0.1393131420221138,1.0,True,,-9.044040680089505e-05,-0.0001881175370114316,0.6666666666666666,0.10779905188157618,-8.088456898685707e-05,0.9916894353369763,8711,0.0013778780347332186,-0.005239741524952162,2.6204654816421106e-05,-2.9194838555328554e-05,-7.496425469308204e-05,-1.2502209640652104,-8.200290233553265e-05,0.25,0.6830821757662728,0.11079898674349933,5.5399493371749673e-05,0.1555075254113262,0.11008618742196973,3,0.0,5.001799669171463e-05,-2.4683255482261263e-05,0.0027841688887847247,0.0010072081416664283,True,,0.07379573267423406,-0.38389867412578393,-7.940904530610244e-05,0.25,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:6785db258af8fbb4291fa8b0,activation:cddc2bb833e6a069cbe9ddb1,behaviour-cluster:a835a9179cf2ca729f0829d4,main,llm_typed_repair,5209,226,GLOBAL_TOP_K_CONTROL|epoch-candidate:74839d6f9e1d6f2c65843580,llm_typed_improve_net_lcb:interaction=residual,volatility_regime,Persistence,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""volatility_burst"",""field_b"":""asset_return"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""PathShape"",""threshold"":0.0,""window"":72}",True,exact-signal:83e27bb62d5d1371a382478e,behaviour-cluster:e9f312ec7c8f134ed1fed420,-0.13993692372893426,1.0,True,,-4.5407021158013385e-05,-0.00032673223553855187,0.6666666666666666,0.039755106405732064,-5.1704658436002246e-05,0.9849726775956285,8652,0.006543299868523966,-5.262205147706176e-05,2.424580326281129e-05,5.910286747683105e-06,-4.0552444887069276e-05,0.24932158781629551,-3.0005559393397965e-05,0.5,0.773990234210191,0.036671033030256386,1.8335516515128187e-05,0.1527777777777778,0.11033950617283952,3,0.0,8.68074238920685e-05,2.3010906398909513e-05,0.0041766988763217655,0.006284961890638139,True,,0.5458990253231181,0.40602570109891956,-6.196275741026706e-05,0.5833333333333334,False,False,IC_LCB|NET_LCB
GLOBAL_QUALITY,exact-signal:d6b7232d335eb26fa34ae145,activation:e0b65dfaff3d27da3fb563ac,behaviour-cluster:f3b1b3ca471509dea10d5bc7,main,evolutionary_repair,5209,217,GLOBAL_TOP_K_CONTROL|epoch-candidate:59ad487bcbf0fefb79b4a7b2,improve_net_lcb:interaction=residual,volatility_regime,Transition,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""liquidity"",""field_b"":""basis_abs"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Transition"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:6b5b75694357ab6541f03d7a,behaviour-cluster:da22c242aaea8b388040203a,-0.14220765433145705,1.0,True,,-4.1265915644186664e-05,-0.0002713471392366292,0.5833333333333334,0.052959927530779924,-4.967816553159465e-05,0.9833788706739527,8638,-0.014972701827460501,-0.021587541926013414,-2.2957482649042624e-06,-3.095483218464765e-05,-7.89954499892882e-05,-1.262920292337472,-7.388108314804758e-05,0.25,0.7095870022933473,0.05731816783948679,2.8659083919743402e-05,0.15659933123691938,0.11120851730589286,3,0.0,4.796004507658658e-05,-2.806578444990233e-05,0.0014790364034039567,0.015388797479070716,True,,0.00642611022032247,-3.1556231083287822,-0.0001230574952670174,0.16666666666666666,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:a93470342878fac860729ca8,activation:45309149856199a45c9810df,behaviour-cluster:fcf52548220d1d5d12dc823e,main,evolutionary_random_control,5209,3270,GLOBAL_TOP_K_CONTROL|epoch-candidate:13a7b50a7db52a9d0a6c8143,random_mutation_control,orthogonal_exile,EventWindow,orthogonal_volatility,"{""direction"":-1,""economic_hypothesis"":""orthogonal_volatility"",""field_a"":""liquidity"",""field_b"":""relative_market_return"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""orthogonal_exile"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""EventWindow"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:166a4000b5c7e1f0d9b77f64,behaviour-cluster:47dac70b8e5727bf2e7f91a9,-0.14371848191387576,1.0,True,,-5.6449506445359006e-05,-0.00017533915426873076,0.5,0.05138913405891444,-5.557448123661602e-05,0.9904371584699454,8700,-0.0014116521333934955,-0.008034720136372003,7.742438205862941e-06,-1.7971709637366933e-05,-6.367091257052847e-05,-0.7707913623954821,-5.090713411839279e-05,0.25,0.7405811374550212,0.05142829568645977,2.5714147843229875e-05,0.15640492430960667,0.10921523012128949,3,0.0,6.0810734467241754e-05,-1.4933347366000534e-05,0.0019259150077143448,0.0014765594238782583,True,,0.12327722106464026,-0.19395447768099866,-9.753544060032125e-05,0.4166666666666667,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:6ce2f87c00f6e2949181206d,activation:45e6237cad092bafec185826,behaviour-cluster:22dcfef19d7ad3ff1726d617,main,evolutionary_repair,5201,2035,STRATIFIED_ADMISSION|epoch-candidate:35d44d1fc47deacd647c7528,improve_net_lcb:interaction=residual,volatility_regime,MultiScaleRelation,volatility_mean_reversion,"{""direction"":-1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""taker"",""field_b"":""volatility_burst"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:147e16847f73953a1ba3a055,behaviour-cluster:3bc4c08cc6e0d9b51f6498d3,-0.14835816814371694,1.0,True,,-5.366748551296451e-05,-0.00022870545454923544,0.5833333333333334,0.0485319469931109,-5.802917541309877e-05,0.9836065573770492,8640,0.0004865342570250283,-0.0059682411718133856,-2.64144754987375e-05,-5.052473152853788e-05,-9.275308067412734e-05,-2.3450709250914983,-8.503267554411515e-05,0.25,0.7581825356487185,0.04822051205960076,2.4110256029800376e-05,0.1546479255809643,0.1094265688425858,3,0.0,3.097677135213252e-05,-3.1029677812714075e-05,0.002873307682885475,0.00038459673044204703,True,,-0.041820760612097524,-3.232345792833248,-0.00012374157997662664,0.16666666666666666,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:8b2334ea39ec10f26137a4b9,activation:5f38eb64891e91a89da604a4,behaviour-cluster:a92093198925317e9dc96192,main,typed_random_fresh,5201,1290,,FRESH,taker_imbalance,Duration,aggressive_flow_continuation,"{""direction"":1,""economic_hypothesis"":""aggressive_flow_continuation"",""field_a"":""taker"",""field_b"":""asset_return"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""taker_imbalance"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Duration"",""secondary_primitive"":""PathShape"",""threshold"":0.0,""window"":72}",True,exact-signal:de1cfbe96bd30353334ca9a0,behaviour-cluster:b25b06283f6ccc5543916c5e,-0.1524987646444832,1.0,True,,-6.608255626268959e-05,-0.00020496362884015948,0.5833333333333334,0.10905934343434354,-6.311261760945012e-05,0.9902094717668488,8698,-0.0012253001711227769,-0.007696464458983559,3.229455869002965e-06,-5.4229474664197554e-05,-9.880538518090274e-05,-2.3844666123419787,-7.58571159238607e-05,0.0,0.7940747731384407,0.11491786106640105,5.745893053320053e-05,0.1527777777777778,0.11033950617283952,3,0.0,2.4669576926653295e-05,-4.89534230608827e-05,0.004811506932991742,0.002331585778319414,True,,-0.3239318351843348,-0.6972454108971697,-0.00014719935286351086,0.3333333333333333,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
GLOBAL_QUALITY,exact-signal:7a757a40838097295e0514f0,activation:a7709a96823e1e605cac9d1b,behaviour-cluster:8b7e02cbefd3f1d8116a07cc,main,local_mcts_repair,5201,1102,GLOBAL_TOP_K_CONTROL|epoch-candidate:d1678e9f8148f5dd526c110c,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,taker_imbalance,Persistence,aggressive_flow_exhaustion,"{""direction"":-1,""economic_hypothesis"":""aggressive_flow_exhaustion"",""field_a"":""liquidity"",""field_b"":""liquidity"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""taker_imbalance"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""Persistence"",""threshold"":1.0,""window"":72}",True,exact-signal:3f5056c66989199a073ab354,behaviour-cluster:d021f5fb7673a8661e1ae2b2,-0.15414764457702188,1.0,True,,-6.954916739434426e-05,-0.00027495896817222247,0.6666666666666666,0.08310727431826967,-6.364894083085208e-05,0.9889571948998178,8687,-0.006015913189860876,-0.012889547430766049,3.0470828779339015e-07,-4.121449345428418e-05,-9.16733313771639e-05,-1.6009169155631395,-8.716073069034952e-05,0.0,0.77884603394159,0.08303840348415516,4.151920174207758e-05,0.1544020871359506,0.11107607093721387,3,0.0,3.6993499293091196e-05,-4.660331156880151e-05,0.006177901226747425,0.006586670843156659,True,,-0.2624051130223874,-0.5807327375265966,-0.0001049191290875077,0.25,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT
