level,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard,source_blueprint_id,source_expression,repair_rule,dense_funding_fields_required,raw_funding_rate_present
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_12h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(ZScore(Mean(trade_return_1h,12))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_15791e3e514c45dd,a7ff24r_39655f0d6f1407a9,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_4h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(ZScore(Mean(trade_return_1h,4))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_b558e9bd4092a17d,a7ff24r_414b19dcb11d1a45,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_2h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(ZScore(Mean(trade_return_1h,2))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_1d1af550573ca242,a7ff24r_48592ee84d34f75a,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_1h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(ZScore(Mean(trade_return_1h,1))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_5d1d3014c88888ce,a7ff24r_4991e07d91317dce,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_4h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(ZScore(Mean(trade_return_1h,4))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_1d78e256eadd673e,a7ff24r_550f71b539c8873d,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_8h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(ZScore(Mean(trade_return_1h,8))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_2cfc3877c0cf0a0f,a7ff24r_9118df49de115d00,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_1h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(trade_return_1h,1))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_46f95054b4ca08a2,a7ff24r_933561838d1e5202,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_4h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(trade_return_1h,4))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_406577243c799e17,a7ff24r_9566e040b1636683,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_2h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(ZScore(Mean(trade_return_1h,2))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_1cbb25a22e857501,a7ff24r_9ca4c6b1b7c266f1,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_12h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(ZScore(Mean(trade_return_1h,12))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_e9945062c7e02a3e,a7ff24r_9f112674a448d050,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_12h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(ZScore(Mean(trade_return_1h,12))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_a8d0cc57a45cda5e,a7ff24r_a3f04d26a34a2016,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_4h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(trade_return_1h,4))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_77139a5b450516af,a7ff24r_a656f108dc863f4b,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_2h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(ZScore(Mean(trade_return_1h,2))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_9b32e42c0990356b,a7ff24r_c39212191b5f862d,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_12h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(trade_return_1h,12))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_fcc0c4f06fc2605e,a7ff24r_d711492b91a4e074,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_1h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(trade_return_1h,1))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_9453ae05e78b1e0b,a7ff24r_df77325b3b7d9086,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_12h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(trade_return_1h,12))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_35e290942cffff74,a7ff24r_e079842c70541c1e,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_8h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(ZScore(Mean(trade_return_1h,8))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_a308db0cdac85415,a7ff24r_e24ae0c85ce553fa,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_4h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(ZScore(Mean(trade_return_1h,4))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_b38dbe6f1feac550,a7ff24r_eb1ec3e1d2e42ed7,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_8h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(trade_return_1h,8))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_4f1990f6f50b6302,a7ff24r_f4098ccc18861bee,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_8h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(ZScore(Mean(trade_return_1h,8))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_99b246e7e105469a,a7ff24r_f58a1f54c41a79ad,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_2h,spread_rank,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(trade_return_1h,2))))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f4061a64df347a31,prod_4adfa15066bb8eeb,a7ff24r_fb5845d80a75f209,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,delta_8h,level,sub,"Sub(Delta(mark_index_basis_bps,8),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_f25881a4a43474cc,a7ff24r_072721eac2a0cfd3,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,delta_4h,level,sub,"Sub(Delta(mark_index_basis_bps,4),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_d690db9adbb51f19,a7ff24r_106659470940e2eb,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,mean_4h,level,sub,"Sub(Mean(premium_close_bps,4),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_8ee2f44b48217ced,a7ff24r_1475528db1f34057,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,mean_4h,level,sub,"Sub(Mean(mark_index_basis_bps,4),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_ffa68b136f5b2a47,a7ff24r_17106d673d675049,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,mean_2h,level,sub,"Sub(Mean(premium_close_bps,2),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_79a2202baf873be5,a7ff24r_1ab14c82ed96f83f,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,delta_1h,level,sub,"Sub(Delta(mark_index_basis_bps,1),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_e4ff884e654d3807,a7ff24r_20b072602eeb21eb,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,mean_2h,level,sub,"Sub(Mean(mark_index_basis_bps,2),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_1e97aced32f35104,a7ff24r_2a3cac1598bdf55e,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,delta_12h,level,sub,"Sub(Delta(premium_close_bps,12),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_b1ec89a4d73284bc,a7ff24r_459673618ff9012b,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,mean_12h,level,sub,"Sub(Mean(premium_close_bps,12),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_cc1f321217879399,a7ff24r_4712bfabf625c81a,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,delta_2h,level,sub,"Sub(Delta(mark_index_basis_bps,2),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_f668a3e4d50a2b87,a7ff24r_503edc81504e964a,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,delta_4h,level,sub,"Sub(Delta(premium_close_bps,4),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_3e9190db4f79c3c2,a7ff24r_5b64bd43e2dd09cb,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,delta_2h,level,sub,"Sub(Delta(premium_close_bps,2),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_311c5e287ff25d33,a7ff24r_7f35619193e2d6d9,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,mean_12h,level,sub,"Sub(Mean(mark_index_basis_bps,12),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_e8795600e59b1b66,a7ff24r_81b6340f69bdfbed,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,mean_1h,level,sub,"Sub(Mean(premium_close_bps,1),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_6093c6f4d6cf254b,a7ff24r_8fc50ec4fb76dedf,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,mean_8h,level,sub,"Sub(Mean(premium_close_bps,8),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_cdc5613e02b1c143,a7ff24r_91b2ec48ac980cd7,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,mean_1h,level,sub,"Sub(Mean(mark_index_basis_bps,1),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_58dfb40ec797f0e7,a7ff24r_981d3b4395e0d3cb,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,mean_8h,level,sub,"Sub(Mean(mark_index_basis_bps,8),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_09b1322f4c4d4f3b,a7ff24r_d07a7de8d65856a5,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,delta_12h,level,sub,"Sub(Delta(mark_index_basis_bps,12),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_abe74a2f1d3abdc6,a7ff24r_d629e7fa3c03d92b,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,delta_8h,level,sub,"Sub(Delta(premium_close_bps,8),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_22dca7c512ac0f22,a7ff24r_f4edfd419e8079ef,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,delta_1h,level,sub,"Sub(Delta(premium_close_bps,1),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_3f6933bbdb5d6adb,a7ff24r_f80027326f239876,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,level,sub,"Sub(premium_close_bps,trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_337820bc5afcf6cc,prod_81ecf6baf5928281,a7ff24r_35f560b5d57f3cbb,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,level,sub,"Sub(mark_index_basis_bps,trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_337820bc5afcf6cc,prod_48d68f784eee1176,a7ff24r_f1c9fc25c4df8086,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,level,sub,"Sub(ZScore(Mean(mark_index_basis_bps,1)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_ba8472094bc15fd5,a7ff24r_07eda3fbf195fd77,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,zmean_8h,level,sub,"Sub(ZScore(Mean(premium_close_bps,8)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_913ce01e996c3ef1,a7ff24r_1f967b5bb41f152a,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,sub,"Sub(ZScore(Mean(mark_index_basis_bps,12)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_86f22decfa7f17ed,a7ff24r_26fb54aac4cf8498,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,level,sub,"Sub(ZScore(Mean(mark_index_basis_bps,2)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_ea0a5a1935c78f5e,a7ff24r_340a703cc75cfd6d,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,level,sub,"Sub(ZScore(Mean(mark_index_basis_bps,8)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_94fe9558c47d1ced,a7ff24r_5537ac9bb2bc33fa,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,zmean_4h,level,sub,"Sub(ZScore(Mean(premium_close_bps,4)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_66427e320b8d9d3f,a7ff24r_8ffdc9ad798be360,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,zmean_12h,level,sub,"Sub(ZScore(Mean(premium_close_bps,12)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_9da061a4f729c7d6,a7ff24r_97577c0044d5463f,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,level,sub,"Sub(ZScore(Mean(mark_index_basis_bps,4)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_d7d85f6bd480e716,a7ff24r_9b8b7f8fecadb192,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,zmean_2h,level,sub,"Sub(ZScore(Mean(premium_close_bps,2)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_62fdb312f061e85a,a7ff24r_c4da544716124034,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,zmean_1h,level,sub,"Sub(ZScore(Mean(premium_close_bps,1)),trade_return_1h)",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_303819e7f9928380,a7ff24r_d03f75467ba5b473,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,delta_8h,sub,"Sub(premium_close_bps,Delta(trade_return_1h,8))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_c63b861909c8223d,a7ff24r_08cf2bb7a168aeea,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,delta_4h,sub,"Sub(premium_close_bps,Delta(trade_return_1h,4))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_86451502d29dfaa3,a7ff24r_10d02ea79ffaaec1,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,delta_12h,sub,"Sub(premium_close_bps,Delta(trade_return_1h,12))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_31cd727a6cea280f,a7ff24r_15702bacd3a21aba,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,delta_4h,sub,"Sub(mark_index_basis_bps,Delta(trade_return_1h,4))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_4f7e2897552f3c82,a7ff24r_158a51cba747edb0,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,mean_4h,sub,"Sub(premium_close_bps,Mean(trade_return_1h,4))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_90857fd5db3fe7e4,a7ff24r_1d6584279e450993,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,delta_8h,sub,"Sub(mark_index_basis_bps,Delta(trade_return_1h,8))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_018dd772eb41a30e,a7ff24r_23b57e922fe16e19,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,mean_12h,sub,"Sub(mark_index_basis_bps,Mean(trade_return_1h,12))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_e2c846cd9dda4ab0,a7ff24r_28ad710f94ed7607,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,delta_2h,sub,"Sub(premium_close_bps,Delta(trade_return_1h,2))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_b37eb18ac0021300,a7ff24r_2c1f1cbb08944379,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,mean_8h,sub,"Sub(mark_index_basis_bps,Mean(trade_return_1h,8))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_34fe1a3804473b69,a7ff24r_3150667d0a336319,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,mean_2h,sub,"Sub(premium_close_bps,Mean(trade_return_1h,2))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_8acceb0b434c4b84,a7ff24r_430345df00693778,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,mean_1h,sub,"Sub(premium_close_bps,Mean(trade_return_1h,1))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_a1e69050732947ec,a7ff24r_6317d725db33e558,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,delta_1h,sub,"Sub(mark_index_basis_bps,Delta(trade_return_1h,1))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_f688c6adca7b4930,a7ff24r_65ba3dbaef3e69e3,shard_04,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,mean_2h,sub,"Sub(mark_index_basis_bps,Mean(trade_return_1h,2))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_9af9b97e50584121,a7ff24r_82f9cbcbe2bc7d31,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,delta_1h,sub,"Sub(premium_close_bps,Delta(trade_return_1h,1))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_cbecbff70ccd24f3,a7ff24r_850c7fc100344f04,shard_04,,,,,
L2_typed_two_field_interaction,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,mean_12h,sub,"Sub(premium_close_bps,Mean(trade_return_1h,12))",basis_premium_like|price_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_3f896a55dc6d0265,a7ff24r_8c195b674d482b08,shard_04,,,,,
