level,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard,source_blueprint_id,source_expression,repair_rule,dense_funding_fields_required,raw_funding_rate_present
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,level,mul,"Mul(Mean(mark_index_basis_bps,2),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_ab69f38685c2f764,a7ff24r_54ec30e5ce4353ba,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,level,mul,"Mul(Mean(mark_index_basis_bps,1),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_6384b2b7e67207b7,a7ff24r_6b29e664c1bd0c20,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,level,mul,"Mul(Mean(mark_index_basis_bps,12),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_5d87dfb0a9d94198,a7ff24r_70844c64a1855f7e,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,level,mul,"Mul(Mean(mark_index_basis_bps,4),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_a96996e9e0742f02,a7ff24r_73ab58f0e33415cc,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_8h,level,mul,"Mul(Mean(mark_index_basis_bps,8),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_64d812b0eecec1ef,a7ff24r_a7f6507488c8679a,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_2h,level,mul,"Mul(Delta(mark_index_basis_bps,2),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_c03d24e00c01bff0,a7ff24r_ce09654946e809e8,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,level,mul,"Mul(Delta(mark_index_basis_bps,4),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_d1843865ce32dfad,a7ff24r_f5661f59779baae3,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,level,mul,"Mul(Delta(mark_index_basis_bps,8),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_0994b3a36a4d53ba,prod_7cba69198509dbdc,a7ff24r_f695d065dec8c1ad,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,level,mul,"Mul(mark_index_basis_bps,premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_337820bc5afcf6cc,prod_9ccf4d911d864d56,a7ff24r_038ab74762617034,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,level,mul,"Mul(ZScore(Mean(mark_index_basis_bps,4)),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_67cf7f6ccdc35b54,a7ff24r_0ae0838d44e5ced7,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,mul,"Mul(ZScore(Mean(mark_index_basis_bps,12)),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_c8e675c35344c3fd,a7ff24r_439fc3b2a7da1540,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,level,mul,"Mul(ZScore(Mean(mark_index_basis_bps,8)),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_3e62ff7950e6466d,a7ff24r_55922c6f5413e5e9,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,level,mul,"Mul(ZScore(Mean(mark_index_basis_bps,2)),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_2d2a5c8e20205c8b,a7ff24r_6fe4fb1cbcbf596c,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,level,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),premium_close_bps)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_97ea9710bb50e137,prod_c693bd7e1f712d54,a7ff24r_e9935605b6c5eeb4,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_2h,mul,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,2)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_a9125126ab06b10d,a7ff24r_04c6be3326e1dbcd,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_1h,mul,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,1)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_bfc4472639d2207a,a7ff24r_20a079fcfdf25411,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_8h,mul,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_3868708d36b232a9,a7ff24r_23dbbce9866b4b2b,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_12h,mul,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,12)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_b228470f83b22e2a,a7ff24r_83c39e0278e793ac,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_4h,mul,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,4)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_23d44f7cb0e733c4,a7ff24r_aea0496ef98b6808,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_2h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,2))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_8f496ba46568a716,a7ff24r_153150ce9f2b7614,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_8h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,8))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_45d543eb98387aed,a7ff24r_32f3ba668bc38d03,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_8h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,8))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_dc2e2a63e525f6c8,a7ff24r_45d7b4c784664282,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_1h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,1))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_f96cb41d08153159,a7ff24r_565844b4b03d0c4e,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_12h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,12))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_29e800a68d2ca230,a7ff24r_5a5b2d36ce1bfa55,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_4h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,4))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_7d7d81635bcd9fc5,a7ff24r_66c8dc3dfd71fb92,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_12h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,12))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_d85d419410133aba,a7ff24r_b49a82ab946f4f0c,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_4h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,4))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_151f33ce2e8ef42a,a7ff24r_c07a5893014d3870,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_2h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,2))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_69a849eaeec55e24,a7ff24r_c52d5fddec1c7cad,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,delta_1h,mul,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,1))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_eaa129218e1e1a2f,prod_0427c48f18462191,a7ff24r_cf7da82540f43dfe,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_4h,mul,"Mul(mark_index_basis_bps,Mean(premium_close_bps,4))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_72b341d01ad84652,a7ff24r_05a1173de9489316,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_8h,mul,"Mul(mark_index_basis_bps,Mean(premium_close_bps,8))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_cd075871ebb6b02e,a7ff24r_425d86b74107cad4,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_2h,mul,"Mul(mark_index_basis_bps,Delta(premium_close_bps,2))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_6a5cc0ec58118685,a7ff24r_521e3200f879e3a6,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_12h,mul,"Mul(mark_index_basis_bps,Mean(premium_close_bps,12))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_1c97129c31dac1b3,a7ff24r_52c515213fcc693a,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_12h,mul,"Mul(mark_index_basis_bps,Delta(premium_close_bps,12))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_8ad921e575f667c3,a7ff24r_765592390d9684ae,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_2h,mul,"Mul(mark_index_basis_bps,Mean(premium_close_bps,2))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_558b2d34c31d89f0,a7ff24r_8d906801b8dec4c0,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_1h,mul,"Mul(mark_index_basis_bps,Delta(premium_close_bps,1))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_18a00c7e93ba97e2,a7ff24r_b2f18f309484feb5,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_8h,mul,"Mul(mark_index_basis_bps,Delta(premium_close_bps,8))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_a68b41af26fc0e8f,a7ff24r_b8a266498097ead6,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_4h,mul,"Mul(mark_index_basis_bps,Delta(premium_close_bps,4))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_dd1c42f787badad1,a7ff24r_cfef64e5c0ad5012,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_1h,mul,"Mul(mark_index_basis_bps,Mean(premium_close_bps,1))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_f8484b844efd270f,prod_ad633bcf0b7f1288,a7ff24r_f8a55dc66c32c35b,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_2h,level,safe_div_abs,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_f76e81ff982d0c62,a7ff24r_0976d19eda31e7f3,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,level,safe_div_abs,"SafeDiv(Delta(mark_index_basis_bps,8),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_a69e459f6162b766,a7ff24r_0ba14c1c756fb529,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,level,safe_div_abs,"SafeDiv(Mean(mark_index_basis_bps,1),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_6265c66b4978d2ee,a7ff24r_298895bc6f870b0f,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,level,safe_div_abs,"SafeDiv(Delta(mark_index_basis_bps,1),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_b8468e58ad10b7b6,a7ff24r_596e8f66dbea15c3,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,level,safe_div_abs,"SafeDiv(Mean(mark_index_basis_bps,2),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_f020eb33c7cb8ecd,a7ff24r_5c58f62af64d6afe,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,level,safe_div_abs,"SafeDiv(Mean(mark_index_basis_bps,12),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_09f89f07f418c97d,a7ff24r_7c2d44b0fb482ce4,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_8h,level,safe_div_abs,"SafeDiv(Mean(mark_index_basis_bps,8),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_b50f0744657a7110,a7ff24r_8d5909d227d38ecd,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,level,safe_div_abs,"SafeDiv(Delta(mark_index_basis_bps,4),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_df190933ad77ae7d,a7ff24r_9ce694a986eba07d,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,level,safe_div_abs,"SafeDiv(Mean(mark_index_basis_bps,4),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_34cef2d831848e80,a7ff24r_ea380c66d93424b9,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_12h,level,safe_div_abs,"SafeDiv(Delta(mark_index_basis_bps,12),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_136259b72205469f,prod_1174d8bce0dd621d,a7ff24r_fa7d095ebf6731b9,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,level,safe_div_abs,"SafeDiv(ZScore(Mean(mark_index_basis_bps,4)),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_51c2bb588b20fa9e,prod_26155c0de9f40b78,a7ff24r_45d4e527608b6e82,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,level,safe_div_abs,"SafeDiv(ZScore(Mean(mark_index_basis_bps,1)),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_51c2bb588b20fa9e,prod_d1c586dfd9f75c6f,a7ff24r_52be692a8fb8d5ea,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,level,safe_div_abs,"SafeDiv(ZScore(Mean(mark_index_basis_bps,2)),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_51c2bb588b20fa9e,prod_09f3c0ea57f8c307,a7ff24r_534b37552ae69ab2,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,safe_div_abs,"SafeDiv(ZScore(Mean(mark_index_basis_bps,12)),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_51c2bb588b20fa9e,prod_7db536afbda4acaf,a7ff24r_b7211e764096df1e,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,level,safe_div_abs,"SafeDiv(ZScore(Mean(mark_index_basis_bps,8)),Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_51c2bb588b20fa9e,prod_e31e27ca1ca258aa,a7ff24r_e4f189221a276371,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_1h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,1)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_9ebbe71dd5a5e876,a7ff24r_076aa62d106129ed,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_1h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Delta(premium_close_bps,1)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_fb5e11b2d7d85683,a7ff24r_245bcd7f2daa1c4b,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_2h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Delta(premium_close_bps,2)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_cf21f183b18d041c,a7ff24r_47cf50f6b2d3274d,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_8h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Delta(premium_close_bps,8)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_19fb403e8af8c2ae,a7ff24r_4d5b01aa819013af,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_4h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,4)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_e3460b35260ed0ee,a7ff24r_4df75107da3300e3,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_4h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Delta(premium_close_bps,4)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_61fc8fee6240162c,a7ff24r_991da4c8efd5befa,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_2h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,2)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_0e1caa85a6819728,a7ff24r_aa5fdbf1f4c95024,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_12h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Delta(premium_close_bps,12)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_6c0ffb47196f974d,a7ff24r_c708250849326dd2,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_8h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,8)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_0e0e1dc10c213ede,a7ff24r_d70af2f579897943,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_12h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,12)))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_a2f58ee62d9e7ad2,prod_76239189403619d9,a7ff24r_dc38a42dcaa20842,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_2h,safe_div_abs,"SafeDiv(ZScore(Mean(mark_index_basis_bps,1)),Abs(ZScore(Mean(premium_close_bps,2))))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_af8c1327eb17d836,prod_a887e9777a75def9,a7ff24r_aecbde8439b14b81,shard_00,,,,,
