candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0321_0757,C0321,757,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(ZScore(Decay(ret_6,48)),ZScore(TSMean(quote_volume_mean_24,10))))))),-4.0,4.0),-3.0,3.0),20)",968d0db60d3f56bd,24,generated_candidate,original,0.28340000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0756,C0321,756,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ZScore(Decay(ret_6,3)),Rank(TSMean(ret_6,10))))))),-4.0,4.0),-3.0,3.0),8)",8359bfed184b3538,12,generated_candidate,original,0.28240000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0096,C0321,96,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Mul(Neg(Rank(TSMean(quote_volume_mean_12,4))),ZScore(Decay(quote_volume_mean_12,16)))))),-4.0,4.0),-3.0,3.0),3)",1b3a25496cffd9ea,12,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0387,C0321,387,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Clip(ZScore(Decay(ret_6,48)),-4.0,4.0)))),-4.0,4.0),-3.0,3.0),96)",13addd647e6a6b49,24,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0484,C0321,484,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(SafeDiv(Sub(ZScore(Decay(quote_volume_mean_24,60)),Rank(TSMean(quote_volume_mean_24,36))),Clip(Abs(TSRank(ret_6,72)),0.05,2.25))))),-4.0,4.0),-3.0,3.0),20)",3c97ae4ac1594096,72,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0775,C0321,775,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_12,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(SafeDiv(ZScore(Decay(ret_12,3)),Clip(Abs(ZScore(TSStd(quote_volume_mean_24,10))),0.05,6.0))))),-4.0,4.0),-3.0,3.0),48)",f1e8b5e0ad220eaa,6,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0949,C0321,949,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(RegimeMaskNonMay(F5_funding_neutral,Add(ZScore(Decay(ret_6,48)),ZScore(TSMean(quote_volume_mean_24,60))))))),-4.0,4.0),-3.0,3.0),48)",3d6cb419ee086c54,72,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0969,C0321,969,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;ret_12,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(Delta(ZScore(Decay(quote_volume_mean_12,96)),72))))),-4.0,4.0),-3.0,3.0),48)",60f35fea00db2a61,72,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_1066,C0321,1066,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(SmoothInteraction(ZScore(Decay(ret_6,4)),TSStd(ret_6,12)))))),-4.0,4.0),-3.0,3.0),30)",6133c38eda9f9b01,12,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_1357,C0321,1357,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_12,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Mul(ZScore(TSMean(quote_volume_mean_24,8)),ZScore(Decay(quote_volume_mean_24,48)))))),-4.0,4.0),-3.0,3.0),20)",79a0c84c604637e5,24,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_1454,C0321,1454,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;ret_12,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Mul(SafeDiv(ZScore(TSMean(ret_12,24)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,48))),0.05,3.0)),ZScore(Decay(ret_12,36)))))),-4.0,4.0),-3.0,3.0),20)",07f18dd2bbe2dba5,72,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_1745,C0321,1745,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_12,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(SmoothInteraction(ZScore(Decay(ret_12,3)),TSMean(quote_volume_mean_24,10))))),-4.0,4.0),-3.0,3.0),8)",8c172ef36c98493a,6,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_1842,C0321,1842,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(CrossSymbolRank(Add(ZScore(Decay(quote_volume_mean_24,16)),TSMean(quote_volume_mean_24,24))))),-4.0,4.0),-3.0,3.0),12)",29046a29961ded69,24,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0289,C0321,289,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;ret_12,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Add(Abs(ZScore(TSStd(quote_volume_mean_12,72))),ZScore(Decay(quote_volume_mean_12,96)))))),-4.0,4.0),-3.0,3.0),48)",82baf35c4a5b2a35,72,generated_candidate,original,0.28040000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0386,C0321,386,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;ret_6,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(ZScore(Decay(ZScore(Decay(ret_6,6)),16))))),-4.0,4.0),-3.0,3.0),36)",360a081d94c88a18,12,generated_candidate,original,0.28040000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0677,C0321,677,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_24;ret_12,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(RollingMax(Sub(ZScore(Decay(quote_volume_mean_24,48)),ZScore(TSMean(quote_volume_mean_24,8))),10)))),-4.0,4.0),-3.0,3.0),20)",67f2160b3a6e72e9,24,generated_candidate,original,0.28040000000000004,False,False,selected_for_strict_replay
a7o_l1_C0321_0774,C0321,774,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,quote_volume_mean_12;ret_12,liquidity;price,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Mul(ZScore(Decay(ret_12,36)),Rank(TSStd(ret_12,24)))))),-4.0,4.0),-3.0,3.0),24)",06799949528fcd17,72,generated_candidate,original,0.28040000000000004,False,False,selected_for_strict_replay
a7o_l1_C0322_0969,C0322,969,H01_cross_symbol_relative_strength,P8_regime_state,ZScore,mixed_6_24,cross_symbol_zscore,none,lag_stable,F4_basis_dislocation,quote_volume_mean_24;realized_vol_24,liquidity;volatility,"CrossSymbolRank(Decay(cross_symbol_zscore(Rank(Delta(ZScore(Decay(quote_volume_mean_24,96)),72))),36))",3abead923fe170c4,72,generated_candidate,original,0.2912,False,False,selected_for_strict_replay
a7o_l1_C0322_0192,C0322,192,H01_cross_symbol_relative_strength,P8_regime_state,ZScore,mixed_6_24,cross_symbol_zscore,none,lag_stable,F4_basis_dislocation,quote_volume_mean_24;realized_vol_24,liquidity;volatility,"CrossSymbolRank(Decay(cross_symbol_zscore(TSMean(ZScore(Decay(realized_vol_24,16)),24)),10))",d9afe680ad3e82e3,24,generated_candidate,original,0.2902,False,False,selected_for_strict_replay
a7o_l1_C0322_0483,C0322,483,H01_cross_symbol_relative_strength,P8_regime_state,ZScore,mixed_6_24,cross_symbol_zscore,none,lag_stable,F4_basis_dislocation,quote_volume_mean_24;realized_vol_24,liquidity;volatility,"CrossSymbolRank(Decay(cross_symbol_zscore(Mul(Clip(ZScore(TSMean(quote_volume_mean_24,24)),-1.25,1.25),Rank(TSMean(ZScore(Decay(realized_vol_24,48)),16)))),60))",0ec11b3809dbc0ec,48,generated_candidate,original,0.2902,False,False,selected_for_strict_replay
a7o_l1_C0322_0094,C0322,94,H01_cross_symbol_relative_strength,P8_regime_state,ZScore,mixed_6_24,cross_symbol_zscore,none,lag_stable,F4_basis_dislocation,quote_volume_mean_24;realized_vol_24,liquidity;volatility,"CrossSymbolRank(Decay(cross_symbol_zscore(Rank(Add(Delta(quote_volume_mean_24,24),TSMean(ZScore(Decay(quote_volume_mean_24,36)),48)))),20))",ecdcb404f93ff482,72,generated_candidate,original,0.2892,False,False,selected_for_strict_replay
