blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,company_numeric_shard,blocker_family
a7ls9_6e426bdeb83c0a82,"Mul(Delta(premium_close_bps,336),ZScore(Mean(age_x_liquidity,336)))",basis_premium_like|age_x_liquidity,typed_interaction,L7_ranked_future_return,8,-1.0,3,True,0.951995711123409,0.0107191549850268,True,0.605382262329845,1.7318947036266232,True,0.0113255266418835,0.0107255266418835,0.0097255266418835,95.64444444444445,A7LS10S000_RANK_LABEL_DIAGNOSTIC_CLUE,1816,-0.01669929841736,-3.902201924901388,-1.6013821739828042,-2.686750589335516,0.4609030837004405,2152,-0.012173511074969,-3.694103523424431,-1.3179336674255315,-2.1161100469849514,0.4767657992565056,2152,-0.007774851989536,-2.398553714838514,-0.605382262329845,-1.7318947036266232,0.4721189591078067,2152,-0.0117255266418835,-3.685390492925922,-1.5104969628162868,-2.0140757328848338,0.4730483271375464,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_000\a7ls10_s000_label_response_metrics.csv,s000,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_0528483714b73d83,prod_83fa64f656f0d251,a7ls10_s000,rank_label_diagnostic_clue
a7ls9_30e92634d5dcb557,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(realized_vol_72h,24))))",listing_age_like|regime_state,typed_gate,L7_ranked_future_return,1,-1.0,3,True,0.9184999224647008,0.0134686250922066,True,1.7853699154761025,1.7853699154761025,True,0.0144021096014958,0.0138021096014958,0.0128021096014958,95.95555555555556,A7LS10S010_RANK_LABEL_DIAGNOSTIC_CLUE,2136,-0.0033378686797752,-0.9112640347239902,-0.9112640347239902,-0.9112640347239902,0.5,2159,-0.0063955202597224,-1.7853699154761025,-1.7853699154761025,-1.7853699154761025,0.4909680407596109,2159,-0.007270276877155,-1.948394429998713,-1.948394429998713,-1.948394429998713,0.4942102825382121,2159,-0.0148021096014958,-4.285389011202812,-4.285389011202812,-4.285389011202812,0.4636405743399722,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_010\a7ls10_s010_label_response_metrics.csv,s010,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_36be759bfcef20db,prod_8045b191864e2c80,a7ls10_s010,rank_label_diagnostic_clue
a7ls9_30e92634d5dcb557,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(realized_vol_72h,24))))",listing_age_like|regime_state,typed_gate,L7_ranked_future_return,4,-1.0,3,True,0.9712077859479636,0.0249733463461142,True,1.3371019252502263,1.6987436788863577,True,0.0248819972686044,0.0242819972686044,0.0232819972686044,95.82222222222222,A7LS10S010_RANK_LABEL_DIAGNOSTIC_CLUE,2133,-0.0059478694587695,-1.6008271767982971,-0.9382152470681872,-1.0250774858224276,0.4997655883731833,2156,-0.0133956755050505,-3.702584082361348,-1.874036768451849,-2.015280047849852,0.4819109461966605,2156,-0.0104691687280973,-2.7678736697269004,-1.3371019252502263,-1.6987436788863577,0.4642857142857143,2156,-0.0252819972686044,-7.238319648628037,-3.610283111444352,-3.832919821152964,0.4410946196660482,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_010\a7ls10_s010_label_response_metrics.csv,s010,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_36be759bfcef20db,prod_8045b191864e2c80,a7ls10_s010,rank_label_diagnostic_clue
a7ls9_36f3c18a394638fa,"Mul(ZScore(Mean(log1p_listing_age_days,168)),Abs(ZScore(Mean(premium_close_bps,168))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,24,-1.0,3,True,0.8071376042393015,0.0687586968112775,True,0.6810021219964721,1.6384854599485696,True,0.069265711913927,0.068665711913927,0.067665711913927,94.93333333333334,A7LS10S010_RANK_LABEL_DIAGNOSTIC_CLUE,2113,-0.0224249465390615,-7.255063737717222,-1.4182165136728069,-2.302779954322008,0.4344533838144818,2136,-0.0120513420724094,-3.3179408597753297,-0.6810021219964721,-1.6384854599485696,0.4822097378277153,2136,-0.0317840546539048,-9.075315952176854,-1.8923182015995264,-2.974435290205883,0.4049625468164794,2136,-0.069665711913927,-18.60802585508153,-3.791387945298722,-4.259046054024553,0.3632958801498127,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_010\a7ls10_s010_label_response_metrics.csv,s010,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_eb8f8d2f4d3ae992,prod_b1cb5a810834f2b0,a7ls10_s010,rank_label_diagnostic_clue
a7ls9_37675d30ac42f464,"Mul(ZScore(Mean(sqrt_listing_age_days,24)),Abs(ZScore(Mean(realized_vol_168h,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,4,-1.0,3,True,0.8139196321497856,0.0197269248608534,True,1.6436619937826946,2.165710031146362,True,0.019284381012506,0.018684381012506,0.017684381012506,95.82222222222222,A7LS10S010_RANK_LABEL_DIAGNOSTIC_CLUE,2133,-0.0028955804726432,-0.75031641106659,-0.4502641104179385,-0.6336318618593113,0.4946085325832161,2156,-0.013701803322339,-3.5189281648443123,-1.6436619937826946,-2.165710031146362,0.4782003710575139,2156,-0.0218601297842369,-5.434695224137455,-2.705502770818472,-3.006362043620087,0.4457328385899815,2156,-0.019684381012506,-5.037571708287423,-2.5966380827040805,-2.652292859530865,0.4517625231910946,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_010\a7ls10_s010_label_response_metrics.csv,s010,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_bd300828112f3e73,prod_431cb8a1fed205b8,a7ls10_s010,rank_label_diagnostic_clue
a7ls9_37675d30ac42f464,"Mul(ZScore(Mean(sqrt_listing_age_days,24)),Abs(ZScore(Mean(realized_vol_168h,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,8,-1.0,3,True,0.8463170518376869,0.0282351742134792,True,1.2793752224946722,2.1618737506743773,True,0.02734851989536,0.02674851989536,0.02574851989536,95.64444444444445,A7LS10S010_RANK_LABEL_DIAGNOSTIC_CLUE,2129,-0.0030414155054537,-0.7943544964001956,-0.2711599453439719,-0.4992306967555772,0.4837952090183184,2152,-0.0167107955132176,-4.0722275262833865,-1.2793752224946722,-2.179794861979936,0.4544609665427509,2152,-0.0227944181984028,-5.383693798694164,-1.9984258656559648,-2.1618737506743773,0.4377323420074349,2152,-0.02774851989536,-6.818686534231034,-2.526089015691558,-2.6980363671603707,0.4423791821561338,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_010\a7ls10_s010_label_response_metrics.csv,s010,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_bd300828112f3e73,prod_431cb8a1fed205b8,a7ls10_s010,rank_label_diagnostic_clue
a7ls9_3bf6c4dbd5eb9d22,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,1,-1.0,3,True,0.8411858800309462,0.0193075551524196,True,4.390124568496517,4.390124568496517,True,0.0197597693976978,0.0191597693976978,0.0181597693976978,95.95555555555556,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2136,-0.0207565792325565,-4.503754812207274,-4.503754812207274,-4.503754812207274,0.4620786516853932,2159,-0.0199908490299006,-4.390124568496517,-4.390124568496517,-4.390124568496517,0.4529874942102825,2159,-0.0244204653646235,-6.414142119460573,-6.414142119460573,-6.414142119460573,0.443723946271422,2159,-0.0201597693976978,-5.804047401024809,-5.804047401024809,-5.804047401024809,0.4478925428439092,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_5dc20013e282d328,prod_9dab0f7f34010e9b,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3bf6c4dbd5eb9d22,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,4,-1.0,3,True,0.8361312785438697,0.0378598377482306,True,3.2538151834594187,3.598155617807279,True,0.0379310142238713,0.0373310142238713,0.0363310142238713,95.82222222222222,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2133,-0.0314663966592002,-6.943653532899004,-3.4564553000472875,-3.6106169935402304,0.4416315049226441,2156,-0.03029725937092,-6.581022822627676,-3.2538151834594187,-3.598155617807279,0.4359925788497217,2156,-0.037572955318491,-10.069198608947614,-4.901698294881163,-5.833317119756427,0.4137291280148423,2156,-0.0383310142238713,-11.134434897946091,-5.486027384338249,-6.004737236784068,0.413265306122449,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_5dc20013e282d328,prod_9dab0f7f34010e9b,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3bf6c4dbd5eb9d22,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,8,-1.0,3,True,0.8289465338052584,0.0501878904636513,True,2.808630337427521,2.886472156133077,True,0.0500024572318601,0.0494024572318601,0.0484024572318601,95.64444444444445,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2129,-0.0393269260042099,-8.591165547991624,-2.999846224062353,-3.640924077677429,0.4128698919680601,2152,-0.0360356806330028,-7.872978921950854,-2.808630337427521,-2.886472156133077,0.4191449814126394,2152,-0.0472403201586809,-12.668325923730473,-4.398124505464713,-4.992923872635526,0.4005576208178438,2152,-0.0504024572318601,-15.150924700136551,-5.353280825733211,-5.839460848411571,0.3787174721189591,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_5dc20013e282d328,prod_9dab0f7f34010e9b,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3bf6c4dbd5eb9d22,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,24,-1.0,3,True,0.932368338505789,0.0638836870578443,True,2.2552336994873383,3.3449309524844613,True,0.0643193666337217,0.0637193666337217,0.0627193666337217,94.93333333333334,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2113,-0.0478163726315051,-10.00711611496484,-2.0526428852956986,-2.8017322008740293,0.4013251301467108,2136,-0.0545004779182272,-11.117860077560325,-2.2552336994873383,-3.3449309524844613,0.3829588014981273,2136,-0.0725612894905673,-19.59060783161497,-4.125326417188594,-4.754214154159569,0.3441011235955056,2136,-0.0647193666337217,-19.42939721333372,-3.893794907715892,-4.992271724470568,0.3342696629213483,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_5dc20013e282d328,prod_9dab0f7f34010e9b,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3c1433ad57d4d6e9,"Mul(ZScore(Mean(sqrt_listing_age_days,12)),Abs(ZScore(Mean(realized_vol_168h,12))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,4,-1.0,3,True,0.6060691832311318,0.023701271859754,True,1.2930369625881375,1.5577195951615377,True,0.0241105712739641,0.0235105712739641,0.0225105712739641,95.82222222222222,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2145,-0.0029303990762324,-0.7578667881732767,-0.4959703892155968,-0.6314497234978649,0.4792540792540792,2156,-0.0107614194667766,-2.6684058143257383,-1.2930369625881375,-1.5577195951615377,0.4791280148423005,2156,-0.0202360821222428,-5.04922231410676,-2.5282589270321973,-2.914179179677617,0.4485157699443414,2156,-0.0245105712739641,-6.393506938585251,-3.212337910900845,-3.364225392252199,0.4461966604823748,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_bd300828112f3e73,prod_bd0bb925f08ff96c,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3c1433ad57d4d6e9,"Mul(ZScore(Mean(sqrt_listing_age_days,12)),Abs(ZScore(Mean(realized_vol_168h,12))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,8,-1.0,3,True,0.8616994633139031,0.0311246321251548,True,1.1635306605488491,2.2405524243233472,True,0.0315440948557758,0.0309440948557758,0.0299440948557758,95.64444444444445,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2141,-0.0028170517843859,-0.7361899446591504,-0.3402364737915823,-0.6886375886166561,0.4708080336291452,2152,-0.0160904907579512,-3.857389379016168,-1.1635306605488491,-2.2405524243233472,0.4549256505576208,2152,-0.0231020831182018,-5.57347954157217,-1.9281354846744865,-2.5498733511908958,0.4488847583643122,2152,-0.0319440948557758,-8.022354088702416,-2.872765236663131,-3.431879452931619,0.4354089219330855,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_bd300828112f3e73,prod_bd0bb925f08ff96c,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3c324488cdd4a6fb,"Mul(ZScore(Mean(age_x_volatility,72)),Abs(ZScore(Mean(realized_vol_24h,72))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,1,-1.0,3,True,0.8848738911230215,0.0286559385346439,True,4.514568147843524,4.514568147843524,True,0.0280172199063352,0.0274172199063352,0.0264172199063352,95.95555555555556,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2136,-0.0287426090650575,-5.1716880737514686,-5.1716880737514686,-5.1716880737514686,0.4508426966292135,2159,-0.0248067949839603,-4.514568147843524,-4.514568147843524,-4.514568147843524,0.4585456229735989,2159,-0.0323668793851748,-7.036369185108657,-7.036369185108657,-7.036369185108657,0.4381658175081056,2159,-0.0284172199063352,-7.65807379033223,-7.65807379033223,-7.65807379033223,0.4353867531264474,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_2c38c382906424b8,prod_d9bdfbaafa32fea7,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3c324488cdd4a6fb,"Mul(ZScore(Mean(age_x_volatility,72)),Abs(ZScore(Mean(realized_vol_24h,72))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,4,-1.0,3,True,0.8415663659346447,0.0552460993867243,True,3.800219781737757,4.115709440054669,True,0.0551511803837696,0.0545511803837696,0.0535511803837696,95.82222222222222,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2133,-0.0505447899845462,-9.25591864640235,-4.62729199197433,-4.824393081529891,0.4125644631973746,2156,-0.0421348368893011,-7.683930058978742,-3.800219781737757,-4.115709440054669,0.4299628942486085,2156,-0.0525765735587164,-11.58085225320119,-5.825099200967594,-6.262574002952781,0.3993506493506493,2156,-0.0555511803837696,-14.820625999527298,-7.4278339807981215,-7.575026955639616,0.3752319109461967,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_2c38c382906424b8,prod_d9bdfbaafa32fea7,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3c324488cdd4a6fb,"Mul(ZScore(Mean(age_x_volatility,72)),Abs(ZScore(Mean(realized_vol_24h,72))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,8,-1.0,3,True,0.840719935334304,0.0732558483495112,True,3.362508941462801,3.5713049327490856,True,0.0732153330665702,0.0726153330665702,0.0716153330665702,95.64444444444445,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2129,-0.0637197084355374,-11.823653265327854,-4.141779240621071,-4.99303614598296,0.3799906059182715,2152,-0.0519128954116756,-9.506836621872509,-3.362508941462801,-3.5713049327490856,0.4135687732342007,2152,-0.068565874337395,-15.130045218641593,-5.439524556094364,-5.868952610400612,0.3796468401486988,2152,-0.0736153330665702,-19.24561650476958,-6.769354754833319,-7.3328302809314465,0.3382899628252788,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_2c38c382906424b8,prod_d9bdfbaafa32fea7,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3c324488cdd4a6fb,"Mul(ZScore(Mean(age_x_volatility,72)),Abs(ZScore(Mean(realized_vol_24h,72))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,24,-1.0,3,True,0.9162816924878332,0.0969342791996115,True,2.729704283898422,3.61627586157989,True,0.0976974032025939,0.0970974032025939,0.0960974032025939,94.93333333333334,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2113,-0.0806247918529035,-14.04236980570332,-2.8064899368928358,-3.422894507898783,0.3303360151443445,2136,-0.0783471344413233,-13.37376096545784,-2.729704283898422,-3.61627586157989,0.3899812734082397,2136,-0.1092584464731585,-23.408069158730047,-4.699612662693825,-5.391377885312074,0.3113295880149813,2136,-0.0980974032025939,-25.386277205287445,-5.070165054987729,-6.051811747514787,0.2696629213483146,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_2c38c382906424b8,prod_d9bdfbaafa32fea7,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3d4e852ae90497a2,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(premium_close_bps,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,1,-1.0,3,True,0.8272739354948854,0.0165607094762664,True,4.617682073383142,4.617682073383142,True,0.0172583702159779,0.0166583702159779,0.0156583702159779,95.95555555555556,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2136,-0.0217792808902066,-4.578711769997569,-4.578711769997569,-4.578711769997569,0.4658239700374532,2159,-0.0212820632408694,-4.617682073383142,-4.617682073383142,-4.617682073383142,0.4488188976377952,2159,-0.0248067145712178,-6.492980976411534,-6.492980976411534,-6.492980976411534,0.443723946271422,2159,-0.0176583702159779,-5.126540002993414,-5.126540002993414,-5.126540002993414,0.4566929133858268,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_cc9ac34b0679f914,prod_549ede30842a9c78,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3d4e852ae90497a2,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(premium_close_bps,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,4,-1.0,3,True,0.8302467123587253,0.0348640261028653,True,3.3667601449727904,3.8121380551285786,True,0.035567696737786,0.034967696737786,0.033967696737786,95.82222222222222,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2133,-0.0356839339046031,-7.581605109472339,-3.7375498777282994,-4.136162439430028,0.4467885607126113,2156,-0.0325248391654641,-6.9083162818584345,-3.3667601449727904,-3.8121380551285786,0.4406307977736549,2156,-0.0380203770270734,-10.361958704169432,-5.081410388428964,-5.796671243172284,0.4146567717996289,2156,-0.035967696737786,-10.340005974797666,-5.324648620926953,-5.653402604377197,0.422077922077922,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_cc9ac34b0679f914,prod_549ede30842a9c78,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3d4e852ae90497a2,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(premium_close_bps,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,8,-1.0,3,True,0.8550934810850715,0.0448212741377529,True,2.9151752135480997,3.5216960253630205,True,0.0454398141694203,0.0448398141694203,0.0438398141694203,95.64444444444445,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2129,-0.0441320966633613,-9.48649272877054,-3.357372128819793,-3.9144246693654696,0.4067637388445279,2152,-0.0409436635171416,-8.528627899379215,-2.9151752135480997,-3.5216960253630205,0.4210037174721189,2152,-0.045967279576277,-12.434117437727425,-4.292969842475086,-5.021901552724303,0.3898698884758364,2152,-0.0458398141694203,-13.17541863796208,-4.514012575305038,-5.638097487766897,0.3977695167286245,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_cc9ac34b0679f914,prod_549ede30842a9c78,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_3d4e852ae90497a2,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(premium_close_bps,24))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,24,-1.0,3,True,0.960110958728656,0.0525832780638784,True,2.341639839005886,2.7925377931096422,True,0.0532352400211541,0.0526352400211541,0.0516352400211541,94.93333333333334,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2113,-0.0550666015933112,-11.37714105196496,-2.383204764570237,-2.9710912768573494,0.3781353525792711,2136,-0.0588881411256762,-11.378255202369726,-2.341639839005886,-2.7925377931096422,0.3946629213483146,2136,-0.0723428938653072,-18.799502219216,-3.742916026217878,-4.668581947145332,0.3515917602996254,2136,-0.0536352400211541,-15.938220906493072,-3.4977417018659773,-4.109640123509537,0.37312734082397,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_cc9ac34b0679f914,prod_549ede30842a9c78,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_402337d00a612701,"Mul(ZScore(Mean(log1p_listing_age_days,12)),Abs(ZScore(Mean(premium_abs_168h,12))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,4,-1.0,3,True,0.9259140588842608,0.0270380516474266,True,1.5643266743341342,1.8529462126913805,True,0.0261299948893698,0.0255299948893698,0.0245299948893698,95.82222222222222,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2145,-0.0005951879910213,-0.1978854870982677,-0.0898877998489111,-0.5314406323417082,0.5002331002331002,2156,-0.0098013779375386,-3.054361167941468,-1.5643266743341342,-1.8529462126913805,0.4823747680890538,2156,-0.0234827011612725,-7.033812083049816,-3.456997697979712,-4.153055483463141,0.4503710575139146,2156,-0.0265299948893698,-7.679956119533288,-3.775865328672584,-4.152734713763469,0.4313543599257885,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_e9b9be9aa5d27cd4,prod_b8b9f6b50b9ce88a,a7ls10_s011,rank_label_diagnostic_clue
a7ls9_402337d00a612701,"Mul(ZScore(Mean(log1p_listing_age_days,12)),Abs(ZScore(Mean(premium_abs_168h,12))))",listing_age_like|regime_state,age_abs_state,L7_ranked_future_return,8,-1.0,3,True,0.9479916735129292,0.0371841869750791,True,1.6212427168332404,2.196723066228389,True,0.0363311738434531,0.0357311738434531,0.0347311738434531,95.64444444444445,A7LS10S011_RANK_LABEL_DIAGNOSTIC_CLUE,2141,-0.0001520955507118,-0.0497656520883168,-0.1493821863055808,-0.7475098016423253,0.4950957496496964,2152,-0.0150242184273027,-4.586187491300562,-1.6212427168332404,-2.196723066228389,0.4544609665427509,2152,-0.0281483417664876,-8.523164812974569,-3.045830003585681,-3.310031178563592,0.4349442379182156,2152,-0.0367311738434531,-10.34478565532275,-3.7047572642470303,-4.093877352204615,0.4144981412639405,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_011\a7ls10_s011_label_response_metrics.csv,s011,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_e9b9be9aa5d27cd4,prod_b8b9f6b50b9ce88a,a7ls10_s011,rank_label_diagnostic_clue
