seed_id,semantic_pair,operator,operator_origin,expression,materialization_status,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std,stale_signal,sign_flip_signal,time_shuffle_signal,symbol_shuffle_signal,stale_signal_corr,sign_flip_signal_corr,time_shuffle_signal_corr,symbol_shuffle_signal_corr,abs_stale_corr,abs_time_shuffle_corr,abs_symbol_shuffle_corr,active_ratio_num,stale_risk_tier
a7ffcore48se_0580,basis_premium_like|positioning_like,Delta,native,"Mul(Delta(mark_trade_basis_bps,24),ZScore(Delta(open_interest_last,24)))",pass,6949596,6926640,6926640,22956,0,6176618,0.996697,0.888774,19.145758122,6926640,6926640,6915186,6905660,0.0923325871554595,-1.0,0.0784033571920228,-9.118254633703853e-05,0.0923325871554595,0.0784033571920228,9.118254633703853e-05,0.888774,low
a7ffcore48se_1647,basis_premium_like|positioning_like,Identity,native,"Mul(ZScore(index_close),Sign(Delta(open_interest_mean,8)))",pass,6949596,6928100,6928100,21496,0,6928099,0.996907,0.996907,0.9989297856,6928100,6928100,6916646,6907102,0.7621705816909528,-1.0,0.0332191266534826,-2.9821744779409503e-05,0.7621705816909528,0.0332191266534826,2.9821744779409503e-05,0.996907,high
a7ffcore48se_1390,basis_premium_like|positioning_like,Identity,native,"Mul(ZScore(index_close),Sign(Delta(open_interest_mean,4)))",pass,6949596,6930772,6930772,18824,0,6930771,0.997291,0.997291,0.9988414984,6930772,6930772,6919318,6909766,0.6627937901119106,-1.0,0.0519075239388438,-0.0001379043219997,0.6627937901119106,0.0519075239388438,0.0001379043219997,0.997291,medium
a7ffcore48se_0582,basis_premium_like|positioning_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(index_close,24)),Sign(Delta(open_interest_last,24)))",pass,6949596,6919466,6919466,30130,0,6919458,0.995664,0.995663,0.5783356857,6919466,6919466,6908012,6898486,0.8285591631005403,-1.0,0.0025413814572951,0.0237350918123677,0.8285591631005403,0.0025413814572951,0.0237350918123677,0.995663,high
a7ffcore48se_1391,basis_premium_like|positioning_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(index_close,4)),Sign(Delta(open_interest_mean,4)))",pass,6949596,6930678,6930678,18918,0,6930677,0.997278,0.997278,0.5780184148,6930678,6930678,6919224,6909672,0.5889919656354228,-1.0,0.0167698716244162,0.0216224024495234,0.5889919656354228,0.0167698716244162,0.0216224024495234,0.997278,medium
a7ffcore48se_0855,basis_premium_like|positioning_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(index_close,72)),-3,3),Sign(Delta(open_interest_last,72)))",pass,6949596,6895466,6895466,54130,0,6895327,0.992211,0.992191,0.2343008972,6895466,6895466,6884012,6874534,0.8329378451996204,-1.0,0.2468991407485641,0.0013888446015764,0.8329378451996204,0.2468991407485641,0.0013888446015764,0.992191,high
a7ffcore48se_1393,basis_premium_like|positioning_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(index_close,4)),-3,3),Sign(Delta(open_interest_mean,4)))",pass,6949596,6930678,6930678,18918,0,6930677,0.997278,0.997278,0.2408171137,6930678,6930678,6919224,6909672,0.3526288941358885,-1.0,0.0097503111991788,0.0007053768760114,0.3526288941358885,0.0097503111991788,0.0007053768760114,0.997278,medium
a7ffcore48se_1651,basis_premium_like|price_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(mark_close,8)),Sign(Delta(trade_return_1h,8)))",pass,6949596,6941384,6941384,8212,0,6916300,0.998818,0.995209,64.2207428663,6941384,6941384,6929930,6920371,-0.0284122182864593,-1.0,0.0094420705720272,0.0004164593679183,0.0284122182864593,0.0094420705720272,0.0004164593679183,0.995209,low
a7ffcore48se_0043,basis_premium_like|price_like,CSRank,native,"Mul(CSRank(mark_trade_basis_bps),Sign(Delta(trade_return_1h,4)))",pass,6949596,6943402,6943402,6194,0,6924358,0.999109,0.996368,0.5748544779,6943402,6943402,6931948,6922385,-0.0128691841640424,-0.9999999999999998,-0.0052261221798781,0.2956455359645537,0.0128691841640424,0.0052261221798781,0.2956455359645537,0.996368,low
a7ffcore48se_1786,basis_premium_like|price_like,CSRank,native,"Mul(CSRank(mark_trade_basis_bps),Sign(Delta(trade_close,24)))",pass,6949596,6934936,6934936,14660,0,6906125,0.997891,0.993745,0.5737879858,6934936,6934936,6923482,6913936,0.6373370945771899,-1.0,-0.0266670177262604,0.323224504798403,0.6373370945771899,0.0266670177262604,0.323224504798403,0.993745,medium
a7ffcore48se_0587,basis_premium_like|price_like,Delta,native,"Mul(Delta(mark_trade_basis_bps,24),ZScore(Delta(trade_return_1h,24)))",pass,6949596,6933368,6933368,16228,0,6182705,0.997665,0.88965,612.8853237519,6933368,6933368,6921914,6912371,0.0577809409546593,-1.0,-0.0067010135690123,5.360204213253866e-06,0.0577809409546593,0.0067010135690123,5.360204213253866e-06,0.88965,low
a7ffcore48se_1787,basis_premium_like|price_like,Delta,native,"Mul(Delta(mark_trade_basis_bps,24),ZScore(Delta(trade_close,24)))",pass,6949596,6934862,6934862,14734,0,6183951,0.99788,0.889829,6.9247179651,6934862,6934862,6923408,6913862,0.7182814852412478,-1.0,0.0136228193259488,0.0001084425926743,0.7182814852412478,0.0136228193259488,0.0001084425926743,0.889829,medium
a7ffcore48se_1397,basis_premium_like|price_like,Identity,native,"Mul(ZScore(mark_close),Sign(Delta(trade_return_1h,4)))",pass,6949596,6943402,6943402,6194,0,6924358,0.999109,0.996368,0.9985961501,6943402,6943402,6931948,6922385,-0.0299817961173292,-1.0,-0.0037548890106346,-0.0015102039216687,0.0299817961173292,0.0037548890106346,0.0015102039216687,0.996368,low
a7ffcore48se_1398,basis_premium_like|price_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(mark_close,4)),Sign(Delta(trade_return_1h,4)))",pass,6949596,6943388,6943388,6208,0,6924344,0.999107,0.996366,0.576855686,6943388,6943388,6931934,6922371,-0.0178551905075393,-1.0,0.0022904047646953,0.2856185983071811,0.0178551905075393,0.0022904047646953,0.2856185983071811,0.996366,low
a7ffcore48se_1656,basis_premium_like|price_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(mark_close,8)),ZScore(Mean(trade_return_1h,32)))",pass,6949596,6934901,6934901,14695,0,6934901,0.997885,0.997885,1.4106579323,6934901,6934901,6923447,6913901,0.982800919784796,-1.0,0.6186261560167517,0.0019013968586746,0.982800919784796,0.6186261560167517,0.0019013968586746,0.997885,high
a7ffcore48se_1400,basis_premium_like|price_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(mark_close,4)),-3,3),Sign(Delta(trade_return_1h,4)))",pass,6949596,6943388,6943388,6208,0,6924344,0.999107,0.996366,0.2407804216,6943388,6943388,6931934,6922371,-0.0100895906785969,-1.0,0.0554553318217384,0.0098919615970168,0.0100895906785969,0.0554553318217384,0.0098919615970168,0.996366,low
a7ffcore48se_1401,basis_premium_like|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(index_close,4)),Sign(Delta(listing_age_days,4)))",pass,6949596,6638356,6638356,311240,0,6637039,0.955215,0.955025,46.2412591733,6638356,6638356,6638356,6617936,0.8230136162897069,-1.0,0.5184683939636782,-0.0013370872180386,0.8230136162897069,0.5184683939636782,0.0013370872180386,0.955025,high
a7ffcore48se_0049,basis_premium_like|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(index_close,4)),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,6932942,6932942,16654,0,6931621,0.997604,0.997414,45.5323074581,6932942,6932942,6921488,6911924,-0.0061148616736566,-1.0,-0.0048045443892683,0.0001241585515218,0.0061148616736566,0.0048045443892683,0.0001241585515218,0.997414,low
a7ffcore48se_1790,basis_premium_like|state_or_taxonomy,Delta,native,"Mul(Delta(mark_trade_basis_bps,24),ZScore(Delta(rolling_coverage_168h,24)))",pass,6949596,815019,815019,6134577,0,731696,0.117276,0.105286,5217.6956878382,815019,815019,815019,812508,0.97536238762294,-0.9999999999999998,0.1502234534891654,-1.8399955040772694e-05,0.97536238762294,0.1502234534891654,1.8399955040772694e-05,0.105286,high
a7ffcore48se_0052,basis_premium_like|state_or_taxonomy,Identity,native,"Mul(ZScore(index_close),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,6933036,6933036,16560,0,6933036,0.997617,0.997617,0.9988388678,6933036,6933036,6921582,6912018,0.0081170723976384,-1.0,0.0043081483394071,-0.0004762721012806,0.0081170723976384,0.0043081483394071,0.0004762721012806,0.997617,low
a7ffcore48se_0053,basis_premium_like|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(index_close,4)),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,6932942,6932942,16654,0,6932942,0.997604,0.997604,0.5784598813,6932942,6932942,6921488,6911924,0.0148432197764187,-1.0,0.0018473194634868,0.0585111915840378,0.0148432197764187,0.0018473194634868,0.0585111915840378,0.997604,low
a7ffcore48se_1405,basis_premium_like|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(index_close,4)),Sign(Delta(listing_age_days,4)))",pass,6949596,6638356,6638356,311240,0,6638356,0.955215,0.955215,0.2886741476,6638356,6638356,6638356,6617936,0.5855850970329687,-0.9999999999999998,-0.0136237247312983,0.0161054805829127,0.5855850970329687,0.0136237247312983,0.0161054805829127,0.955215,medium
a7ffcore48se_0054,basis_premium_like|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(index_close,4)),ZScore(Mean(kline_taker_buy_quote_share,16)))",pass,6949596,6924397,6924397,25199,0,6924397,0.996374,0.996374,1.3954025015,6924397,6924397,6912943,6903404,0.9766498365174524,-1.0,0.5631719301768425,0.0039206364624173,0.9766498365174524,0.5631719301768425,0.0039206364624173,0.996374,high
a7ffcore48se_0055,basis_premium_like|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(index_close,4)),-3,3),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,6932942,6932942,16654,0,6932942,0.997604,0.997604,0.2408605005,6932942,6932942,6921488,6911924,-0.0120872355578877,-1.0,0.0093654267570786,0.0015045166741942,0.0120872355578877,0.0093654267570786,0.0015045166741942,0.997604,low
a7ffcore48se_1407,basis_premium_like|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(index_close,4)),-3,3),Sign(Delta(listing_age_days,4)))",pass,6949596,6638356,6638356,311240,0,6638356,0.955215,0.955215,0.242132845,6638356,6638356,6638356,6617936,0.5264711352860892,-1.0,-0.0020701331993268,0.0288542067500454,0.5264711352860892,0.0020701331993268,0.0288542067500454,0.955215,medium
a7ffcore48se_1665,basis_premium_like|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(index_close,8)),Sign(Delta(realized_vol_24h,8)))",pass,6949596,6630616,6630616,318980,0,6626268,0.954101,0.953475,65.3569188051,6630616,6630616,6630616,6610212,0.7677272452276778,-1.0,-0.1133625129909642,0.0002166556611982,0.7677272452276778,0.1133625129909642,0.0002166556611982,0.953475,high
