candidate_id,arm,family,object_type,signal_mode,expression,expr_hash,horizon,series,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,mean_turnover,mean_gross_exposure
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,residual_vs_funding_10bp,validation_2025H1,4296,0.00017622039993232737,1.5436907034071878,0.0038719737313343,4.2596688043299675,6.496209821164285,0.5244413407821229,0.7570428381092784,-0.3523541676074732,1.0644559608064972,-0.3005341178077875,-0.026966864902415545,-0.009335518354989285,-0.00577296160960367,0.00018810430619107654,0.0059803016700047005,0.25795321426938406,0.49014029388694114
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,residual_vs_funding_10bp,recent_oos_2025H2_2026Apr,7248,2.0562365774829862e-05,0.1801263241875096,0.0027518622540370543,0.6993562206038085,1.0183108981593816,0.5057947019867549,0.14903602713596684,-0.6522060907566349,0.12930313199006305,-0.48206047367303695,-0.015624880179794045,-0.007611110045900633,-0.0043316612339646685,3.722576993708522e-05,0.004347941051204199,0.23360467255334805,0.5
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,residual_vs_funding_10bp,fresh_forward_2026May,392,-0.0002016077926196325,-1.7660842633479807,0.003030850192041347,-6.225796155912443,-8.471164288840116,0.46683673469387754,-0.07903025470689594,-0.11709245500122879,-0.07765250821953307,-0.11071067269204204,-0.018963541811577524,-0.007981551434682824,-0.003976450660695952,-0.000188614972948487,0.0034090199310931003,0.25361394557823136,0.5
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,residual_vs_core4_10bp,train_2024,8736,2.732348332124641e-19,2.3935371389411857e-15,0.003931513049193542,6.504716842100393e-15,8.844309879178122e-15,0.5101877289377289,2.3869795029440866e-15,-0.49971294551060913,-0.06531956638678571,-0.41555646082518494,-0.036758925900672076,-0.011139381430710095,-0.0061480639313582375,8.035975864321904e-05,0.005818210207539745,0.21980785650723964,0.46331953532470516
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,residual_vs_core4_10bp,validation_2025H1,4296,0.0001665282018820219,1.458787048486512,0.003819003926743035,4.081217506177069,6.211556745799729,0.5207169459962756,0.7154051552851661,-0.31171110258499474,0.9820196623862614,-0.2695215811941363,-0.026686347277983358,-0.009261299380156806,-0.005609765183026084,0.0001625231447945866,0.005789878048064037,0.25795321426938406,0.49014029388694114
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,residual_vs_core4_10bp,recent_oos_2025H2_2026Apr,7248,5.729168098178394e-06,0.05018751254004273,0.0027446834383047978,0.1953670668725884,0.27939158917929446,0.49944812362030905,0.041525010375597,-0.7129025316606543,0.014327673671175933,-0.5138172463851416,-0.01933406096480826,-0.00753481544215676,-0.00431152027205977,-4.227556275742617e-06,0.004347012265271444,0.23360467255334805,0.5
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,residual_vs_core4_10bp,fresh_forward_2026May,392,-0.000152662714595946,-1.337325379860487,0.003098276067580056,-4.611741131956997,-5.796605359578187,0.4846938775510204,-0.05984378412161083,-0.11831696536274387,-0.059860514611817184,-0.11227620505934377,-0.020995613525950203,-0.008481588525904867,-0.004086814987026469,-2.5070637193595118e-05,0.003836295259144334,0.25361394557823136,0.5
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,execution_lag_1bar_raw_10bp,train_2024,8736,-0.00021274987320440777,-1.863688889270612,0.004147741877341341,-4.800756089917507,-6.806992495558872,0.4684065934065934,-1.8585828923137062,-2.1548631245183323,-0.8554219910507245,-0.8918440940117605,-0.02505936953465838,-0.011926708733557383,-0.006740642170947312,-0.00015023492428469578,0.006155712852448338,0.2190539007787554,0.4616779466736877
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,execution_lag_1bar_raw_10bp,validation_2025H1,4296,3.188123590826435e-05,0.27927962655639565,0.0039145646009390534,0.7622610653305432,1.1154397025411884,0.49464618249534453,0.13696178946190363,-0.5794083221273435,0.10969207081927101,-0.44882617141852643,-0.05164943255084898,-0.00920603136283891,-0.00562049274572622,-3.586539468037213e-05,0.00592507769638205,0.2564039440183128,0.48740976715944895
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,execution_lag_1bar_raw_10bp,recent_oos_2025H2_2026Apr,7248,-0.00018747120616087565,-1.6422477659692707,0.0027714485637401493,-6.331109192890743,-9.470709964214139,0.45888520971302427,-1.3587913022540268,-1.4201678309778336,-0.7501132990975367,-0.7644901916996442,-0.016300837422787363,-0.007479475761708483,-0.0046129513849303356,-0.00022085550441549714,0.004351881024642006,0.2335816777041943,0.5
i0_basis_premium_001,I0_basis_premium,basis_premium,generated_candidate,original,Rank(mark_index_ratio),b72c51499f9ce480,12,execution_lag_1bar_raw_10bp,fresh_forward_2026May,392,-0.00045158968175029935,-3.9559256121326225,0.0030398103879524874,-13.904314055697126,-20.988425448670885,0.37755102040816324,-0.17702315524611734,-0.1897893041452253,-0.16378329138162828,-0.17426542954083046,-0.015497651398069972,-0.006925169347550183,-0.004348664171820476,-0.0004054477869424711,0.003301077731947845,0.25403911564625853,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,raw_10bp,train_2024,8736,-0.00023864895342506106,-2.090564832003535,0.0032134774633420233,-6.950824588338969,-9.317094129371698,0.455242673992674,-2.0848372571213334,-2.1900582129612536,-0.8811909776761533,-0.8929452283303511,-0.02925971647620902,-0.009706026278980763,-0.005180458063538895,-0.000168723270807214,0.0047180570448729425,0.23384484417605378,0.49253710759553654
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,raw_10bp,validation_2025H1,4296,-0.00014221527874084882,-1.2458058417698357,0.0028395121698991253,-4.687643498113477,-6.811477168089486,0.4718342644320298,-0.6109568374706865,-0.6854769156704286,-0.4665017168947281,-0.5032610759916156,-0.02121242629765446,-0.007345590475508932,-0.004417712009892893,-0.00015223975929094794,0.004029093004309141,0.2634427374301676,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,raw_10bp,recent_oos_2025H2_2026Apr,7248,-0.0002105513224799548,-1.8444295849244041,0.0019782467711785532,-9.961610599486134,-14.625088640104895,0.434878587196468,-1.5260759853347123,-1.5287315053835044,-0.7857085266388941,-0.7862729581190275,-0.011779548137359168,-0.005636614608876851,-0.00332331977438681,-0.00023819956719021014,0.002970915626369347,0.23360467255334805,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,raw_10bp,fresh_forward_2026May,392,-0.0003670398543179535,-3.215269123825273,0.001949192397388137,-17.624246894746552,-25.357919581471645,0.37244897959183676,-0.14387962289263778,-0.14799938008328517,-0.13467326710678218,-0.13821600909676168,-0.008075125043361709,-0.006054995322320385,-0.003256349766286941,-0.0003367680233142394,0.0023249725896737966,0.25361394557823136,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,raw_20bp,train_2024,8736,-0.00047249379760111487,-4.1390456669857665,0.0032167725734032924,-13.747629132879633,-18.461879807039352,0.41403388278388276,-4.127705815843339,-4.200260105016598,-0.98460862088312,-0.9856710277904315,-0.0295925030813293,-0.009995984999510816,-0.005430549739017991,-0.00041272778227992725,0.0045065639744087905,0.23384484417605378,0.49253710759553654
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,raw_20bp,validation_2025H1,4296,-0.0004056580161710165,-3.5535642216581045,0.0028462864575493603,-13.339314410323563,-19.29516135955647,0.4236499068901304,-1.7427068374706869,-1.7600517656408392,-0.8280328046213172,-0.8309816357401718,-0.02154575963098779,-0.007590110023729254,-0.004698886083674979,-0.00041214040256075727,0.0037837859459272276,0.2634427374301676,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,raw_20bp,recent_oos_2025H2_2026Apr,7248,-0.0004441559950333029,-3.8908065164917334,0.001984589993696269,-20.946756499684298,-30.531674917629616,0.37362030905077265,-3.2192426520013795,-3.2181483371783575,-0.9606097491671619,-0.9605665570277134,-0.012196214804025836,-0.00584589521187545,-0.0035622207909858376,-0.00047996691829550574,0.002756493217686506,0.23360467255334805,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,raw_20bp,fresh_forward_2026May,392,-0.000620653799896185,-5.4369272870905805,0.0019500006268535826,-29.78974054834951,-42.72345882776122,0.29336734693877553,-0.2432962895593045,-0.24590546474731487,-0.21660240223991967,-0.2186398869785836,-0.008408458376695042,-0.006236661988987051,-0.0035483200522047438,-0.0006192401889512889,0.002112835700669274,0.25361394557823136,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,residual_vs_funding_10bp,train_2024,8736,-3.177149223400746e-20,-2.783182719699053e-16,0.0031734299481441467,-9.370456529689907e-16,-1.2618841500241874e-15,0.509271978021978,-2.7755575615628914e-16,-0.31902463590773666,-0.04304901693864516,-0.28601175091641706,-0.02562509325958396,-0.009112260599589368,-0.0048725093445175765,6.117883024800224e-05,0.004830123583999046,0.23384484417605378,0.49253710759553654
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,residual_vs_funding_10bp,validation_2025H1,4296,7.858392803635068e-05,0.6883952095984319,0.0028246994116240555,2.603835519061676,3.8855062506294398,0.5109404096834265,0.3375965548441625,-0.3105990692514323,0.37779677036813886,-0.26903565768369286,-0.021305603146903523,-0.007171630411345388,-0.00412070477576483,5.2678918037201e-05,0.004226654248422163,0.2634427374301676,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,residual_vs_funding_10bp,recent_oos_2025H2_2026Apr,7248,2.925361565898988e-05,0.25626167317275134,0.0019801607000944897,1.382710202711875,2.0140073216491423,0.5012417218543046,0.21203020629635866,-0.3600817304852509,0.2187468039229239,-0.30648603233436644,-0.015499653637290466,-0.0055114290472716015,-0.0030857742618524324,3.2412859235279417e-06,0.0032006488361251344,0.23360467255334805,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,residual_vs_funding_10bp,fresh_forward_2026May,392,-6.861822272057192e-05,-0.6010956310322101,0.0019148465114007937,-3.3539574636639875,-4.46020698373164,0.45918367346938777,-0.026898343306464192,-0.062043066533269846,-0.02723791626122518,-0.060235323440572475,-0.009084263606716334,-0.005347533198290186,-0.0027920006028734714,-7.567467875371943e-05,0.002665595991719017,0.25361394557823136,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,residual_vs_core4_10bp,train_2024,8736,4.0032080214849397e-19,3.506810226820807e-15,0.0030853280820822885,1.2143918928835565e-14,1.5936364296407263e-14,0.5091575091575091,3.497202527569243e-15,-0.3282748005099667,-0.04075558757801845,-0.29309962930010514,-0.02627220294194452,-0.009058750746582309,-0.004656099943590963,5.112616198002737e-05,0.004668200039773436,0.23384484417605378,0.49253710759553654
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,residual_vs_core4_10bp,validation_2025H1,4296,7.177702264278926e-05,0.6287667183508339,0.0027986396847565547,2.4004380623116246,3.5626541277806703,0.5104748603351955,0.30835408927342267,-0.26564805176307843,0.3385139392174814,-0.23544952310021394,-0.022679658189512616,-0.006793617291925298,-0.004068476866332758,5.739108708173907e-05,0.004167638654931879,0.2634427374301676,0.5
i0_basis_premium_002,I0_basis_premium,basis_premium,generated_candidate,original,ZScore(mark_index_ratio),8e0ac04d26dc6a79,6,residual_vs_core4_10bp,recent_oos_2025H2_2026Apr,7248,1.8429627266841936e-05,0.16144353485753535,0.001979449690717097,0.8714132047747365,1.2443287365009268,0.4969646799116998,0.13357793843007035,-0.4236870324412793,0.12679755473305732,-0.349194435597024,-0.018385246013358555,-0.0053939932157783975,-0.003081437475728338,-1.3359993316424761e-05,0.003159082436227374,0.23360467255334805,0.5
