blueprint_id,expression,a7input_queue,semantic_pair,motif,skeleton_key,production_key,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,control_ratio_premay_max,stale_ratio_recent,cost5_recent_oriented,decision,train_2024_spread,train_2024_tstat,train_2024_obs,train_2024_stale_spread,train_2024_time_shuffle_spread,train_2024_symbol_shuffle_spread,train_2024_sign_flip_spread,validation_2025H1_spread,validation_2025H1_tstat,validation_2025H1_obs,validation_2025H1_stale_spread,validation_2025H1_time_shuffle_spread,validation_2025H1_symbol_shuffle_spread,validation_2025H1_sign_flip_spread,test_2025H2_spread,test_2025H2_tstat,test_2025H2_obs,test_2025H2_stale_spread,test_2025H2_time_shuffle_spread,test_2025H2_symbol_shuffle_spread,test_2025H2_sign_flip_spread,recent_oos_2026JanApr_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_obs,recent_oos_2026JanApr_stale_spread,recent_oos_2026JanApr_time_shuffle_spread,recent_oos_2026JanApr_symbol_shuffle_spread,recent_oos_2026JanApr_sign_flip_spread
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L3_liquidity_relative,24,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L5_vol_adjusted,1,-1.0,3,1.0,0.09194582703088922,0.04550405897543478,HOLD_CORE56_CONTROL_DOMINATED,0.03758861377409564,13.770804757048815,8736,-0.0007005035700952696,-0.0033870361207397584,0.003206665453613259,-0.03758861377409564,0.05074740244306354,15.013589163535041,4344,-0.005757597088918338,-0.007706637304542506,0.00020234843500476163,-0.05074740244306354,0.04816451828781007,11.583146190527563,4416,0.004850465975544589,-0.002923050952917723,0.0049286230232926664,-0.04816451828781007,0.04650405897543478,9.308377696444607,2880,-0.004275854162789598,-0.0015190172714918786,-0.0026306414741624003,-0.04650405897543478
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L5_vol_adjusted,4,-1.0,3,1.0,1.1461044617166192,0.020359706517303008,HOLD_CORE56_CONTROL_DOMINATED,0.03936712312492527,7.1311553011012965,8736,0.00545402591537112,-0.005650839672555941,0.006794979531715856,-0.03936712312492527,0.04037916578601569,5.915635357644188,4344,-0.006279080983048149,-0.02216474064895964,0.004634750423106203,-0.04037916578601569,0.04377079912798588,4.064280025837344,4416,-0.004379067170437968,-0.0030666485238388295,0.010792637717416974,-0.04377079912798588,0.02135970651730301,2.117897366275821,2880,-0.024480454940438528,0.005469995847974759,-0.012693922461628022,-0.02135970651730301
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L5_vol_adjusted,8,-1.0,3,1.2882038865380483,0.852816384867191,0.023380866827638493,HOLD_CORE56_CONTROL_DOMINATED,0.03787895499229848,4.833715190598719,8736,0.004920408749117689,-0.00226768253251096,0.004938233093142335,-0.03787895499229848,0.05077689828263246,5.264504442295116,4344,0.005223990987853257,-0.017797355457984533,-0.001927582045461422,-0.05077689828263246,0.026918116663022358,1.7922016707366961,4416,-0.024628227265134573,0.006970514162757759,0.034676022503590004,-0.026918116663022358,0.024380866827638493,1.7208432411418746,2880,-0.02079240270787508,-0.007689803585963895,-0.013474573050052617,-0.024380866827638493
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L5_vol_adjusted,24,-1.0,2,12.1828520798222,10.366950791466936,-0.0061133630977818045,HOLD_CORE56_PREMAY_UNSTABLE,0.06488177342283385,4.653801774238409,8736,0.023934124666133524,0.010179185583994752,0.010515609670129556,-0.06488177342283385,0.04105669948583556,2.4164484298233737,4344,-0.015363075059669084,-0.026797207491134834,-0.009127350550225283,-0.04105669948583556,0.026551807834924973,0.9339854554105325,4416,-0.0260742114920192,0.010987458729592595,0.013195861012822994,-0.026551807834924973,-0.0051133630977818045,-0.20748442509605824,2880,-0.0530099836136069,-0.024452372074307893,-0.06229534625069715,0.0051133630977818045
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L0_raw,1,-1.0,3,1.0,0.22459510026137167,-0.000621220046651512,HOLD_CORE56_CONTROL_DOMINATED,0.000373824311532313,9.888436074854022,8772,3.069112344544092e-05,-1.1008419314956418e-05,2.9858690787888575e-05,-0.000373824311532313,0.000587624894150976,10.205586828989857,4344,-5.939668222739596e-05,-3.752965596925279e-05,3.1176470279807285e-05,-0.000587624894150976,0.0006524844448816212,9.450697828471283,4416,8.111299354601999e-06,-6.943266113776762e-05,1.3128448671396975e-06,-0.0006524844448816212,0.00037877995334848803,4.79251617756011,2880,-8.507212159930135e-05,-6.828574151633839e-05,5.317306895623947e-05,-0.00037877995334848803
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L0_raw,4,-1.0,2,1.018338775909644,5.239816582340756,-0.001087441047110895,HOLD_CORE56_PREMAY_UNSTABLE,0.000407127722197843,5.530151309066846,8772,3.442855788786659e-05,-2.889283705290723e-05,8.287504972802834e-05,-0.000407127722197843,0.00048173543621106923,4.264289364966221,4344,-5.348160153428034e-05,-0.0001907789773595283,0.00016123543520594585,-0.00048173543621106923,0.0005664245375056176,4.075505614327762,4416,-9.742683574646564e-05,-0.00016410832639304678,6.057295223410217e-05,-0.0005664245375056176,-8.744104711089502e-05,-0.5633265940863019,2880,-0.000458175048628907,2.625147631954917e-05,-8.904460887916635e-05,8.744104711089502e-05
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L0_raw,8,-1.0,2,1.0302329661936693,3.5311843191058765,-0.0011465131413845534,HOLD_CORE56_PREMAY_UNSTABLE,0.0003070951059509767,2.9659553506661234,8772,-3.076630896075926e-05,-2.4603887447902923e-05,5.179854917333586e-05,-0.0003070951059509767,0.0006112764238242955,3.8467517594275282,4344,8.14399655097424e-05,-9.924014301675136e-05,0.00014534933973293348,-0.0006112764238242955,0.0003752630026081252,1.9053605832832343,4416,-0.0003434377324819796,-0.0003604146169499441,-3.920674426467335e-05,-0.0003752630026081252,-0.0001465131413845533,-0.6712331164006715,2880,-0.0005173649074000768,-6.554729563153516e-05,-0.0001509426682349608,0.0001465131413845533
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L0_raw,24,-1.0,2,1.4754120815297258,1.482846567121552,-0.0018784284711094363,HOLD_CORE56_PREMAY_UNSTABLE,0.0005966468727674177,3.3202867313948774,8772,0.0002033651538778224,0.0003152924960915201,6.736412860086395e-05,-0.0005966468727674177,0.0005833912082154517,2.176258952948739,4344,-2.1382337965727855e-05,-0.00021615616752150907,0.0001453954631444628,-0.0005833912082154517,0.0007308886475161441,2.150246752231534,4416,2.531745906670061e-05,-0.0004045260450150445,-0.00016864133356518144,-0.0007308886475161441,-0.0008784284711094363,-2.4112614690025347,2880,-0.001302574642846461,-0.0002871777706991644,-0.001296043979034548,0.0008784284711094363
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L1_xs,1,-1.0,3,1.0,0.22459509853118217,-0.0006212200490786185,HOLD_CORE56_CONTROL_DOMINATED,0.00037382431373977833,9.888436149143834,8772,3.0691123819698026e-05,-1.1008419968678039e-05,2.9858690309288275e-05,-0.00037382431373977833,0.0005876248949837448,10.205586844809847,4344,-5.9396683105903466e-05,-3.7529651874942995e-05,3.117647168928271e-05,-0.0005876248949837448,0.0006524844415086839,9.450697770671713,4416,8.111295984802749e-06,-6.943266158110112e-05,1.3128465995130033e-06,-0.0006524844415086839,0.00037877995092138155,4.792516141534404,2880,-8.507212039882404e-05,-6.828574176691657e-05,5.3173073362281637e-05,-0.00037877995092138155
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L1_xs,4,-1.0,2,1.0183387642325907,5.239816522434675,-0.001087441048911332,HOLD_CORE56_PREMAY_UNSTABLE,0.00040712772596428,5.530151369063875,8772,3.442856070275693e-05,-2.8892835423897057e-05,8.287504806904817e-05,-0.00040712772596428,0.0004817354322245769,4.2642893309335275,4344,-5.3481603350565376e-05,-0.00019077897425965912,0.0001612354364215239,-0.0004817354322245769,0.0005664245280939365,4.075505549167457,4416,-9.74268410845353e-05,-0.00016410832450703856,6.0572955239685694e-05,-0.0005664245280939365,-8.744104891133191e-05,-0.5633266075880058,2880,-0.0004581750528246155,2.6251479998029164e-05,-8.904460969156726e-05,8.744104891133191e-05
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L1_xs,8,-1.0,2,1.030232998021055,3.5311844333235403,-0.0011465131351594507,HOLD_CORE56_PREMAY_UNSTABLE,0.0003070951075322663,2.9659553643231193,8772,-3.0766304077273814e-05,-2.4603892277400297e-05,5.1798550446630064e-05,-0.0003070951075322663,0.0006112764197307218,3.8467517363504653,4344,8.143996635996825e-05,-9.924014694027512e-05,0.00014534933925202043,-0.0006112764197307218,0.0003752629927122733,1.905360536918819,4416,-0.0003434377392936728,-0.0003604146073141717,-3.9206739928743294e-05,-0.0003752629927122733,-0.00014651313515945074,-0.6712330884393397,2880,-0.0005173649021524803,-6.554728921055816e-05,-0.00015094266648478497,0.00014651313515945074
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L1_xs,24,-1.0,2,1.4754120651953266,1.4828465674933182,-0.0018784284825121966,HOLD_CORE56_PREMAY_UNSTABLE,0.0005966468672670617,3.320286702109602,8772,0.00020336514586091281,0.00031529250161559336,6.736412648968787e-05,-0.0005966468672670617,0.0005833911899422623,2.1762588833113594,4344,-2.1382332599808293e-05,-0.00021615616037769125,0.00014539546614491966,-0.0005833911899422623,0.0007308886457520677,2.1502467422006055,4416,2.531743610629806e-05,-0.00040452605209824124,-0.00016864131928717946,-0.0007308886457520677,-0.0008784284825121964,-2.4112615000797883,2880,-0.0013025746600815748,-0.0002871777889630565,-0.0012960439815097166,0.0008784284825121964
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L3_liquidity_relative,1,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L3_liquidity_relative,4,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L3_liquidity_relative,8,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L3_liquidity_relative,24,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L5_vol_adjusted,1,-1.0,3,1.0,0.09286376091116766,0.04553100949054407,HOLD_CORE56_CONTROL_DOMINATED,0.03758861377409564,13.770804757048815,8736,-0.0007005035700952696,-0.0033870361207397584,0.003206665453613259,-0.03758861377409564,0.05070450475637563,15.05752607573667,4344,-0.005773245513467629,-0.007227858136725074,0.00030854310819342605,-0.05070450475637563,0.04793192197343916,11.550631409838994,4416,0.004929442132038718,-0.0032141990008401474,0.005150122921366247,-0.04793192197343916,0.04653100949054407,9.325124467619833,2880,-0.004321044540285157,-0.0014616350781553496,-0.0026379257262037358,-0.04653100949054407
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L5_vol_adjusted,4,-1.0,3,1.0,1.1494241044412998,0.020341643725881563,HOLD_CORE56_CONTROL_DOMINATED,0.03936712312492527,7.1311553011012965,8736,0.00545402591537112,-0.005650839672555941,0.006794979531715856,-0.03936712312492527,0.04037401730652525,5.936532262551502,4344,-0.0062363372625476535,-0.021561302890089954,0.004924780811207238,-0.04037401730652525,0.04361355624330389,4.063834005287921,4416,-0.0042698680302984795,-0.004022580584450974,0.011153280838225917,-0.04361355624330389,0.021341643725881564,2.117769764374498,2880,-0.024530599726926703,0.00554641222357272,-0.012866235887787535,-0.021341643725881564
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L5_vol_adjusted,8,-1.0,3,1.200689338440049,0.8600408130416087,0.023364460932779683,HOLD_CORE56_CONTROL_DOMINATED,0.03787895499229848,4.833715190598719,8736,0.004920408749117689,-0.00226768253251096,0.004938233093142335,-0.03787895499229848,0.050965791407953175,5.299953935279785,4344,0.005249022322804435,-0.01671352722992776,-0.002484746614821339,-0.050965791407953175,0.027451940866201004,1.8342355749525379,4416,-0.023693874102372545,0.006284545713598891,0.03296125271753423,-0.027451940866201004,0.024364460932779684,1.72072068039803,2880,-0.020954430789948353,-0.007326373696684153,-0.013674204564028652,-0.024364460932779684
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_98aebf3941164f2e,L5_vol_adjusted,24,-1.0,2,10.870076507447868,9.35933691230793,-0.006719142269535431,HOLD_CORE56_PREMAY_UNSTABLE,0.06488177342283385,4.653801774238409,8736,0.023934124666133524,0.010179185583994752,0.010515609670129556,-0.06488177342283385,0.04215579561570694,2.4926910650650833,4344,-0.013879037024077643,-0.025319983045130653,-0.010660522979332713,-0.04215579561570694,0.028170550058048995,0.996192802248573,4416,-0.024081500257543135,0.010547677585832116,0.013710615011521505,-0.028170550058048995,-0.005719142269535431,-0.23225638282614325,2880,-0.053527379350003505,-0.024124708549304853,-0.06216751402682918,0.005719142269535431
a7ff24r_1e19db32c95dfcc4,"Mean(Mul(global_long_short_account_ratio_last,Delta(mark_trade_basis_bps,1)),4)",interaction_alpha,basis_premium_like|positioning_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_964a800b02e24075,L0_raw,1,1.0,3,1.0,0.03435652516554706,1.8372602248822e-05,HOLD_CORE56_CONTROL_DOMINATED,0.0005422490663917178,15.29605993957535,8767,-1.7624951877531467e-05,-1.6081425064788005e-05,-6.428818164876134e-06,-0.0005422490663917178,0.000731045778676114,13.903770827340097,4344,5.827077203789343e-05,2.9723211617521195e-05,-6.278455457308876e-06,-0.000731045778676114,0.0005934357163033955,9.650449301796849,4416,-7.860898568164011e-05,1.685128593506509e-05,-4.327700507474705e-05,-0.0005934357163033955,0.001018372602248822,14.207031581264085,2880,-3.49877439370653e-05,1.4077493572989023e-05,-3.26864454586346e-05,-0.001018372602248822
a7ff24r_1e19db32c95dfcc4,"Mean(Mul(global_long_short_account_ratio_last,Delta(mark_trade_basis_bps,1)),4)",interaction_alpha,basis_premium_like|positioning_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_964a800b02e24075,L0_raw,4,1.0,3,1.0,0.025620001680086782,-3.371915471457414e-05,HOLD_CORE56_CONTROL_DOMINATED,0.0005927672904393268,8.642536236636623,8767,3.077090363069156e-05,1.1670501066951751e-05,3.0998345247956326e-05,-0.0005927672904393268,0.0008432423906658739,7.90106496649218,4344,0.00013002783787730658,2.5792386166052907e-05,-8.670446662679341e-05,-0.0008432423906658739,0.00033573397780785227,2.6359952480228155,4416,-0.00031485452911131584,1.2657423578457975e-05,-0.00011664964879490907,-0.00033573397780785227,0.0009662808452854259,7.02231675881507,2880,-2.475611687964829e-05,-3.073158833725508e-05,-0.0001707031319037006,-0.0009662808452854259
a7ff24r_1e19db32c95dfcc4,"Mean(Mul(global_long_short_account_ratio_last,Delta(mark_trade_basis_bps,1)),4)",interaction_alpha,basis_premium_like|positioning_like,smooth_mul,skel_644ba0ee0d0e38ee,prod_964a800b02e24075,L0_raw,8,1.0,3,1.0,0.07518127973332757,-2.1539736860248923e-05,HOLD_CORE56_CONTROL_DOMINATED,0.000645352590225827,6.658189224706858,8767,5.7966260548761196e-05,-7.846626313399471e-05,-7.54770339361963e-05,-0.000645352590225827,0.0008474498240974577,5.544001651789398,4344,0.00011153244050947249,4.10883391416768e-05,4.795228667715903e-07,-0.0008474498240974577,0.0004605358835246278,2.6035762436667924,4416,-0.00017287914564950325,0.0001261193903564278,6.59722794328055e-05,-0.0004605358835246278,0.000978460263139751,5.079482527751564,2880,-7.356189475105493e-05,2.0980086386865596e-05,9.974767139555591e-05,-0.000978460263139751
