blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard_id
a7ls15_69f4d2c4ab55e110,"Mul(Delta(ZScore(Mean(basis_abs_168h,8)),24),Sub(CSRank(ZScore(Mean(basis_abs_168h,8))),CSRank(Decay(premium_abs_168h,720))))",basis_premium_like,delta_x_divergence,L0_raw_forward_return,24,-1.0,3,True,0.9515701559539836,0.0097270327875181,True,0.4990565980916812,1.3418388160178591,True,0.009426627316278,0.008826627316278,0.007826627316278,92.8,A7LS18a7ls18_s000_NUMERIC_CLUE,665,-0.0026224887187637,-5.061844336905055,-0.945505920657657,-2.349483491926,0.3924812030075188,696,-0.0021741632389415,-4.313010550882262,-0.9097587449818392,-1.4921048179816108,0.4755747126436782,696,-0.0016425122821787,-2.3206487527407544,-0.4990565980916812,-1.3418388160178591,0.4612068965517241,696,-0.009826627316278,-9.537606595567178,-2.0345374884544984,-2.7449345045770195,0.3721264367816091,1.0,14.87505716032404,skel_ed4f1d0a031f5137,0.8184429761562769,0.9839856089856088,a7ls18_s000
a7ls15_03f1da84d5b0d8fc,"Mul(Delta(Mean(basis_abs_168h,48),24),Sub(CSRank(Mean(basis_abs_168h,48)),CSRank(Delta(mark_index_basis_bps,6))))",basis_premium_like,delta_x_divergence,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.9473474516726532,0.0015255405374213,True,0.9183493431867344,1.7966025920831354,True,0.0015698256471713,0.0009698256471713,-3.017435282868684e-05,94.93333333333334,A7LS18a7ls18_s000_NUMERIC_CLUE,665,-0.0016031534372415,-4.082781148344285,-1.4442113868132949,-2.4057187935058484,0.4195488721804511,712,-0.0007413704884869,-2.72468386520821,-0.9183493431867344,-2.841192902782664,0.4620786516853932,712,-0.0009289880624569,-2.587326538552039,-1.0808955013884916,-1.843915464081635,0.4353932584269663,712,-0.0019698256471713,-3.053386592419695,-1.1271642956596797,-1.7966025920831354,0.4662921348314606,1.0,7.02247819549866,skel_8c2c9f3f4b776243,0.820741166331514,0.9895468731769922,a7ls18_s000
a7ls15_ccd55e4d1e73363f,"Mul(CSRank(basis_abs_168h),Sign(mark_index_basis_bps))",basis_premium_like,gated_sign,L0_raw_forward_return,1,-1.0,3,True,0.9351680484404568,0.0001282781542638,True,1.4835902249822814,1.4835902249822814,True,4.432012879945367e-05,-0.0005556798712005,-0.0015556798712005,95.86666666666666,A7LS18a7ls18_s000_NUMERIC_CLUE,719,-6.607000622554834e-05,-0.3870994860970054,-0.3870994860970054,-0.3870994860970054,0.4965229485396384,719,-0.0005722386315803,-5.157965155600142,-5.157965155600142,-5.157965155600142,0.4158553546592489,719,-0.0005882665661051,-3.9127446701063273,-3.9127446701063273,-3.9127446701063273,0.4367176634214186,719,-0.0004443201287994,-1.4835902249822814,-1.4835902249822814,-1.4835902249822814,0.4965229485396384,1.0,6.064831951559543,skel_293cae94cfd91548,0.8273484630853203,0.987109375,a7ls18_s000
a7ls15_81466e21c9ddb4ba,"Mul(Neg(ZScore(TSRank(mark_trade_basis_bps,336))),Sign(Mean(premium_abs_state,6)))",basis_premium_like,mean_reversion_gate,L5_vol_adjusted_return,4,-1.0,3,True,0.7253066192406546,0.0544625685412627,True,1.865996568398138,2.563772599359759,True,0.204548598142826,0.203948598142826,0.202948598142826,95.46666666666668,A7LS18a7ls18_s001_NUMERIC_CLUE,689,-0.002713885493133,-0.1315995485966812,-0.0179656629803733,-0.5885048142224797,0.4847605224963715,716,-0.0795598818514052,-3.7637283301327455,-1.865996568398138,-2.563772599359759,0.4120111731843575,715,-0.1659877875351531,-6.157790567999838,-3.317756836205896,-3.748206826923164,0.3944055944055944,715,-0.204948598142826,-5.260596231204141,-2.584994133784752,-2.970934342572686,0.4265734265734265,1.0,210.22329152358532,skel_2674b9b28339672e,0.993105429474289,0.9508153746022564,a7ls18_s001
a7ls15_aca5584888391c64,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),CSRank(premium_close_bps))",basis_premium_like,mul,L5_vol_adjusted_return,4,-1.0,3,True,0.5353558654306417,0.0775048682572474,True,1.70527312125212,2.397085036404329,True,0.196570379823514,0.195970379823514,0.194970379823514,95.46666666666668,A7LS18a7ls18_s001_NUMERIC_CLUE,716,-0.0132441724391431,-0.744178062911801,-0.2247364156156806,-1.1965314691922595,0.4776536312849162,716,-0.0673308617866792,-3.3069862415154336,-1.70527312125212,-2.397085036404329,0.4259776536312849,716,-0.1140970206922965,-4.130870124446546,-2.175412874056025,-2.7517375345731097,0.4231843575418994,716,-0.196970379823514,-5.276872872050149,-2.616890777790541,-3.6907569808451615,0.4273743016759777,1.0,202.43502395808335,skel_3363cfb4025bd87d,0.9997127262280954,1.0,a7ls18_s001
a7ls15_f2572f4f4a2a5d62,"Mul(mark_index_basis_bps,mark_trade_basis_bps)",basis_premium_like,mul,L5_vol_adjusted_return,4,-1.0,3,True,0.6462820823667268,0.0382303001488081,True,1.269207893903441,2.1901608473703944,True,0.1340494277061102,0.1334494277061102,0.1324494277061102,95.46666666666668,A7LS18a7ls18_s001_NUMERIC_CLUE,716,-0.0012811364936839,-0.0683408080300473,0.1947065904010415,-0.9171251869708344,0.5041899441340782,714,-0.0904663350607345,-4.323188328747079,-2.236729731204937,-2.6483574085443653,0.4271708683473389,716,-0.0689556354555561,-2.3475037557196217,-1.269207893903441,-2.1901608473703944,0.4497206703910614,715,-0.1344494277061102,-3.104869443529596,-1.4430416788882197,-2.3832816708377216,0.4531468531468531,1.0,139.80314562374352,skel_337820bc5afcf6cc,0.9997127262280954,0.6745120929118774,a7ls18_s001
a7ls15_a7d4c264df1340f8,"Mul(Neg(ZScore(Mean(basis_abs_168h,3))),Sign(ZScore(Mean(premium_abs_168h,504))))",basis_premium_like,mean_reversion_gate,L5_vol_adjusted_return,8,-1.0,3,True,0.928440883244498,0.1129728126480781,True,0.7845868379412606,0.9986909925541269,True,0.1136319793174496,0.1130319793174496,0.1120319793174496,94.93333333333334,A7LS18a7ls18_s001_NUMERIC_CLUE,689,-0.0186331700920154,-0.6067028443104273,-0.1798137819599721,-0.4366533866708453,0.4862119013062409,712,-0.1168402174410562,-3.0197370678030664,-1.0490813839085358,-1.2869268631489543,0.4803370786516854,712,-0.1372427080551478,-3.43955309191769,-1.2234072226936905,-1.623639637327217,0.4508426966292135,712,-0.1140319793174496,-2.2637276598127607,-0.7845868379412606,-0.9986909925541269,0.5014044943820225,1.0,119.10353843420518,skel_f4061a64df347a31,0.820741166331514,1.0,a7ls18_s001
a7ls15_54e154eb921b2cbb,"Mul(premium_close_bps,TSRank(mark_trade_basis_bps,16))",basis_premium_like,mul,L5_vol_adjusted_return,1,-1.0,3,True,0.992350405196599,0.0518625179988093,True,2.86547709614772,2.86547709614772,True,0.0990278802094427,0.0984278802094427,0.0974278802094427,95.86666666666666,A7LS18a7ls18_s001_NUMERIC_CLUE,701,-0.0237241018923453,-1.9023967291164845,-1.9023967291164845,-1.9023967291164845,0.4536376604850214,668,-0.0812059532216868,-4.741500622996233,-4.741500622996233,-4.741500622996233,0.3952095808383233,713,-0.0554122074805416,-2.86547709614772,-2.86547709614772,-2.86547709614772,0.4249649368863955,719,-0.0994278802094427,-3.8006271034478663,-3.8006271034478663,-3.8006271034478663,0.4478442280945758,1.0,104.43552980424607,skel_f8484b844efd270f,0.995403619649526,0.6638738576238576,a7ls18_s001
a7ls15_e4a807bb4c641dd2,"Mul(Delta(premium_close_bps,24),Abs(ZScore(Mean(basis_abs_168h,72))))",basis_premium_like,mul,L5_vol_adjusted_return,1,-1.0,3,True,0.9033291900464346,0.0509644643051714,True,2.43033284769959,2.43033284769959,True,0.0847726902810075,0.0841726902810075,0.0831726902810075,95.86666666666666,A7LS18a7ls18_s001_NUMERIC_CLUE,695,-0.0184807125289563,-1.805226559865112,-1.805226559865112,-1.805226559865112,0.460431654676259,719,-0.03370043506657,-3.162351551686588,-3.162351551686588,-3.162351551686588,0.4450625869262865,719,-0.0318468519712612,-2.43033284769959,-2.43033284769959,-2.43033284769959,0.4631432545201669,719,-0.0851726902810075,-4.447443782094398,-4.447443782094398,-4.447443782094398,0.4464534075104311,1.0,90.26936109096108,skel_156d0fafafecde17,0.8342430336110314,0.8364863119834711,a7ls18_s001
a7ls15_02dc14ffe34a329d,"Mul(Mean(premium_close_bps,12),ZScore(Mean(basis_abs_168h,3)))",basis_premium_like,mul,L7_ranked_future_return,24,1.0,3,True,0.8955822023658995,0.0712273673637718,True,0.9043798230877697,-0.0920767856408975,True,0.0728428526766709,0.0722428526766709,0.0712428526766709,92.8,A7LS18a7ls18_s001_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0233137334414706,3.042496502126393,0.7025994720421331,-0.2148519310367696,0.5386861313868613,696,0.023672972541507,4.046415698178881,0.9043798230877697,-0.0920767856408975,0.5244252873563219,696,0.0822299715304385,10.67006323216028,2.1270658677127767,1.5342889337382208,0.6307471264367817,696,0.0732428526766709,9.867992530157448,2.097261097490663,0.4886848483492145,0.6451149425287356,0.0,77.34727047430503,skel_3afee12eb6a9078f,0.8241884515943695,0.9845220460090623,a7ls18_s001
a7ls15_b9ade4b9d5b37a0c,"Mul(Abs(ZScore(Mean(premium_abs_168h,2))),TSRank(mark_trade_basis_bps,8))",basis_premium_like,mul,L5_vol_adjusted_return,1,1.0,3,True,0.6431075840662442,0.0232810210101497,True,3.550001534177255,3.550001534177255,True,0.0705837292944804,0.0699837292944804,0.0689837292944804,95.86666666666666,A7LS18a7ls18_s001_NUMERIC_CLUE,712,0.0119280623695093,1.1896261378876631,1.1896261378876631,1.1896261378876631,0.5294943820224719,719,0.0430567543008652,3.7865832109980704,3.7865832109980704,3.7865832109980704,0.5730180806675939,719,0.0499617030265721,3.6674140215134345,3.6674140215134345,3.6674140215134345,0.588317107093185,719,0.0709837292944804,3.550001534177255,3.550001534177255,3.550001534177255,0.5479833101529903,1.0,76.3406217104142,skel_977fab637a7d4823,0.8253375466819879,1.0,a7ls18_s001
a7ls15_ae9e2c84580f085a,"Mul(Decay(premium_abs_state,24),Decay(basis_abs_168h,72))",basis_premium_like,mul,L7_ranked_future_return,24,-1.0,3,True,0.8645792461561526,0.066159635749255,True,0.4619795926168298,1.3492208738573892,True,0.0633850381811409,0.0627850381811409,0.0617850381811409,92.8,A7LS18a7ls18_s001_RANK_LABEL_DIAGNOSTIC_CLUE,673,-0.0131388097793186,-2.761225071940806,-0.5668590736598225,-1.6114178245434398,0.4843982169390787,696,-0.0351136786930608,-6.553497239524008,-1.3084155792918233,-2.5640622471980263,0.4137931034482758,696,-0.0160773201362281,-2.4210540364168884,-0.4619795926168298,-1.3492208738573892,0.4597701149425287,696,-0.0637850381811409,-10.225258592661332,-2.2249897782203307,-3.335186135297284,0.3577586206896552,0.0,67.92045893498477,skel_8727d93aac220fc6,0.834530307382936,0.9947253298909924,a7ls18_s001
a7ls15_106a5f010ad83696,"Mul(ZScore(Mean(mark_index_basis_bps,48)),Abs(ZScore(Mean(premium_close_bps,96))))",basis_premium_like,mul,L7_ranked_future_return,24,1.0,3,True,0.8045548150306975,0.0535368275063857,True,0.939251339051856,0.2463852522240043,True,0.0531175373829289,0.0525175373829289,0.0515175373829289,92.8,A7LS18a7ls18_s001_RANK_LABEL_DIAGNOSTIC_CLUE,673,0.0202069059215233,4.208448617060768,0.8766051582252357,-0.0121907351810805,0.5646359583952452,696,0.0259619286132396,5.0712787318893,0.939251339051856,0.2463852522240043,0.5545977011494253,696,0.0530006951096211,8.083096588970438,1.6054223649501342,0.9089059658238156,0.5905172413793104,696,0.0535175373829289,8.511661729146702,1.7625764100487364,0.9187212151703266,0.6235632183908046,0.0,57.7129825678982,skel_af8c1327eb17d836,0.9933927032461936,1.0,a7ls18_s001
a7ls15_b25f3ac066b61f81,"Mul(ZScore(Mean(premium_abs_state,8)),Delta(mark_index_basis_bps,120))",basis_premium_like,mul,L7_ranked_future_return,4,1.0,3,True,0.6837912555565852,0.0175706891423546,True,1.9045900340025348,0.5832034548970474,True,0.0371097797692944,0.0365097797692944,0.0355097797692944,95.46666666666668,A7LS18a7ls18_s001_RANK_LABEL_DIAGNOSTIC_CLUE,596,0.009474234091474,1.5590889295326618,0.7624998184967344,-0.0922933758152445,0.5318791946308725,716,0.0192188631543554,3.722092551677492,1.9456391028105813,0.5832034548970474,0.5363128491620112,716,0.024664093213325,4.154317377648346,1.9045900340025348,1.7835340317717636,0.5614525139664804,716,0.0375097797692944,6.895657092180115,3.455486309623064,2.948324719733852,0.6159217877094972,0.0,41.82598851373785,skel_eaa129218e1e1a2f,0.9652398735995404,0.9977678571428572,a7ls18_s001
a7ls15_3e2a3e84aea1ecc4,"Mul(Delta(ZScore(Mean(premium_close_bps,336)),4),ZScore(Decay(mark_trade_basis_bps,12)))",basis_premium_like,relative_shock,L7_ranked_future_return,8,1.0,3,True,0.8115157550323634,0.0357055308468581,True,0.9780155712598732,-0.9555161692528452,True,0.0365108926342072,0.0359108926342072,0.0349108926342072,94.93333333333334,A7LS18a7ls18_s001_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.01834566774804,3.3527037905244983,1.1679570256434442,0.2255143163163638,0.5518248175182482,712,0.0266120799521431,5.182663839965139,1.8673925443178208,0.9480388161772186,0.5688202247191011,712,0.011426959789846,2.013215462831237,0.9780155712598732,-0.9555161692528452,0.5196629213483146,712,0.0369108926342072,6.1825355753383855,1.9747272334195465,0.7675299610843459,0.577247191011236,0.0,41.09937687917488,skel_23c5c050c3598aff,0.9919563343866704,1.0,a7ls18_s001
a7ls15_3b075a47b7019802,"Mul(Neg(ZScore(ZScore(Mean(premium_close_bps,168)))),Sign(TSRank(premium_abs_168h,8)))",basis_premium_like,mean_reversion_gate,L7_ranked_future_return,24,-1.0,3,True,0.8583840904768307,0.0346919566836951,True,0.7954860823093358,1.4600639706409355,True,0.0344699745902511,0.0338699745902511,0.0328699745902511,92.8,A7LS18a7ls18_s001_RANK_LABEL_DIAGNOSTIC_CLUE,673,-0.0343865224808761,-6.73681768472676,-1.399640976535903,-2.261002299141832,0.4071322436849925,696,-0.0179239337217965,-3.892088645511132,-0.7954860823093358,-1.4600639706409355,0.4382183908045977,696,-0.053014331231375,-8.335224342035461,-1.7744257076195913,-2.2244769341314305,0.3864942528735632,696,-0.0348699745902511,-6.4090431520345605,-1.2184215969135,-2.047373868357651,0.4051724137931034,0.0,39.01159049977434,skel_857699c27821c9ad,0.820741166331514,1.0,a7ls18_s001
a7ls15_96bbddf52eb7845f,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Abs(ZScore(Mean(premium_abs_168h,168)))))",basis_premium_like,mean_reversion_gate,L7_ranked_future_return,8,1.0,3,True,0.437983548631857,0.0098474725603412,True,1.3662761171426407,0.0760518050530901,True,0.0272419612203495,0.0266419612203495,0.0256419612203495,94.93333333333334,A7LS18a7ls18_s001_RANK_LABEL_DIAGNOSTIC_CLUE,689,0.0121276642208246,2.149364413431597,1.0369605432544085,-1.0526174823986825,0.5341074020319303,712,0.0210464458489388,3.962312104558056,1.4198383465293896,0.0760518050530901,0.5561797752808989,712,0.0256018681075738,4.836554074478351,1.7866676335581726,0.6355076524511079,0.5912921348314607,712,0.0276419612203495,4.973322859181225,1.3662761171426407,0.3881507183513812,0.5561797752808989,0.0,32.20397767171771,skel_86b735fd698ebcfa,0.86210858948578,1.0,a7ls18_s001
a7ls15_8bdcfa94ca49c919,"Mul(Delta(Mean(mark_index_basis_bps,168),4),ZScore(TSRank(premium_abs_168h,8)))",basis_premium_like,relative_shock,L7_ranked_future_return,8,1.0,3,True,0.9587444585379796,0.0247614472794423,True,0.4865619042285481,0.2374070745598867,True,0.0248337572825634,0.0242337572825634,0.0232337572825634,94.93333333333334,A7LS18a7ls18_s001_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0078945323060286,1.4907839066509394,0.6684476596227878,-0.8667283848478873,0.5284671532846715,712,0.0101699860851019,2.032415710824697,0.4865619042285481,0.2374070745598867,0.5407303370786517,712,0.0296734388004577,5.634062422286625,2.0336325808850018,1.1770911639767223,0.6025280898876404,712,0.0252337572825634,4.534171861101862,1.700593970922024,0.6740622087120547,0.5814606741573034,0.0,29.27501282402548,skel_effc632350c0cac6,0.8195920712438954,0.9995436090664798,a7ls18_s001
