candidate_id,family_id,primary_seed_field,source_fields,expression,skeleton_key,production_key,motif,static_valid,uses_may,allowed_next_use
a7ab3_a1cad9770fe25150,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|mark_index_basis_bps,"Mul(ZScore(Decay(Delta(realized_vol_24h,1),24)),Winsor(ZScore(mark_index_basis_bps),3))",skeleton_a8e54200dcb275da,prod_8d6441508dc96835,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_de2278a7970d9bd3,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"Sub(Sub(TSRank(Delta(trade_return_1h,4),24),Rank(Delta(trade_return_1h,24))),Sub(TSRank(mark_index_basis_bps,72),Rank(mark_index_basis_bps)))",skeleton_fe70cc9c1ac73f85,prod_6e8419d29679a850,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_56b466d776313a5a,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|premium_close_bps,"Rank(Mul(Mul(Rank(Mean(mark_index_basis_bps,72)),ZScore(Delta(mark_index_basis_bps,24))),Sub(TSRank(premium_close_bps,168),TSRank(premium_close_bps,24))))",skeleton_40574fe122065686,prod_63cd2e3632663e0f,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_cf96f1719c094409,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|mark_index_basis_bps,"ZScore(Sub(Mul(TSRank(premium_close_bps,72),ZScore(Mean(premium_close_bps,168))),ZScore(Delta(Mean(mark_index_basis_bps,168),4))))",skeleton_7c11bdc2245ea440,prod_888f3d702811c573,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_8b93d4e79439c7cc,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|mark_index_basis_bps,"Clip(Mul(Mul(Decay(realized_vol_168h,24),ZScore(Delta(realized_vol_168h,4))),Clip(Mean(mark_index_basis_bps,24),-3,3)),-3,3)",skeleton_f9c655a82ef5f9c5,prod_5b76a4fc72d0f699,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_c238d2d1f38ec92b,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|premium_close_bps,"Winsor(Sub(Sub(ZScore(Mean(realized_vol_24h,168)),ZScore(Mean(realized_vol_24h,72))),Mul(Rank(Mean(premium_close_bps,72)),ZScore(Delta(premium_close_bps,24)))),3)",skeleton_70134d0e4f09b6ba,prod_305d2a0fb47d6623,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_c2885febd45deec1,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|premium_close_bps,"Mul(Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))),Sub(Rank(Decay(premium_close_bps,4)),Rank(Decay(premium_close_bps,12))))",skeleton_324ea5c4a101d63c,prod_8daf16b0ad84b223,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_26f6fdea2a9c882b,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_168h,"Sub(Sub(Rank(Decay(mark_index_basis_bps,4)),Rank(Decay(mark_index_basis_bps,24))),Rank(Clip(ZScore(realized_vol_168h),-3,3)))",skeleton_7a30cffcc7fa7bfa,prod_390ec35ad3ccad00,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_7e7b8aac0b27864c,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_168h,"Rank(Mul(TSRank(Sub(Mean(premium_close_bps,4),Mean(premium_close_bps,72)),72),Mul(Rank(Delta(realized_vol_168h,24)),TSRank(Mean(realized_vol_168h,168),72))))",skeleton_dd3e0615c6931f24,prod_5e6f5eb5e868e520,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_3fac473d81ab8fd8,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|premium_close_bps,"ZScore(Sub(Decay(Sub(Mean(realized_vol_168h,24),Mean(realized_vol_168h,72)),4),Mean(premium_close_bps,24)))",skeleton_2e8172e590ce4e8e,prod_f38689d777f1515a,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_f66149e9e5372377,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|premium_close_bps,"Clip(Mul(Clip(Sub(Mean(realized_vol_24h,24),Decay(realized_vol_24h,4)),-3,3),ZScore(Mean(premium_close_bps,168))),-3,3)",skeleton_b2350374ff5e0769,prod_687cb8e653ce24a6,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_523f4b7fd36c999c,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|premium_close_bps,"Winsor(Sub(Winsor(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,4)),3),Mul(Rank(premium_close_bps),ZScore(Delta(premium_close_bps,24)))),3)",skeleton_ce8faf9cf2a3832c,prod_7906458ab8ca6d31,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_cbb35187203f9013,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_24h,"Mul(Rank(Clip(ZScore(mark_index_basis_bps),-3,3)),Mean(Delta(realized_vol_24h,4),72))",skeleton_5a25933e114517dc,prod_9d04c44cc65a718b,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_e9bdafa09d96894e,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_24h,"Sub(Rank(Winsor(ZScore(premium_close_bps),3)),ZScore(Sub(Decay(realized_vol_24h,24),Decay(realized_vol_24h,4))))",skeleton_bcb4833d1c5dd5b3,prod_c27e0c835477a125,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_b1072c733f2f62c3,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|realized_vol_24h,"Rank(Mul(ZScore(Clip(Delta(realized_vol_168h,24),-3,3)),Rank(Mean(Delta(realized_vol_24h,24),24))))",skeleton_386b7b34bd950a78,prod_eb67d3b7843ee161,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_df6207ed5f9c11df,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|realized_vol_168h,"ZScore(Sub(ZScore(Winsor(Delta(realized_vol_24h,1),3)),Mul(Decay(realized_vol_168h,24),ZScore(Delta(realized_vol_168h,4)))))",skeleton_026c4b6df84facfb,prod_6840fb91992df4eb,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_9098279fe5a50f22,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_168h,"Clip(Mul(Sub(Decay(Mean(trade_return_1h,168),4),Mean(Decay(trade_return_1h,12),4)),Decay(Sub(Mean(realized_vol_168h,24),Mean(realized_vol_168h,72)),4)),-3,3)",skeleton_0117bf9cde52a6a2,prod_6fc0adc875a24361,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_ebb1991bcfade900,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_24h,"Winsor(Sub(Mul(Rank(Delta(mark_index_basis_bps,24)),TSRank(Mean(mark_index_basis_bps,168),168)),ZScore(Clip(Delta(realized_vol_24h,24),-3,3))),3)",skeleton_15fce89bda85121e,prod_dadb387b98882566,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_271531dd895906cb,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_24h,"Mul(Rank(premium_close_bps),ZScore(realized_vol_24h))",skeleton_0a22bd44da0c578d,prod_fbfd52d73ce64416,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_b15e7b3ab9335ea5,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|trade_return_1h,"Sub(ZScore(realized_vol_168h),Clip(ZScore(trade_return_1h),-3,3))",skeleton_d2b6472f51c6bc27,prod_aeb5742d40d09b9a,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_113b2fc431c6d581,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|trade_return_1h,"Rank(Mul(TSRank(realized_vol_24h,168),Decay(ZScore(trade_return_1h),12)))",skeleton_af8e2fd76fbffae3,prod_ea4ecc599142dc90,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_fc59e460164abd98,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_24h,"ZScore(Sub(Delta(trade_return_1h,1),Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,72))))",skeleton_c02eea8f9e3b1318,prod_afa4938c8f821386,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_463338d1279725ea,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|trade_return_1h,"Clip(Mul(Mean(mark_index_basis_bps,24),TSRank(Mean(trade_return_1h,168),168)),-3,3)",skeleton_e0fa09d73590b7f6,prod_d234ffb4f10daa94,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_c705f38679de2753,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|trade_return_1h,"Winsor(Sub(Decay(premium_close_bps,12),Winsor(Delta(trade_return_1h,24),3)),3)",skeleton_8866b3d13333b2db,prod_d10cb52ef1d018e7,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_f73befcbcf5f8ca8,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|trade_return_1h,"Mul(Clip(ZScore(realized_vol_168h),-3,3),Sub(TSRank(Delta(trade_return_1h,4),24),Rank(Delta(trade_return_1h,24))))",skeleton_8107d134ed2d473d,prod_0490e73309bba113,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_219cd644986c0645,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|trade_return_1h,"Sub(Winsor(ZScore(realized_vol_24h),3),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))))",skeleton_39025673c98f3f2b,prod_f234a0bddecfbd68,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_e5d4ea9f48512d66,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"Rank(Mul(Rank(Delta(trade_return_1h,24)),Winsor(Sub(Mean(mark_index_basis_bps,24),Decay(mark_index_basis_bps,24)),3)))",skeleton_92747dfd4c124097,prod_c771590865c0e635,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_414e834cc132a31a,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|premium_close_bps,"ZScore(Sub(ZScore(Mean(mark_index_basis_bps,168)),Sub(Decay(Mean(premium_close_bps,168),4),Mean(Decay(premium_close_bps,12),24))))",skeleton_b1daf53cbedd8a4c,prod_62a588f95c2f92a4,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_f63b6638eeaff574,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|mark_index_basis_bps,"Clip(Mul(TSRank(Delta(premium_close_bps,4),24),Delta(mark_index_basis_bps,1)),-3,3)",skeleton_6fd0f4995197607b,prod_14421fff9b9e40aa,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_23e32c45daa8461d,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|mark_index_basis_bps,"Winsor(Sub(Decay(ZScore(realized_vol_168h),12),Rank(Delta(mark_index_basis_bps,24))),3)",skeleton_de83063414831b91,prod_6f3fa3d7c7909680,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_5f6ba0ff28588f3a,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|mark_index_basis_bps,"Mul(Sub(TSRank(realized_vol_24h,24),Rank(realized_vol_24h)),Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(mark_index_basis_bps)))",skeleton_67e67312ca2df326,prod_0c8a3ac22bade298,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_2ba1c8a96f8b83c1,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"Sub(Sub(ZScore(Mean(trade_return_1h,4)),ZScore(trade_return_1h)),Sub(Decay(mark_index_basis_bps,12),Decay(mark_index_basis_bps,24)))",skeleton_e3942fd8d3809b5c,prod_2c754704e5624136,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_e1ca12dddb1d33d8,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|premium_close_bps,"Rank(Mul(Mul(Rank(mark_index_basis_bps),ZScore(Delta(mark_index_basis_bps,24))),Rank(Sub(Mean(premium_close_bps,168),Mean(premium_close_bps,24)))))",skeleton_56f56eb2256d460a,prod_b47c33324a810b19,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_fddbc905c31a1363,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_168h,"ZScore(Sub(Sub(Mean(premium_close_bps,24),Decay(premium_close_bps,12)),Winsor(Mean(realized_vol_168h,24),3)))",skeleton_276435236aa0c134,prod_c4fd4ad3a823e496,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_e046677bcec58068,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|premium_close_bps,"Clip(Mul(Sub(Mean(realized_vol_168h,24),Mean(realized_vol_168h,72)),Mul(TSRank(premium_close_bps,72),ZScore(Mean(premium_close_bps,168)))),-3,3)",skeleton_cb7542a6a3107541,prod_f5cf2ee2e8634fc4,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_7f9c2b8c697bd5bf,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|premium_close_bps,"Winsor(Sub(Sub(TSRank(realized_vol_24h,72),TSRank(realized_vol_24h,168)),TSRank(Sub(Mean(premium_close_bps,4),Mean(premium_close_bps,168)),168)),3)",skeleton_ba9457d4927c9310,prod_5f5c2e741cddccb3,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_167fbe15b922a1f9,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|premium_close_bps,"Mul(Sub(Decay(trade_return_1h,12),Decay(trade_return_1h,24)),Rank(Winsor(ZScore(premium_close_bps),3)))",skeleton_6b7e392c774e38f9,prod_c50cbacd5b384d14,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_6f11cb3a4c647b8c,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_168h,"Sub(Mean(Delta(mark_index_basis_bps,4),72),Rank(realized_vol_168h))",skeleton_b3db9811d4c434ba,prod_7a200325e3fa1e56,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_da3d4e40fc3e5785,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_168h,"Rank(Mul(Decay(Delta(premium_close_bps,24),12),Decay(realized_vol_168h,4)))",skeleton_01f0940dda172970,prod_d4e46d0172c9a7fc,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_29ad3fa1d8a0e292,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|premium_close_bps,"ZScore(Sub(TSRank(Mean(realized_vol_168h,168),72),TSRank(Delta(premium_close_bps,4),24)))",skeleton_4d96ff8a113c4294,prod_0fff1f7ba38fa9ee,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_54fba1d8319b387c,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|realized_vol_168h,"Clip(Mul(ZScore(Delta(Mean(realized_vol_24h,168),4)),Sub(Mean(realized_vol_168h,24),Decay(realized_vol_168h,12))),-3,3)",skeleton_a8f2eb1be3bc5b33,prod_262449722f761747,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_dae85ec2028edafc,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_168h,"Winsor(Sub(Rank(Sub(Mean(trade_return_1h,168),Mean(trade_return_1h,4))),Decay(Delta(realized_vol_168h,24),12)),3)",skeleton_9a873b0561c3ab9f,prod_923dbfd10014d76f,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_ba1461121b2fa5b8,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_24h,"Mul(ZScore(Sub(Decay(mark_index_basis_bps,24),Decay(mark_index_basis_bps,12))),Clip(Delta(realized_vol_24h,4),-3,3))",skeleton_5a4a4564fb532944,prod_7b9b8a2ca48bd3c8,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_34bf07b93d206277,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_24h,"Sub(Clip(Delta(premium_close_bps,4),-3,3),ZScore(Decay(Delta(realized_vol_24h,1),12)))",skeleton_1d429891415e0cc1,prod_61a2a4525c78a9f7,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_1c23c2abe1bbf232,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|realized_vol_24h,"Rank(Mul(Winsor(Delta(realized_vol_168h,24),3),Sub(ZScore(Mean(realized_vol_24h,168)),ZScore(Mean(realized_vol_24h,72)))))",skeleton_2cbec0d1f5703d87,prod_e8fb93c46df72833,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_6ac6240d1a9a6c57,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|realized_vol_168h,"ZScore(Sub(Clip(Mean(realized_vol_24h,24),-3,3),Clip(Sub(Mean(realized_vol_168h,24),Decay(realized_vol_168h,24)),-3,3)))",skeleton_0ef1ce48f679b5a7,prod_d73182dd20bf273c,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_af6e47837b041900,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_168h,"Clip(Mul(Winsor(Mean(trade_return_1h,24),3),ZScore(Winsor(Delta(realized_vol_168h,1),3))),-3,3)",skeleton_57a936a8498b77a2,prod_251092552dd9aba4,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_6505ad335e07204a,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|trade_return_1h,"Winsor(Sub(Rank(Mean(Delta(mark_index_basis_bps,24),24)),TSRank(trade_return_1h,72)),3)",skeleton_f6ad3d56cd4dbf5c,prod_9328ad8872ada114,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_afb9df52ebb5a243,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|trade_return_1h,"Mul(ZScore(Decay(Delta(premium_close_bps,1),24)),Winsor(ZScore(trade_return_1h),3))",skeleton_a8e54200dcb275da,prod_8d6441508dc96835,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_5e6f90a2ad94e403,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|trade_return_1h,"Sub(Sub(TSRank(Delta(realized_vol_168h,4),168),Rank(Delta(realized_vol_168h,24))),Sub(TSRank(trade_return_1h,168),Rank(trade_return_1h)))",skeleton_fe70cc9c1ac73f85,prod_6e8419d29679a850,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_0331bc594a8e46b7,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|trade_return_1h,"Rank(Mul(Mul(Rank(Mean(realized_vol_24h,72)),ZScore(Delta(realized_vol_24h,24))),Sub(TSRank(trade_return_1h,168),TSRank(trade_return_1h,24))))",skeleton_40574fe122065686,prod_63cd2e3632663e0f,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_4be66e2e82f24a92,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_24h,"ZScore(Sub(Mul(TSRank(trade_return_1h,168),ZScore(Mean(trade_return_1h,168))),ZScore(Delta(Mean(realized_vol_24h,168),4))))",skeleton_7c11bdc2245ea440,prod_888f3d702811c573,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_7f1b40c5e21ae8d2,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|trade_return_1h,"Clip(Mul(Mul(Decay(mark_index_basis_bps,24),ZScore(Delta(mark_index_basis_bps,4))),Clip(Mean(trade_return_1h,24),-3,3)),-3,3)",skeleton_f9c655a82ef5f9c5,prod_5b76a4fc72d0f699,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_d9ec3297e187c0d3,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|trade_return_1h,"Winsor(Sub(Sub(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(premium_close_bps,4))),Mul(Rank(Mean(trade_return_1h,72)),ZScore(Delta(trade_return_1h,24)))),3)",skeleton_70134d0e4f09b6ba,prod_305d2a0fb47d6623,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_bbbed6c1f152f2f0,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|mark_index_basis_bps,"Mul(Sub(ZScore(Delta(realized_vol_168h,1)),ZScore(Delta(realized_vol_168h,4))),Sub(Rank(Decay(mark_index_basis_bps,24)),Rank(Decay(mark_index_basis_bps,4))))",skeleton_324ea5c4a101d63c,prod_8daf16b0ad84b223,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_3c09ed5807b8a80c,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|mark_index_basis_bps,"Sub(Sub(Rank(Decay(realized_vol_24h,24)),Rank(Decay(realized_vol_24h,4))),Rank(Clip(ZScore(mark_index_basis_bps),-3,3)))",skeleton_7a30cffcc7fa7bfa,prod_390ec35ad3ccad00,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_5641c73c5dbdcb7b,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"Rank(Mul(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,24)),168),Mul(Rank(Delta(mark_index_basis_bps,24)),TSRank(Mean(mark_index_basis_bps,168),168))))",skeleton_dd3e0615c6931f24,prod_5e6f5eb5e868e520,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_3e2a5dd2e8bca902,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|premium_close_bps,"ZScore(Sub(Decay(Sub(Mean(mark_index_basis_bps,24),Mean(mark_index_basis_bps,72)),4),Mean(premium_close_bps,24)))",skeleton_2e8172e590ce4e8e,prod_f38689d777f1515a,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_3a9a0d00a15e1806,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|mark_index_basis_bps,"Clip(Mul(Clip(Sub(Mean(premium_close_bps,24),Decay(premium_close_bps,4)),-3,3),ZScore(Mean(mark_index_basis_bps,168))),-3,3)",skeleton_b2350374ff5e0769,prod_687cb8e653ce24a6,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_6c32f4cacbeabf9d,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|mark_index_basis_bps,"Winsor(Sub(Winsor(Sub(Mean(realized_vol_168h,24),Decay(realized_vol_168h,4)),3),Mul(Rank(mark_index_basis_bps),ZScore(Delta(mark_index_basis_bps,24)))),3)",skeleton_ce8faf9cf2a3832c,prod_7906458ab8ca6d31,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_11ea4c0d161141d2,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|mark_index_basis_bps,"Mul(Rank(Clip(ZScore(realized_vol_24h),-3,3)),Mean(Delta(mark_index_basis_bps,4),72))",skeleton_5a25933e114517dc,prod_9d04c44cc65a718b,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_40129e0edd08a608,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|premium_close_bps,"Sub(Rank(Winsor(ZScore(trade_return_1h),3)),ZScore(Sub(Decay(premium_close_bps,12),Decay(premium_close_bps,24))))",skeleton_bcb4833d1c5dd5b3,prod_c27e0c835477a125,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_b156c7f3e2beaa78,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_168h,"Rank(Mul(ZScore(Clip(Delta(mark_index_basis_bps,24),-3,3)),Rank(Mean(Delta(realized_vol_168h,24),24))))",skeleton_386b7b34bd950a78,prod_eb67d3b7843ee161,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_382d6eaaaac2778b,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_168h,"ZScore(Sub(ZScore(Winsor(Delta(premium_close_bps,1),3)),Mul(Decay(realized_vol_168h,12),ZScore(Delta(realized_vol_168h,4)))))",skeleton_026c4b6df84facfb,prod_6840fb91992df4eb,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_62ddc0412644ee10,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|premium_close_bps,"Clip(Mul(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),72)),Decay(Sub(Mean(premium_close_bps,24),Mean(premium_close_bps,4)),24)),-3,3)",skeleton_0117bf9cde52a6a2,prod_6fc0adc875a24361,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_7aada201a4b2775c,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|premium_close_bps,"Winsor(Sub(Mul(Rank(Delta(realized_vol_24h,24)),TSRank(Mean(realized_vol_24h,168),24)),ZScore(Clip(Delta(premium_close_bps,24),-3,3))),3)",skeleton_15fce89bda85121e,prod_dadb387b98882566,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_c542df6fcca78803,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|premium_close_bps,"Mul(Rank(trade_return_1h),ZScore(premium_close_bps))",skeleton_0a22bd44da0c578d,prod_fbfd52d73ce64416,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_23716ea90c548fb0,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_168h,"Sub(ZScore(mark_index_basis_bps),Clip(ZScore(realized_vol_168h),-3,3))",skeleton_d2b6472f51c6bc27,prod_aeb5742d40d09b9a,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_047e65b0e9114385,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_24h,"Rank(Mul(TSRank(premium_close_bps,72),Decay(ZScore(realized_vol_24h),4)))",skeleton_af8e2fd76fbffae3,prod_ea4ecc599142dc90,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_af3dd87245863706,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|realized_vol_24h,"ZScore(Sub(Delta(realized_vol_168h,1),Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,168))))",skeleton_c02eea8f9e3b1318,prod_afa4938c8f821386,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_c6b99cf8a6b9b176,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|realized_vol_168h,"Clip(Mul(Mean(realized_vol_24h,24),TSRank(Mean(realized_vol_168h,168),24)),-3,3)",skeleton_e0fa09d73590b7f6,prod_d234ffb4f10daa94,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_0d99744cb3f965b5,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_168h,"Winsor(Sub(Decay(trade_return_1h,4),Winsor(Delta(realized_vol_168h,24),3)),3)",skeleton_8866b3d13333b2db,prod_d10cb52ef1d018e7,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_1c9622a41ca2e44e,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_24h,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sub(TSRank(Delta(realized_vol_24h,4),24),Rank(Delta(realized_vol_24h,24))))",skeleton_8107d134ed2d473d,prod_0490e73309bba113,pair_mul,True,False,A7AB4_materialization_preflight_only
