a7ls19_rank,blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard_id,lag_ok_bool,robust_ok_bool,premay_all_positive_bool,is_l7,is_placebo,is_low_prior,contains_basis_premium,contains_basis_premium_like,contains_price_like,contains_liquidity_like,contains_volatility_like,contains_positioning_like,contains_open_interest_like,contains_taker_flow_like,contains_funding_state_like,contains_listing_age_like,contains_regime_state,strict_non_l7,strong_non_l7,arbitration_score,a7ls19_reject_reason,a7ls19_decision
72,a7ls15_06e563f3f6e91185,"Mul(Sub(CSRank(Clip(ZScore(trade_return_1h),-3,3)),CSRank(Decay(top_long_short_account_ratio_mean,12))),Sign(Decay(top_long_short_account_ratio_mean,12)))",price_like|positioning_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.4538381252548727,0.0430819703135188,True,2.0809819528472766,2.0809819528472766,True,0.0962571487103491,0.0956571487103491,0.0946571487103491,95.86666666666666,A7LS18a7ls18_s084_NUMERIC_CLUE,708,-0.0310768763518545,-2.298371023939961,-2.298371023939961,-2.298371023939961,0.4519774011299435,719,-0.0250442122380272,-2.0809819528472766,-2.0809819528472766,-2.0809819528472766,0.4478442280945758,719,-0.0449433849764118,-3.232872049856418,-3.232872049856418,-3.232872049856418,0.4408901251738525,719,-0.0966571487103491,-4.896073715936001,-4.896073715936001,-4.896073715936001,0.4186369958275382,1.0,102.20331058509424,skel_68afc754cbb8a9d9,0.9962654409652398,0.9885831170703576,a7ls18_s084,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,279.97302306980185,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
73,a7ls15_f6c7c90d3f311708,"Mul(Delta(trade_return_1h,1),Sign(CSRank(trade_count)))",price_like|liquidity_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.6229372041634804,0.0953974495358685,True,0.4991656571021,1.4833820796890969,True,0.1052580096335581,0.1046580096335581,0.1036580096335581,95.46666666666668,A7LS18a7ls18_s080_NUMERIC_CLUE,715,-0.0422147004106972,-1.580701358661156,-1.2668169392870534,-1.6556666280382837,0.4755244755244755,716,-0.0359407606050744,-1.363865556061157,-0.4991656571021,-1.4833820796890969,0.4692737430167598,716,-0.0610344296716682,-1.8615061258968724,-0.9696743085613536,-1.5737481934892796,0.4371508379888268,716,-0.1056580096335581,-2.053612675670107,-0.974588615528076,-1.939028171964514,0.473463687150838,1.0,111.03507242939465,skel_069f2015163fa7ef,0.9988509049123816,0.994757214073435,a7ls18_s080,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,278.6588401795858,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
74,a7ls15_610e680c318ec441,"Mean(Mul(Delta(mark_trade_basis_bps,1),Abs(ZScore(Mean(top_long_short_position_ratio_last,3)))),4)",basis_premium_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,1.0,3,True,0.4416302845618692,0.0384048279818269,True,2.0921879862042188,0.4870497246634069,True,0.1476622213351628,0.1470622213351628,0.1460622213351628,95.46666666666668,A7LS18a7ls18_s021_NUMERIC_CLUE,711,0.0047719385487564,0.2358078215147521,0.1528403065666007,-0.4317220142885334,0.5119549929676512,716,0.0802982568309752,4.280425076137357,2.0921879862042188,1.296865449429384,0.5893854748603352,716,0.1615177872028687,5.456992861151528,2.661805075897868,1.972675165993112,0.6298882681564246,716,0.1480622213351628,4.016655742290322,2.189014235843917,0.4870497246634069,0.5768156424581006,1.0,153.62059105060095,skel_22748723bb8d2dfb,0.9982763573685722,0.9907883693045564,a7ls18_s021,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,277.1227739768888,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
75,a7ls15_018b93a851157cc6,"Mul(TSRank(mark_index_basis_bps,24),Abs(ZScore(Mean(open_interest_value_mean,4))))",basis_premium_like|open_interest_like,mul,L5_vol_adjusted_return,4,-1.0,3,True,0.6223453366446499,0.0503860056795901,True,0.4641169152192816,2.2745896347646366,True,0.1539292717378269,0.1533292717378269,0.1523292717378269,95.46666666666668,A7LS18a7ls18_s049_NUMERIC_CLUE,693,-0.0043224441937706,-0.2114605337941218,-0.2010463900019087,-0.4302946088130184,0.4848484848484848,716,-0.0267906672972935,-1.1974220386495162,-0.4641169152192816,-2.2745896347646366,0.4539106145251396,716,-0.1129274055457433,-3.9148318859251945,-1.811519374341139,-2.58955107411683,0.3952513966480447,716,-0.1543292717378269,-4.436637087467545,-2.186583756885617,-2.3645252305738627,0.4469273743016759,1.0,159.70692640118233,skel_156d0fafafecde17,0.993105429474289,1.0,a7ls18_s049,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,272.36620620250335,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
76,a7ls15_1c956271d627a0d1,"Mul(Sub(CSRank(Clip(ZScore(mark_index_basis_bps),-3,3)),CSRank(CSRank(global_long_short_account_ratio_mean))),Sign(CSRank(global_long_short_account_ratio_mean)))",basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.4397780970951631,0.0547057015557612,True,4.883202848007639,4.883202848007639,True,0.1414902333335876,0.1408902333335876,0.1398902333335876,95.86666666666666,A7LS18a7ls18_s021_NUMERIC_CLUE,719,-0.0196872646766497,-1.9084555919913155,-1.9084555919913155,-1.9084555919913155,0.4631432545201669,719,-0.0543515309302943,-4.883202848007639,-4.883202848007639,-4.883202848007639,0.4144645340751043,719,-0.1072717693884088,-8.019727457287841,-8.019727457287841,-8.019727457287841,0.3657858136300417,719,-0.1418902333335876,-6.5550182967951125,-6.5550182967951125,-6.5550182967951125,0.4005563282336578,1.0,147.4504552364925,skel_9022329aa351176d,0.9997127262280954,0.987155771072797,a7ls18_s021,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,271.06376941078275,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
77,a7ls15_da3b11b2e7badd04,"SafeDiv(Delta(mark_trade_basis_bps,168),Abs(Abs(ZScore(Mean(premium_close_bps,24)))))",basis_premium_like,safe_div_abs,L5_vol_adjusted_return,8,1.0,3,True,0.7173247730270591,0.0917299177775832,True,1.1791939164014404,-0.4479832170532377,True,0.1568154219580593,0.1562154219580593,0.1552154219580593,94.93333333333334,A7LS18a7ls18_s002_NUMERIC_CLUE,544,0.0089423666955526,0.3724453214197228,0.2528836463759654,-1.0391291306344428,0.4963235294117647,712,0.1023751614243315,4.470063836559257,1.7973483037096012,0.2605347641398335,0.5435393258426966,712,0.1471387918511794,4.3420212901935455,1.1791939164014404,0.7384020852114365,0.577247191011236,712,0.1572154219580593,3.32137819746325,1.336215891410771,-0.4479832170532377,0.5716292134831461,1.0,162.4980971850323,skel_437d739eeb4ca960,0.9514507325481184,0.8895902526167472,a7ls18_s002,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,269.45861080340876,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
78,a7ls15_a73dddb0b6cd8c67,"SafeDiv(TSRank(mark_index_basis_bps,48),Abs(ZScore(Mean(index_close,720))))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.3864520923172816,0.0601811470556554,True,6.074951837294056,6.074951837294056,True,0.1359208057821257,0.1353208057821257,0.1343208057821257,95.86666666666666,A7LS18a7ls18_s026_NUMERIC_CLUE,696,-0.0333171259535011,-3.035247527829117,-3.035247527829117,-3.035247527829117,0.4568965517241379,719,-0.0629426726530318,-6.074951837294056,-6.074951837294056,-6.074951837294056,0.3769123783031989,719,-0.0979307328328145,-7.598052563282303,-7.598052563282303,-7.598052563282303,0.3630041724617524,719,-0.1363208057821257,-6.767268158228115,-6.767268158228115,-6.767268158228115,0.3755215577190542,1.0,141.9343536898085,skel_156d0fafafecde17,0.993105429474289,1.0,a7ls18_s026,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,268.7472281507716,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
79,a7ls15_ba8e0125f781da77,"SafeDiv(ZScore(Mean(trade_close,36)),Abs(TSRank(mark_index_basis_bps,48)))",price_like|basis_premium_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.3643277831876025,0.0631886927188115,True,5.486138219822596,5.486138219822596,True,0.1302764248780635,0.1296764248780635,0.1286764248780635,95.86666666666666,A7LS18a7ls18_s079_NUMERIC_CLUE,696,-0.0235932439313449,-2.05948950395035,-2.05948950395035,-2.05948950395035,0.4813218390804598,719,-0.0574501717229156,-5.486138219822596,-5.486138219822596,-5.486138219822596,0.411682892906815,719,-0.0925592434710053,-6.755591162154398,-6.755591162154398,-6.755591162154398,0.3657858136300417,719,-0.1306764248780635,-6.3038658835539305,-6.3038658835539305,-6.3038658835539305,0.3949930458970793,1.0,136.31209709487595,skel_bcb165b7818f5d85,0.993105429474289,1.0,a7ls18_s079,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,264.4524301036198,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
80,a7ls15_648a804eb90f46cb,"Mul(Delta(Delta(open_interest_last,24),4),ZScore(ZScore(Mean(top_long_short_account_ratio_mean,168))))",open_interest_like|positioning_like,relative_shock,L5_vol_adjusted_return,4,1.0,3,True,0.7189181347742666,0.0639361443356023,True,1.376762336133842,0.9056067560898774,True,0.0947677241498455,0.0941677241498455,0.0931677241498455,95.46666666666668,A7LS18a7ls18_s112_NUMERIC_CLUE,688,0.0065223238281971,0.3498590103913841,0.3436328244187093,-0.5883180667875038,0.5072674418604651,716,0.0955691238670773,4.09279947138642,2.109675741585855,1.6130841307371495,0.5698324022346368,716,0.0834143527834352,3.390930960293389,1.717531644549588,1.388848837029367,0.5446927374301676,716,0.0951677241498455,2.735670899799836,1.376762336133842,0.9056067560898774,0.5195530726256983,1.0,100.44880601507128,skel_f89a6e67ef647a58,0.9919563343866704,1.0,a7ls18_s112,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,262.3137179286153,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
81,a7ls15_6b4a43090639e6e5,"Mul(Delta(TSRank(mark_trade_basis_bps,504),4),ZScore(Abs(ZScore(Mean(trade_close,720)))))",basis_premium_like|price_like,relative_shock,L5_vol_adjusted_return,8,-1.0,3,True,0.7302475000210583,0.0439985238943896,True,1.0258829579978268,2.466941821469172,True,0.1485734442431365,0.1479734442431365,0.1469734442431365,94.93333333333334,A7LS18a7ls18_s026_NUMERIC_CLUE,685,-0.0299967451306193,-1.1266685418240656,-0.6840347853693873,-1.4679341661693572,0.4875912408759124,712,-0.068829830146582,-2.4966229811707503,-1.1051581552163412,-2.6190813712897434,0.446629213483146,712,-0.1071368002870956,-2.916935604377965,-1.1173214650813823,-2.6103885819449224,0.4508426966292135,712,-0.1489734442431365,-3.037016449209248,-1.0258829579978268,-2.466941821469172,0.4424157303370786,1.0,154.24319674311553,skel_bd3c50a4e2306348,0.9919563343866704,0.9775919490298292,a7ls18_s026,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,260.428346741852,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
82,a7ls15_f7cdafb2140a05e3,"Mul(Sub(CSRank(Decay(global_long_short_account_ratio_last,2)),CSRank(TSRank(mark_index_basis_bps,24))),Sign(TSRank(mark_index_basis_bps,24)))",positioning_like|basis_premium_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.4989366571949091,0.0515521547486366,True,4.740593769791815,4.740593769791815,True,0.1343121475732331,0.1337121475732332,0.1327121475732331,95.86666666666666,A7LS18a7ls18_s125_NUMERIC_CLUE,696,0.0272737260882939,2.5409761508909603,2.5409761508909603,2.5409761508909603,0.5330459770114943,719,0.064847336269006,4.740593769791815,4.740593769791815,4.740593769791815,0.6105702364394993,719,0.1021026332306036,8.104976985014357,8.104976985014357,8.104976985014357,0.6481223922114048,719,0.1347121475732332,7.057675014879705,7.057675014879705,7.057675014879705,0.6036161335187761,1.0,140.21321091603826,skel_d2c2cd29eb5fbfcd,0.993105429474289,0.9945641693182914,a7ls18_s125,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,260.27701148434375,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
83,a7ls15_66f1558110e31c26,"SafeDiv(Delta(mark_index_basis_bps,1),Abs(Abs(ZScore(Mean(top_long_short_position_ratio_last,3)))))",basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,8,-1.0,3,True,0.594070985463009,0.0577634154400391,True,0.7585183806833165,2.4080464852842254,True,0.1390767392942898,0.1384767392942898,0.1374767392942898,94.93333333333334,A7LS18a7ls18_s020_NUMERIC_CLUE,710,-0.0151510434099983,-0.5946873860335796,-0.2503432900304782,-1.2495382199833225,0.4971830985915493,712,-0.0888549606806912,-3.0638590654417506,-1.0129377484988402,-2.4080464852842254,0.4452247191011236,712,-0.1059254085717553,-2.977511237914852,-1.0210621480270723,-3.8752355263559983,0.4508426966292135,712,-0.1394767392942898,-2.629581052440229,-0.7585183806833165,-2.5064070909918734,0.4676966292134831,1.0,144.8826683088268,skel_437d739eeb4ca960,0.999138178684286,0.998547417097949,a7ls18_s020,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,259.2384091810463,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
84,a7ls15_4d702fa7676edaa2,"Sub(CSRank(ZScore(Mean(top_long_short_account_ratio_mean,336))),CSRank(TSRank(mark_index_basis_bps,504)))",positioning_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,1.0,3,True,0.4952009894465291,0.055071691772212,True,4.528891059970855,4.528891059970855,True,0.1299306991458696,0.1293306991458696,0.1283306991458696,95.86666666666666,A7LS18a7ls18_s125_NUMERIC_CLUE,696,0.0100555048289915,0.9367536491660208,0.9367536491660208,0.9367536491660208,0.5172413793103449,719,0.061555643398715,4.528891059970855,4.528891059970855,4.528891059970855,0.6203059805285118,719,0.0926470689425424,6.776439323061576,6.776439323061576,6.776439323061576,0.6300417246175244,719,0.1303306991458696,6.053665435110776,6.053665435110776,6.053665435110776,0.6161335187760779,1.0,135.83549815642309,skel_2674b9b28339672e,0.993105429474289,0.9914756291582296,a7ls18_s125,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,256.12343878963134,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
85,a7ls15_7ac455a2b52282dc,"Mul(Delta(TSRank(basis_abs_168h,12),4),ZScore(Decay(oi_x_price_move_24h,36)))",basis_premium_like|open_interest_like,relative_shock,L5_vol_adjusted_return,8,-1.0,3,True,0.7622077540510575,0.1161242101286676,True,0.161058779959174,1.8737806510090835,True,0.1459454235988397,0.1453454235988397,0.1443454235988397,94.93333333333334,A7LS18a7ls18_s050_NUMERIC_CLUE,689,-0.0046261634921635,-0.1884174266997113,-0.4423337828950547,-1.3802797111470892,0.467343976777939,712,-0.0601131071990357,-1.900316732307041,-0.7741559259540209,-1.8737806510090835,0.476123595505618,712,-0.040063938831759,-1.216674203771029,-0.161058779959174,-2.162615676945636,0.4985955056179775,712,-0.1463454235988397,-2.910629588340331,-0.88921987207835,-2.210013145126461,0.4522471910112359,1.0,151.58321584478864,skel_effc632350c0cac6,0.820741166331514,0.7152899311632248,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,255.8507506017252,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
86,a7ls15_6283001e7e8fdec4,"Mul(Sub(CSRank(Mean(funding_rate_delta_state_24h,720)),CSRank(TSRank(mark_index_basis_bps,240))),Sign(TSRank(mark_index_basis_bps,240)))",funding_state_like|basis_premium_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.3365462512091195,0.0430234261911802,True,5.699582325525709,5.699582325525709,True,0.1193573110708889,0.1187573110708889,0.1177573110708889,95.86666666666666,A7LS18a7ls18_s096_NUMERIC_CLUE,696,0.017966113195401,1.8735806137983968,1.8735806137983968,1.8735806137983968,0.5560344827586207,719,0.0605051659252274,5.699582325525709,5.699582325525709,5.699582325525709,0.6175243393602226,719,0.0839943678902075,6.810115024479702,6.810115024479702,6.810115024479702,0.6383866481223922,719,0.1197573110708889,7.077628814688695,7.077628814688695,7.077628814688695,0.6216968011126565,1.0,125.42076481967986,skel_d2c2cd29eb5fbfcd,0.993105429474289,0.992364526082345,a7ls18_s096,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,255.22798974713268,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
87,a7ls15_e8fea1b602827334,"Sub(CSRank(TSRank(mark_index_basis_bps,720)),CSRank(TSRank(trade_volume,16)))",basis_premium_like|liquidity_like,spread_rank,L5_vol_adjusted_return,1,-1.0,3,True,0.284151859555178,0.0752308966212866,True,4.571598903729664,4.571598903729664,True,0.1159677865612679,0.1153677865612679,0.1143677865612679,95.86666666666666,A7LS18a7ls18_s011_NUMERIC_CLUE,694,-0.0143957152030639,-1.3246418459353222,-1.3246418459353222,-1.3246418459353222,0.4668587896253602,719,-0.065033527771215,-4.571598903729664,-4.571598903729664,-4.571598903729664,0.407510431154381,719,-0.0807782147074034,-5.535008952916862,-5.535008952916862,-5.535008952916862,0.3991655076495132,719,-0.1163677865612679,-5.473539267657692,-5.473539267657692,-5.473539267657692,0.3977746870653685,1.0,122.0836347017128,skel_bcb165b7818f5d85,0.993105429474289,0.9947931732716228,a7ls18_s011,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,255.03452312840213,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
88,a7ls15_948d1b07afc0c505,"Mul(Sub(CSRank(Clip(ZScore(trade_return_1h),-3,3)),CSRank(CSRank(taker_buy_sell_volume_ratio_mean))),Sign(CSRank(taker_buy_sell_volume_ratio_mean)))",price_like|taker_flow_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.5771881665131188,0.0324172966747037,True,3.699610479665096,3.699610479665096,True,0.0782833169297786,0.0776833169297786,0.0766833169297786,95.86666666666666,A7LS18a7ls18_s085_NUMERIC_CLUE,719,-0.0497380757494266,-4.54662162881165,-4.54662162881165,-4.54662162881165,0.4005563282336578,719,-0.0472079904999734,-4.344395109332401,-4.344395109332401,-4.344395109332401,0.4214186369958275,719,-0.0486161453476202,-3.699610479665096,-3.699610479665096,-3.699610479665096,0.4019471488178025,719,-0.0786833169297786,-3.726799673824065,-3.726799673824065,-3.726799673824065,0.4144645340751043,1.0,84.1061287632655,skel_9022329aa351176d,0.9994254524561909,0.9878586998179554,a7ls18_s085,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,254.47483877247834,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
89,a7ls15_91ede28993794315,"Mul(Delta(TSRank(mark_trade_basis_bps,12),4),ZScore(Decay(taker_buy_quote_volume,3)))",basis_premium_like|taker_flow_like,relative_shock,L5_vol_adjusted_return,1,-1.0,3,True,0.2052102496583669,0.0280501045022211,True,6.595962313878419,6.595962313878419,True,0.110407762552484,0.109807762552484,0.108807762552484,95.86666666666666,A7LS18a7ls18_s051_NUMERIC_CLUE,704,-0.0165148889163652,-1.6440728874216206,-1.6440728874216206,-1.6440728874216206,0.4630681818181818,719,-0.0857207183161073,-8.747567625464912,-8.747567625464912,-8.747567625464912,0.3477051460361613,719,-0.1023220809076012,-8.002084687814765,-8.002084687814765,-8.002084687814765,0.3657858136300417,719,-0.110807762552484,-6.595962313878419,-6.595962313878419,-6.595962313878419,0.3755215577190542,1.0,116.60255230282566,skel_effc632350c0cac6,0.995403619649526,0.9309974747474749,a7ls18_s051,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,254.28993732332364,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
90,a7ls15_29dc8de3924f52b2,"Neg(Mul(TSRank(market_breadth_state,8),Delta(trade_return_1h,12)))",regime_state|price_like,control_flip,L5_vol_adjusted_return,1,1.0,3,True,0.4692575093446389,0.0352077788482592,True,1.598196625160734,1.598196625160734,True,0.0707668935146124,0.0701668935146124,0.0691668935146124,95.86666666666666,A7LS18a7ls18_s142_NUMERIC_CLUE,707,0.0414298402661127,2.7733045499002245,2.7733045499002245,2.7733045499002245,0.5785007072135785,719,0.0250947503388984,1.598196625160734,1.598196625160734,1.598196625160734,0.5674547983310153,719,0.0525262910798929,2.9724995925140534,2.9724995925140534,2.9724995925140534,0.5841446453407511,719,0.0711668935146124,2.7580446235502083,2.7580446235502083,2.7580446235502083,0.5869262865090403,1.0,76.69763600526777,skel_5aa3c6bd7cbc604b,0.8239011778224649,0.9941633251975824,a7ls18_s142,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,253.54218544458945,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
91,a7ls15_317d29618ee5ec80,"Mul(Delta(Delta(mark_trade_basis_bps,240),4),ZScore(CSRank(leverage_crowding_state)))",basis_premium_like|regime_state,relative_shock,L5_vol_adjusted_return,8,1.0,3,True,0.5780444389189703,0.0355281509757193,True,0.7996942951925127,-1.1580773377994478,True,0.1311190929250435,0.1305190929250435,0.1295190929250435,94.93333333333334,A7LS18a7ls18_s051_NUMERIC_CLUE,468,0.0072975994562798,0.2690755068252398,-0.106221002647182,-0.4647574166550235,0.5106837606837606,712,0.0606244271752413,2.053271294374228,0.7996942951925127,-0.4311072496697151,0.5674157303370787,712,0.1919883797724197,4.6404468749148045,1.5229879102778057,1.0968479293245277,0.5969101123595506,712,0.1315190929250435,2.534677388311729,1.040630556334186,-1.1580773377994478,0.5351123595505618,1.0,136.9410484861246,skel_3a90084955c27d13,0.7572536627405918,0.9843038694992412,a7ls18_s051,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,252.2583821509864,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
92,a7ls15_cb16a29f79da3d83,"Mul(Sub(CSRank(Abs(ZScore(Mean(global_long_short_account_ratio_last,48)))),CSRank(Decay(sqrt_listing_age_days,168))),Sign(Decay(sqrt_listing_age_days,168)))",positioning_like|listing_age_like,signed_spread,L5_vol_adjusted_return,4,1.0,3,True,0.799332024217735,0.0914397663976221,True,0.7457762052842469,0.6575210577701202,True,0.0889752497268919,0.0883752497268919,0.0873752497268919,95.46666666666668,A7LS18a7ls18_s074_NUMERIC_CLUE,693,0.0117873465458705,0.584401011598708,0.2747885729529592,0.2063642633371361,0.5238095238095238,716,0.0299135053640661,1.4677386837006998,0.7457762052842469,0.6575210577701202,0.5125698324022346,716,0.0575084235165592,2.5343980972978093,1.3303122164971222,0.8508552361715987,0.5572625698324022,716,0.0893752497268919,2.142618118928338,1.0381647866019894,0.94769623682166,0.5041899441340782,1.0,94.57591770267422,skel_77f16279f08ff4ad,0.86210858948578,0.9999201655003888,a7ls18_s074,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,251.61599624961013,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
93,a7ls15_c3747cdc4347a4ac,"Mul(Sub(CSRank(TSRank(trade_return_1h,240)),CSRank(Abs(ZScore(Mean(trade_volume,12))))),Sign(Abs(ZScore(Mean(trade_volume,12)))))",price_like|liquidity_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.595799449791025,0.0402789411853693,True,1.464410346183019,1.464410346183019,True,0.0697735657416784,0.0691735657416784,0.0681735657416784,95.86666666666666,A7LS18a7ls18_s080_NUMERIC_CLUE,696,-0.050680944088932,-4.045589057541188,-4.045589057541188,-4.045589057541188,0.4137931034482758,719,-0.0210929052431541,-1.464410346183019,-1.464410346183019,-1.464410346183019,0.4408901251738525,719,-0.0414696333662092,-3.0774644724019584,-3.0774644724019584,-3.0774644724019584,0.4422809457579972,719,-0.0701735657416784,-3.324811678738061,-3.324811678738061,-3.324811678738061,0.4214186369958275,1.0,75.5777662918874,skel_2e8b8619337ca522,0.9928181557023844,0.9931459780092592,a7ls18_s080,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,244.82979930442593,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
94,a7ls15_f58f6b436c56b89d,"Mul(Decay(trade_return_1h,4),Sign(Mean(Mean(leverage_crowding_state,8),24)))",price_like|regime_state,state_gate,L5_vol_adjusted_return,1,-1.0,3,True,0.5030104512314231,0.0196609885277562,True,1.4962069008748633,1.4962069008748633,True,0.0570762168128283,0.0564762168128283,0.0554762168128283,95.86666666666666,A7LS18a7ls18_s084_NUMERIC_CLUE,588,-0.020739007681216,-1.1080017539526728,-1.1080017539526728,-1.1080017539526728,0.4472789115646258,718,-0.02418024417834,-1.4962069008748633,-1.4962069008748633,-1.4962069008748633,0.4401114206128134,706,-0.0534398019081226,-2.86917628180376,-2.86917628180376,-2.86917628180376,0.43342776203966,692,-0.0574762168128283,-2.024595828873692,-2.024595828873692,-2.024595828873692,0.4421965317919075,1.0,62.97320636159692,skel_c614d64ff6a8da31,0.8187302499281816,0.9494846491228072,a7ls18_s084,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,237.79257928771153,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
95,a7ls15_c82860f6e61dc4dd,"Mul(Delta(Decay(funding_rate_state_last_ffill_8h,72),4),ZScore(TSRank(funding_state_x_basis_delta,72)))",funding_state_like,relative_shock,L5_vol_adjusted_return,1,-1.0,3,True,0.732378965394287,0.0259214312953179,True,2.178190940036822,2.178190940036822,True,0.0663992862220854,0.0657992862220854,0.0647992862220854,95.86666666666666,A7LS18a7ls18_s053_NUMERIC_CLUE,692,-0.0078177827660313,-0.7519974532907879,-0.7519974532907879,-0.7519974532907879,0.4927745664739884,719,-0.0272115383997568,-2.685649655987323,-2.685649655987323,-2.685649655987323,0.4520166898470097,719,-0.0288127606240676,-2.178190940036822,-2.178190940036822,-2.178190940036822,0.4506258692628651,719,-0.0667992862220854,-3.4540942513492405,-3.4540942513492405,-3.4540942513492405,0.4645340751043115,1.0,72.06690725669114,skel_effc632350c0cac6,0.8202504069711769,0.8975330891473434,a7ls18_s053,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,233.12416933303393,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
